bill_id,term,session,title,summary,commem
A3247,2024_2025,2024_2025,"Burglary, residence-upgrade to second degree crime; if armed, first degree crime",Upgrades burglary of a residence as a crime of the second degree; upgrades it to a crime of the first degree if committed while armed.,0
A3248,2024_2025,2024_2025,"Revenue Advisory Board-establish, provide consensus revenue forecasting advice",Establishes New Jersey Revenue Advisory Board; modifies executive State budget presentation; updates State revenue and expenditure reporting and disclosure requirements; and requires annual State financial stress testing.,0
A3249,2024_2025,2024_2025,"State child tax credit. increase amt.-revises income, age elig.",Increases amount of State child tax credit and revises income and age eligibility criteria.,0
A3250,2024_2025,2024_2025,"SDA districts-estab criteria & make recommendations on desig, school districts",Directs Commissioner of Education to establish criteria and make recommendations on designation of school districts as SDA districts.,0
A3251,2024_2025,2024_2025,"Cannabis Regulatory, Enforce. Assistance, & Marketplace Modernization Act","Clarifies that unlawful gifting of marijuana or cannabis is prohibited under ""New Jersey Cannabis Regulatory, Enforcement Assistance, and Marketplace Modernization Act.""",0
A3252,2024_2025,2024_2025,Civics instruction-req 11th grade students complete as part of graduation req.,Requires 11th grade students to complete civics course as part of high school graduation requirements.,0
A3253,2024_2025,2024_2025,Work break periods & warehouse conditions of employment-concerns,Concerns work break periods and warehouse conditions of employment.,0
A3254,2024_2025,2024_2025,"Air pollution reduction/mitigation plans-cert warehouse operators, implement req",Requires certain warehouse operators to implement air pollution reduction and mitigation plans.,0
A3255,2024_2025,2024_2025,"Veterinarians, large animals-establish loan redemption program",Establishes loan redemption program for certified veterinarians employed as large animal veterinarians in New Jersey.,0
A3256,2024_2025,2024_2025,"Development, cert large warehouses-prov regional economic/land use impact report",Provides for regional economic and land use impact report and establishes review processes related to development of certain large warehouses; and requires related real property reassessments.,0
A3257,2024_2025,2024_2025,Suspended sentence/probation/parol reduction-based on compliance with conditions,"Provides for reduction in suspended sentence, probation, or parole based on compliance with conditions of sentence; requires report on effect on recidivism.",0
A3258,2024_2025,2024_2025,"Student Learning Standard, Social Studies-sch dist prov law enforcememt instruct",Requires school districts to provide instruction on interacting with law enforcement as part of New Jersey Student Learning Standards in Social Studies.,0
A3259,2024_2025,2024_2025,"Rental property-landlord prov. tenant w/notice of conditions, causing damage/haz",Requires landlords to provide tenants with certain notice concerning conditions that may cause damage or hazards on rental property.,0
A3260,2024_2025,2024_2025,National School Lunch and breakfast programs-establish online applications,"Directs Department of Agriculture in consultation with DOE, to establish Internet-based school meals application.*",0
A3261,2024_2025,2024_2025,Minorities and women in construction industry-concerns outreach and training,Concerns outreach and training for minorities and women in the construction industry.,0
A3262,2024_2025,2024_2025,"NJ SHARES-provides for voluntary contributions, taxpayers on income tax returns",Provides for voluntary contributions by taxpayers on gross income tax returns to support NJ SHARES.,0
A3263,2024_2025,2024_2025,Safe and Sanitary Rental Housing Act-establishes,"Establishes the ""Safe and Sanitary Rental Housing Act.""",0
A3264,2024_2025,2024_2025,New Jersey Eviction Crisis Task Force-establish,"Establishes ""New Jersey Eviction Crisis Task Force.""",0
A3265,2024_2025,2024_2025,Expungement eligibility-expands; eliminates cap on number of convictions,Expands expungement eligibility; eliminates cap on number of convictions person may expunge; eliminates limitation on number of times person may be granted expungement.,0
A3266,2024_2025,2024_2025,Sensitivity training program-develop for high school athletic directors/coaches,"Directs Commissioner of Education to develop sensitivity training program for high school athletic directors, coaches, and sports officials of interscholastic athletic sports programs.",0
A3267,2024_2025,2024_2025,"High school coaches, employed in school districts-provide employee stability",Establishes measures to provide employment stability for high school coaches employed in school districts.,0
A3268,2024_2025,2024_2025,Daylight saving time-establish permanent,Establishes permanent daylight saving time in NJ.,0
A3269,2024_2025,2024_2025,2020 NJ Burial Assistance Program-establishes; $20M,"Establishes ""2020 New Jersey Burial Assistance Program;"" appropriates $20 million.",0
A3270,2024_2025,2024_2025,"Lottery tickets-permits validation via Internet, mobile app, or electronic means","Directs State Lottery Commission to permit lottery player to submit and validate lottery claims of $600 or more via Internet, mobile application, or other electronic means.",0
A3271,2024_2025,2024_2025,Law enforcement disciplinary records-makes accessible as government record,Makes law enforcement disciplinary records accessible as government record.,0
A3272,2024_2025,2024_2025,Strangulation chokehold-establishes crime,Establishes crime of strangulation chokehold.,0
A3273,2024_2025,2024_2025,Deadly force-establish that law enforcement officer who chokes another utilizes,Establishes that law enforcement officer who chokes another utilizes deadly force.,0
A3274,2024_2025,2024_2025,"""No-knock"" warrant-prohibit issuance & execution of at residences","Prohibits issuance and execution of ""no-knock"" warrant to be executed at residences.",0
A3275,2024_2025,2024_2025,Law enforcement officer misconduct-require online portal; estab. duty to report,Requires online portal to report law enforcement officer misconduct; establishes duty to report by law enforcement officers.,0
