bill_number,session_num,session,bill_id_num,title,intro_sponsor,primary_sponsors,cosponsors,keywords,summary,bill_json
HB2457,127,2023_2024_First_Regular,78564,anesthesiologist assistants; licensure,,PINGERELLI,,ANESTHESIOLOGIST ASSISTANTS; ARIZONA MEDICAL BOARD; LICENSURE; PROFESSIONS AND OCCUPATIONS - TITLE 32,HB2457 - anesthesiologist assistants; licensure,https://apps.azleg.gov/api/Bill/?billNumber=HB2457&sessionId=127
HB2458,127,2023_2024_First_Regular,78565,race; ethnicity; prohibited instruction,,PINGERELLI,BLISS; CARTER; CHAPLIK; GRIFFIN; HEAP; HENDRIX; LIVINGSTON; MARSHALL; MCGARR; PEÑA; SMITH; CARROLL; WADSACK,CURRICULUM; EDUCATION - TITLE 15; ETHNICITY; PROHIBITED INSTRUCTION; RACE,HB2458 - race; ethnicity; prohibited instruction,https://apps.azleg.gov/api/Bill/?billNumber=HB2458&sessionId=127
HB2459,127,2023_2024_First_Regular,78566,schools; governing board members; employment,,PINGERELLI,BLISS; CARTER; CHAPLIK; GILLETTE; GRESS; HENDRIX; MARSHALL; MCGARR; CARROLL; WADSACK,EDUCATION - TITLE 15; EMPLOYMENT; GOVERNING BOARD MEMBERS; SCHOOL DISTRICT GOVERNING BOARD; SCHOOLS,HB2459 - schools; governing board members; employment,https://apps.azleg.gov/api/Bill/?billNumber=HB2459&sessionId=127
HB2460,127,2023_2024_First_Regular,78567,suspension; requirements; K-4 students,,PINGERELLI,PAWLIK,EDUCATION - TITLE 15; K-4 STUDENTS; REQUIREMENTS; SUSPENSION; SUSPENSION AND EXPULSION OF PUPILS,HB2460 - suspension; requirements; K-4 students,https://apps.azleg.gov/api/Bill/?billNumber=HB2460&sessionId=127
HB2461,127,2023_2024_First_Regular,78568,technical correction; public health,,MONTENEGRO,,HEALTH MENACES; PUBLIC HEALTH AND SAFETY - TITLE 36; TECHNICAL CORRECTION,HB2461 - technical correction; public health,https://apps.azleg.gov/api/Bill/?billNumber=HB2461&sessionId=127
HB2462,127,2023_2024_First_Regular,78569,technical correction; AHCCCS; application process,,MONTENEGRO,,AHCCCS (SEE ALSO: ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM); APPLICATION PROCESS; ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM (AHCCCS); PUBLIC HEALTH AND SAFETY - TITLE 36; TECHNICAL CORRECTION,HB2462 - technical correction; AHCCCS; application process,https://apps.azleg.gov/api/Bill/?billNumber=HB2462&sessionId=127
HB2463,127,2023_2024_First_Regular,78570,technical correction; AHCCCS; capitation rates,,MONTENEGRO,,AHCCCS (SEE ALSO: ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM); ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM (AHCCCS); CAPITATION RATES; PUBLIC HEALTH AND SAFETY - TITLE 36; TECHNICAL CORRECTION,HB2463 - technical correction; AHCCCS; capitation rates,https://apps.azleg.gov/api/Bill/?billNumber=HB2463&sessionId=127
HB2464,127,2023_2024_First_Regular,78571,technical correction; bulk food; applicability,,MONTENEGRO,,APPLICABILITY; BULK FOOD; PUBLIC HEALTH AND SAFETY - TITLE 36; PURE FOOD CONTROL; TECHNICAL CORRECTION,HB2464 - technical correction; bulk food; applicability,https://apps.azleg.gov/api/Bill/?billNumber=HB2464&sessionId=127
HB2465,127,2023_2024_First_Regular,78572,technical correction; ALTCS insurance; exemption,,MONTENEGRO,,ALTCS (SEE ALSO: ARIZONA LONG-TERM CARE SYSTEM); ALTCS INSURANCE; ARIZONA LONG-TERM CARE SYSTEM (ALTCS); EXEMPTION; TECHNICAL CORRECTION,HB2465 - technical correction; ALTCS insurance; exemption,https://apps.azleg.gov/api/Bill/?billNumber=HB2465&sessionId=127
HB2466,127,2023_2024_First_Regular,78573,technical correction; health services; monitoring,,MONTENEGRO,,ALCOHOL AND DRUG ABUSE; HEALTH SERVICES; MONITORING; PUBLIC HEALTH AND SAFETY - TITLE 36; TECHNICAL CORRECTION,HB2466 - technical correction; health services; monitoring,https://apps.azleg.gov/api/Bill/?billNumber=HB2466&sessionId=127
HB2467,127,2023_2024_First_Regular,78574,international medical graduates; licensure,,MONTENEGRO,HERNANDEZ A,ARIZONA MEDICAL BOARD; INTERNATIONAL MEDICAL GRADUATES; LICENSURE; PROFESSIONS AND OCCUPATIONS - TITLE 32; PROVISIONAL LICENSES,HB2467 - international medical graduates; licensure,https://apps.azleg.gov/api/Bill/?billNumber=HB2467&sessionId=127
HB2468,127,2023_2024_First_Regular,78575,unprofessional conduct; health professionals,,MONTENEGRO,,HEALTH PROFESSIONALS; PATIENT RIGHTS; PROFESSIONS AND OCCUPATIONS - TITLE 32; UNPROFESSIONAL CONDUCT,HB2468 - unprofessional conduct; health professionals,https://apps.azleg.gov/api/Bill/?billNumber=HB2468&sessionId=127
HB2469,127,2023_2024_First_Regular,78576,fentanyl; border; public health crisis,,MONTENEGRO,,BORDER; DEFINITIONS (S); DEPARTMENT OF HEALTH SERVICES (DHS); DHS (SEE ALSO: DEPARTMENT OF HEALTH SERVICES); FENTANYL; GENERAL PROVISIONS - TITLE 1 (S); HEALTH CRISIS (S); INVASION (S); PUBLIC HEALTH AND SAFETY (S); PUBLIC HEALTH AND SAFETY - TITLE 36; PUBLIC HEALTH CRISIS; SELF-DEFENSE (S); SOVEREIGN AUTHORITY (S),HB2469 - (NOW: sovereign authority; border; health crisis),https://apps.azleg.gov/api/Bill/?billNumber=HB2469&sessionId=127
HB2470,127,2023_2024_First_Regular,78577,AHCCCS; rapid genome sequencing,,MONTENEGRO,,AHCCCS (SEE ALSO: ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM); ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM (AHCCCS); PUBLIC HEALTH AND SAFETY - TITLE 36; RAPID GENOME SEQUENCING,HB2470 - AHCCCS; rapid genome sequencing,https://apps.azleg.gov/api/Bill/?billNumber=HB2470&sessionId=127
HB2471,127,2023_2024_First_Regular,78578,government investments; plans; fiduciaries; products,,MONTENEGRO,,FIDUCIARIES; GOVERNMENT INVESTMENTS; HANDLING OF PUBLIC FUNDS; PLANS; PRODUCTS; PUBLIC FINANCES - TITLE 35; STATE INVESTMENTS,HB2471 - government investments; plans; fiduciaries; products,https://apps.azleg.gov/api/Bill/?billNumber=HB2471&sessionId=127
HB2472,127,2023_2024_First_Regular,78582,social credit; use; prohibition,,MONTENEGRO,,BANKS AND FINANCIAL INSTITUTIONS - TITLE 6; PROHIBITION; SOCIAL CREDIT; SOCIAL CREDIT SCORE; USE,HB2472 - social credit; use; prohibition,https://apps.azleg.gov/api/Bill/?billNumber=HB2472&sessionId=127
HB2473,127,2023_2024_First_Regular,78583,dental hygienists; scope of practice,,MONTENEGRO,,DENTAL HYGIENISTS; PROFESSIONS AND OCCUPATIONS - TITLE 32; SCOPE OF PRACTICE; STATE BOARD OF DENTAL EXAMINERS,HB2473 - dental hygienists; scope of practice,https://apps.azleg.gov/api/Bill/?billNumber=HB2473&sessionId=127
HB2474,127,2023_2024_First_Regular,78605,school immunizations; exclusions,,MONTENEGRO,,DEPARTMENT RULES; EXCLUSIONS; PUBLIC HEALTH AND SAFETY - TITLE 36; SCHOOL IMMUNIZATIONS,HB2474 - school immunizations; exclusions,https://apps.azleg.gov/api/Bill/?billNumber=HB2474&sessionId=127
HB2475,127,2023_2024_First_Regular,78606,hospitals; early treatment protocols; COVID-19,,MONTENEGRO,,COVID-19; EARLY TREATMENT PROTOCOLS; HEALTH CARE INSTITUTIONS; HOSPITALS; PUBLIC HEALTH AND SAFETY - TITLE 36,HB2475 - hospitals; early treatment protocols; COVID-19,https://apps.azleg.gov/api/Bill/?billNumber=HB2475&sessionId=127
HB2476,127,2023_2024_First_Regular,78612,health care institutions; provider; liability,,MONTENEGRO,,CIVIL LIABILITY; COURTS AND CIVIL PROCEEDINGS - TITLE 12; EDUCATION - TITLE 15; HEALTH CARE INSTITUTIONS; LIABILITY; PROVIDER,HB2476 - health care institutions; provider; liability,https://apps.azleg.gov/api/Bill/?billNumber=HB2476&sessionId=127
HB2477,127,2023_2024_First_Regular,78613,electoral college; support,,MONTENEGRO,,CONDUCT OF ELECTIONS; ELECTIONS AND ELECTORS - TITLE 16; ELECTORAL COLLEGE; SUPPORT,HB2477 - electoral college; support,https://apps.azleg.gov/api/Bill/?billNumber=HB2477&sessionId=127
HB2478,127,2023_2024_First_Regular,78614,aggravated assault; law enforcement employees,,PAYNE,,AGGRAVATED ASSAULT; CRIMINAL CODE - TITLE 13; LAW ENFORCEMENT EMPLOYEES,HB2478 - aggravated assault; law enforcement employees,https://apps.azleg.gov/api/Bill/?billNumber=HB2478&sessionId=127
HB2479,127,2023_2024_First_Regular,78617,law enforcement merit system; continuation,,PAYNE,,CONTINUATION; LAW ENFORCEMENT MERIT SYSTEM; LAW ENFORCEMENT MERIT SYSTEM COUNCIL; STATE GOVERNMENT - TITLE 41,HB2479 - law enforcement merit system; continuation,https://apps.azleg.gov/api/Bill/?billNumber=HB2479&sessionId=127
HB2480,127,2023_2024_First_Regular,78618,collegiate women's wrestling program; appropriation,,PAYNE,,APPROPRIATION; COLLEGIATE WOMEN'S WRESTLING PROGRAM; EDUCATION - TITLE 15; POSTSECONDARY EDUCATION; SCHOLARSHIPS,HB2480 - collegiate women's wrestling program; appropriation,https://apps.azleg.gov/api/Bill/?billNumber=HB2480&sessionId=127
HB2481,127,2023_2024_First_Regular,78619,appropriation; irrigation sprinkler systems; xeriscaping,,PAYNE,,ADWR (SEE ALSO: DEPARTMENT OF WATER RESOURCES); APPROPRIATION; DEPARTMENT OF WATER RESOURCES (ADWR); IRRIGATION SPRINKLER SYSTEMS; XERISCAPING,HB2481 - appropriation; irrigation sprinkler systems; xeriscaping,https://apps.azleg.gov/api/Bill/?billNumber=HB2481&sessionId=127
HB2482,127,2023_2024_First_Regular,78620,appropriations; crime victim notification fund.,,PAYNE,,ACJC (SEE ALSO: ARIZONA CRIMINAL JUSTICE COMMISSION) (S); APPROPRIATION; ARIZONA CRIMINAL JUSTICE COMMISSION (ACJC) (S); CRIME VICTIM NOTIFICATION FUND; CRIME VICTIM NOTIFICATION SYSTEM (S); CRIME VICTIMS; DEFINITION (S); DELAYED REPEAL (S); DUTIES (S); LAW ENFORCEMENT CRIME VICTIM NOTIFICATION FUND; MEMBERSHIP (S); REPORT (S); SEXUAL ASSAULT KITS (S); SEXUAL ASSAULT STUDY COMMITTEE (S); STATE GOVERNMENT - TITLE 41; VICTIM NOTIFICATION (S),HB2482 - (NOW: sexual assault kits; victim notification),https://apps.azleg.gov/api/Bill/?billNumber=HB2482&sessionId=127
HB2483,127,2023_2024_First_Regular,78591,backyard fowl; regulation; prohibition,,PAYNE,,BACKYARD FOWL; CITIES AND TOWNS - TITLE 9; COUNTIES - TITLE 11; MUNICIPAL AND COUNTY ZONING; PROHIBITION; REGULATION,HB2483 - backyard fowl; regulation; prohibition,https://apps.azleg.gov/api/Bill/?billNumber=HB2483&sessionId=127
HB2484,127,2023_2024_First_Regular,78592,failure to return vehicle; repeal.,,PAYNE,LONGDON; TERECH; TRAVERS,CRIMINAL CODE - TITLE 13; FAILURE TO RETURN VEHICLE; LICENSE PLATE (S); MOTOR VEHICLE (S); MOTOR VEHICLES (S); REPEAL; RETURN (S); SECURITY INTEREST (S); SUSPENDED REGISTRATION (S); THEFT; TRANSPORTATION - TITLE 28 (S),HB2484 - (NOW: failure to return vehicle),https://apps.azleg.gov/api/Bill/?billNumber=HB2484&sessionId=127
HB2485,127,2023_2024_First_Regular,78593,aggravated assault; ambush; police; classification,,PAYNE,,AGGRAVATED ASSAULT; AMBUSH; CLASSIFICATION; CRIMINAL CODE - TITLE 13; POLICE,HB2485 - (NOW: ambush; police; sentencing enhancement),https://apps.azleg.gov/api/Bill/?billNumber=HB2485&sessionId=127
HB2486,127,2023_2024_First_Regular,78594,clinical research; psilocybin; grants; appropriation,,PAYNE,LONGDON; TRAVERS; SHOPE,APPROPRIATION; CLINICAL RESEARCH; GRANTS; PSILOCYBIN; PUBLIC HEALTH AND SAFETY - TITLE 36; RESEARCH GRANTS; WHOLE MUSHROOM PSILOCYBIN,HB2486 - clinical research; psilocybin; grants; appropriation,https://apps.azleg.gov/api/Bill/?billNumber=HB2486&sessionId=127
HB2487,127,2023_2024_First_Regular,78595,technical correction; double punishment,,PAYNE,,CRIMINAL CODE - TITLE 13; DOUBLE PUNISHMENT; TECHNICAL CORRECTION,HB2487 - technical correction; double punishment,https://apps.azleg.gov/api/Bill/?billNumber=HB2487&sessionId=127
HB2488,127,2023_2024_First_Regular,78596,discharging firearms; technical correction,,PAYNE,,DISCHARGING FIREARMS; TECHNICAL CORRECTION,HB2488 - discharging firearms; technical correction,https://apps.azleg.gov/api/Bill/?billNumber=HB2488&sessionId=127
HB2489,127,2023_2024_First_Regular,78597,DUI; public safety; technical correction,,PAYNE,,DRIVING UNDER THE INFLUENCE; DUI; PUBLIC SAFETY; TECHNICAL CORRECTION; TRANSPORTATION - TITLE 28,HB2489 - (NOW: prescriptions; approval; controlled substance),https://apps.azleg.gov/api/Bill/?billNumber=HB2489&sessionId=127
HB2490,127,2023_2024_First_Regular,78598,accident reports; police; technical correction,,PAYNE,,ACCIDENT REPORTS; ACCIDENTS; POLICE; TECHNICAL CORRECTION,HB2490 - accident reports; police; technical correction,https://apps.azleg.gov/api/Bill/?billNumber=HB2490&sessionId=127
HB2491,127,2023_2024_First_Regular,78599,technical correction; obstructing governmental operations,,PAYNE,,CRIMINAL CODE - TITLE 13; OBSTRUCTING GOVERNMENTAL OPERATIONS; OBSTRUCTION OF PUBLIC ADMINISTRATION; TECHNICAL CORRECTION,HB2491 - technical correction; obstructing governmental operations,https://apps.azleg.gov/api/Bill/?billNumber=HB2491&sessionId=127
HB2492,127,2023_2024_First_Regular,78600,technical correction; emergency interception,,PAYNE,,COMMUNICATION; CRIMINAL CODE - TITLE 13; EAVESDROPPING; EMERGENCY INTERCEPTION; TECHNICAL CORRECTION,HB2492 - technical correction; emergency interception,https://apps.azleg.gov/api/Bill/?billNumber=HB2492&sessionId=127
HB2493,127,2023_2024_First_Regular,78601,nonresident real estate transactions; notice,,GRESS,,NONRESIDENT REAL ESTATE TRANSACTIONS; NOTICE; TAXATION OF INCOME - TITLE 43; TAXPAYER RETURNS,HB2493 - nonresident real estate transactions; notice,https://apps.azleg.gov/api/Bill/?billNumber=HB2493&sessionId=127
HB2494,127,2023_2024_First_Regular,78602,technical correction; health services; fees,,GRESS,,DEPARTMENT OF HEALTH SERVICES (DHS); DHS (SEE ALSO: DEPARTMENT OF HEALTH SERVICES); FEES; HEALTH SERVICES; PUBLIC HEALTH AND SAFETY - TITLE 36; TECHNICAL CORRECTION,HB2494 - technical correction; health services; fees,https://apps.azleg.gov/api/Bill/?billNumber=HB2494&sessionId=127
HB2495,127,2023_2024_First_Regular,78603,technical correction; liquor licenses,,GRESS,,ALCOHOLIC BEVERAGE LICENSING; ALCOHOLIC BEVERAGES - TITLE 4; LIQUOR LICENSES; TECHNICAL CORRECTION,HB2495 - technical correction; liquor licenses,https://apps.azleg.gov/api/Bill/?billNumber=HB2495&sessionId=127
HB2496,127,2023_2024_First_Regular,78604,transmission lines; definition,,GRIFFIN,,DEFINITION; PUBLIC UTILITIES AND CARRIERS - TITLE 40; TRANSMISSION LINES,HB2496 - transmission lines; definition,https://apps.azleg.gov/api/Bill/?billNumber=HB2496&sessionId=127
HB2497,127,2023_2024_First_Regular,78607,elections; special districts; technical correction,,GRIFFIN,,ELECTIONS; ELECTIONS AND ELECTORS - TITLE 16; SPECIAL DISTRICTS; TECHNICAL CORRECTION,HB2497 - elections; special districts; technical correction,https://apps.azleg.gov/api/Bill/?billNumber=HB2497&sessionId=127
HB2498,127,2023_2024_First_Regular,78608,do-not-call list; text messages,,GRIFFIN,,DO-NOT-CALL LIST; TELEPHONE SOLICITATIONS; TEXT MESSAGES; TRADE AND COMMERCE - TITLE 44,HB2498 - do-not-call list; text messages,https://apps.azleg.gov/api/Bill/?billNumber=HB2498&sessionId=127
HB2499,127,2023_2024_First_Regular,78610,nutrition assistance; transition pilot program,,GRESS,,NUTRITION ASSISTANCE; SUPPLEMENTAL NUTRITION ASSISTANCE TRANSITION PILOT PROGRAM; TRANSITION PILOT PROGRAM,HB2499 - nutrition assistance; transition pilot program,https://apps.azleg.gov/api/Bill/?billNumber=HB2499&sessionId=127
HB2500,127,2023_2024_First_Regular,78611,sexual assault victims; financial assistance,,GRESS,,FINANCIAL ASSISTANCE; SEXUAL ASSAULT VICTIMS; STATE GOVERNMENT - TITLE 41; VICTIM COMPENSATION AND ASSISTANCE FUND,HB2500 - sexual assault victims; financial assistance,https://apps.azleg.gov/api/Bill/?billNumber=HB2500&sessionId=127
HB2501,127,2023_2024_First_Regular,78615,dependent tax credit; additional amount,,GRESS,CARTER; HEAP; HENDRIX; SMITH; WILMETH,ADDITIONAL AMOUNT; DEPENDENT TAX CREDIT; TAXATION OF INCOME - TITLE 43,HB2501 - dependent tax credit; additional amount,https://apps.azleg.gov/api/Bill/?billNumber=HB2501&sessionId=127
HB2502,127,2023_2024_First_Regular,78616,child support; date of pregnancy,,GRESS,,CHILD SUPPORT; DATE OF PREGNANCY; MARITAL AND DOMESTIC RELATIONS - TITLE 25,HB2502 - child support; date of pregnancy,https://apps.azleg.gov/api/Bill/?billNumber=HB2502&sessionId=127
HB2503,127,2023_2024_First_Regular,78621,patient visitation; hospitals,,MONTENEGRO,,COMMUNICATION DEVICES; COURT PETITION; HEALTH CARE INSTITUTIONS; HOSPITALS; PATIENT VISITATION; PUBLIC HEALTH AND SAFETY - TITLE 36; VISITATION POLICIES,HB2503 - patient visitation; hospitals,https://apps.azleg.gov/api/Bill/?billNumber=HB2503&sessionId=127
HB2504,127,2023_2024_First_Regular,78630,STO scholarships; foster care students,,PARKER B,CARTER; GRANTHAM; HEAP; HENDRIX; JONES; KOLODIN; LIVINGSTON; MARSHALL; PARKER J; SMITH; FARNSWORTH; GOWAN; PETERSEN; WADSACK,FOSTER CARE STUDENTS; SCHOOL TUITION ORGANIZATION (STO); STO (SEE ALSO: SCHOOL TUITION ORGANIZATION); STO SCHOLARSHIPS; TAXATION OF INCOME - TITLE 43,HB2504 - STO scholarships; foster care students,https://apps.azleg.gov/api/Bill/?billNumber=HB2504&sessionId=127
HB2505,127,2023_2024_First_Regular,78645,outdoor recreation coordinating commission; continuation,,DIAZ,,ARIZONA OUTDOOR RECREATION COMMISSION; CONTINUATION; OUTDOOR RECREATION COORDINATING COMMISSION; STATE GOVERNMENT - TITLE 41,HB2505 - outdoor recreation coordinating commission; continuation,https://apps.azleg.gov/api/Bill/?billNumber=HB2505&sessionId=127
HB2506,127,2023_2024_First_Regular,78646,Arizona state parks board; continuation,,DIAZ,,ARIZONA STATE PARKS BOARD; CONTINUATION; STATE GOVERNMENT - TITLE 41,HB2506 - Arizona state parks board; continuation,https://apps.azleg.gov/api/Bill/?billNumber=HB2506&sessionId=127
HB2507,127,2023_2024_First_Regular,78647,grain research council; continuation,,DIAZ,,ARIZONA GRAIN RESEARCH AND PROMOTION COUNCIL; CONTINUATION; GRAIN RESEARCH COUNCIL; STATE GOVERNMENT - TITLE 41,HB2507 - grain research council; continuation,https://apps.azleg.gov/api/Bill/?billNumber=HB2507&sessionId=127
HB2508,127,2023_2024_First_Regular,78648,justification; criminal offenses,,CONTRERAS L,PAYNE,CRIMINAL CODE - TITLE 13; CRIMINAL OFFENSES; JUSTIFICATION,HB2508 - justification; criminal offenses,https://apps.azleg.gov/api/Bill/?billNumber=HB2508&sessionId=127
HB2509,127,2023_2024_First_Regular,78650,food preparation; sale; cottage food,,GRANTHAM,,COTTAGE FOOD; DEPARTMENT OF HEALTH SERVICES (DHS); DHS (SEE ALSO: DEPARTMENT OF HEALTH SERVICES); FOOD PREPARATION; LABELING; PUBLIC HEALTH AND SAFETY - TITLE 36; SALES,HB2509 - food preparation; sale; cottage food,https://apps.azleg.gov/api/Bill/?billNumber=HB2509&sessionId=127
HB2510,127,2023_2024_First_Regular,78651,San Carlos Apache college; appropriation,,PESHLAKAI,,APPROPRIATION; GOVERNOR'S OFFICE ON TRIBAL RELATIONS; SAN CARLOS APACHE COLLEGE,HB2510 - San Carlos Apache college; appropriation,https://apps.azleg.gov/api/Bill/?billNumber=HB2510&sessionId=127
HB2511,127,2023_2024_First_Regular,78652,AZPOST; membership,,PESHLAKAI,,ARIZONA PEACE OFFICER STANDARDS AND TRAINING BOARD (AZPOST); AZPOST (SEE ALSO: ARIZONA PEACE OFFICER STANDARDS AND TRAINING BOARD); MEMBERSHIP; STATE GOVERNMENT - TITLE 41,HB2511 - AZPOST; membership,https://apps.azleg.gov/api/Bill/?billNumber=HB2511&sessionId=127
HB2512,127,2023_2024_First_Regular,78653,liquor licenses; prohibition; county island.,,PESHLAKAI,,ALCOHOLIC BEVERAGES - TITLE 4; COUNTY ISLAND; LIQUOR LICENSES; PROHIBITION,HB2512 - liquor licenses; prohibition; county island.,https://apps.azleg.gov/api/Bill/?billNumber=HB2512&sessionId=127
HB2513,127,2023_2024_First_Regular,78654,schools; instruction; Native American experience,,PESHLAKAI,,EDUCATION - TITLE 15; INSTRUCTION; NATIVE AMERICAN EXPERIENCE; PROFESSIONAL DEVELOPMENT; SCHOOL INSTRUCTION; SCHOOLS,HB2513 - schools; instruction; Native American experience,https://apps.azleg.gov/api/Bill/?billNumber=HB2513&sessionId=127
HB2514,127,2023_2024_First_Regular,78655,daily route mileage; calculation,,PESHLAKAI,,CALCULATION; DAILY ROUTE MILEAGE; SCHOOL DISTRICTS,HB2514 - daily route mileage; calculation,https://apps.azleg.gov/api/Bill/?billNumber=HB2514&sessionId=127
HB2515,127,2023_2024_First_Regular,78656,holiday; Indigenous Peoples' day,,PESHLAKAI,,GENERAL PROVISIONS - TITLE 1; HOLIDAYS; INDIGENOUS PEOPLES' DAY,HB2515 - holiday; Indigenous Peoples' day,https://apps.azleg.gov/api/Bill/?billNumber=HB2515&sessionId=127
HB2516,127,2023_2024_First_Regular,78658,child abuse; investigations; forensic interview,,PARKER B,,CHILD ABUSE; CHILDREN - TITLE 8; CRIMINAL CODE - TITLE 13; FORENSIC INTERVIEW; INVESTIGATIONS,HB2516 - child abuse; investigations; forensic interview,https://apps.azleg.gov/api/Bill/?billNumber=HB2516&sessionId=127
HB2517,127,2023_2024_First_Regular,78659,government documents; sex identification,,PARKER B,CARTER; HEAP; HENDRIX; JONES; KOLODIN; MARSHALL; MCGARR; PARKER J; SMITH; WADSACK,GENERAL PROVISIONS - TITLE 1; GOVERNMENT DOCUMENTS; SEX IDENTIFICATION; STATE DOCUMENTS,HB2517 - government documents; sex identification,https://apps.azleg.gov/api/Bill/?billNumber=HB2517&sessionId=127
HB2518,127,2023_2024_First_Regular,78663,appropriation; Glassford Dells regional park,,BLISS,,APPROPRIATION; ARIZONA STATE PARKS BOARD; GLASSFORD DELLS REGIONAL PARK,HB2518 - appropriation; Glassford Dells regional park,https://apps.azleg.gov/api/Bill/?billNumber=HB2518&sessionId=127
