bill_number,session_num,session,bill_id_num,title,intro_sponsor,primary_sponsors,cosponsors,keywords,summary,bill_json
HB2308,128,2023_2024_Second_Regular,80153,occupational licenses; criminal offense; prohibition,,GRANTHAM,BLISS; CARBONE; CARTER; GILLETTE; HENDRIX; HERNANDEZ A; HERNANDEZ L; MARSHALL; ORTIZ; BOLICK; GONZALES,ANNUAL REPORT (S); BOARD LICENSURE; CERTIFICATE (S); CRIMINAL OFFENSE (S); CRIMINAL OFFENSES; DEFINITIONS (S); DENIAL (S); HEALTH PROFESSION REGULATORY BOARDS; NOTICE (S); OCCUPATIONAL AND PROFESSIONAL LICENSURE; OCCUPATIONAL LICENSE (S); OCCUPATIONAL LICENSES; OCCUPATIONAL LICENSING BOARDS (S); OFFICE OF ADMINISTRATIVE HEARINGS (S); OTHER STATE RECOGNITION RIGHTS (S); PERMIT (S); PETITION (S); PETITIONS; PRIOR CRIMINAL OFFENSE (S); PROCEDURES (S); PROFESSIONAL LICENSING BOARD (S); PROHIBITION; REVIEW (S); REVIEW OF CRIMINAL RECORD (S); REVOCATION (S); STATE GOVERNMENT - TITLE 41; SUSPENSION (S),HB2308 - occupational licenses; criminal offense; prohibition,https://apps.azleg.gov/api/Bill/?billNumber=HB2308&sessionId=128
HB2309,128,2023_2024_Second_Regular,80154,GPLET; agreement posting; abatement period,,GRANTHAM,,ABATEMENT PERIOD; AGREEMENT POSTING; APPLICABILITY; GOVERNMENT PROPERTY LEASE EXCISE TAX; GPLET; TAXATION - TITLE 42,HB2309 - GPLET; agreement posting; abatement period,https://apps.azleg.gov/api/Bill/?billNumber=HB2309&sessionId=128
HB2310,128,2023_2024_Second_Regular,80155,grooming; classification,,GRANTHAM,CARBONE; GILLETTE; HENDRIX; NGUYEN; PEÑA,CHILD ENTICEMENT; CLASSIFICATION; CRIMINAL CODE - TITLE 13; DEFENSES (S); DEFINITION; GROOMING; SEXUAL OFFENSES,HB2310 - (NOW: child enticement; classification; definition),https://apps.azleg.gov/api/Bill/?billNumber=HB2310&sessionId=128
HB2311,128,2023_2024_Second_Regular,80156,schools; enrollment preference; armed forces,,GRANTHAM,BLISS; CARBONE; GILLETTE; HENDRIX; MONTENEGRO; PAYNE; TERECH; BOLICK,ARMED FORCES; EDUCATION - TITLE 15; ENROLLMENT PREFERENCE; PUBLIC SCHOOL ENROLLMENT; SCHOOLS,HB2311 - schools; enrollment preference; armed forces,https://apps.azleg.gov/api/Bill/?billNumber=HB2311&sessionId=128
HB2312,128,2023_2024_Second_Regular,80157,health professionals; website; time limitation,,CONTRERAS P,AUSTIN; CREWS; ORTIZ; SANDOVAL; SCHWIEBERT; SEAMAN; STAHL HAMILTON; SUN; VILLEGAS,HEALTH PROFESSIONALS; PROFESSIONS AND OCCUPATIONS - TITLE 32; TIME LIMITATIONS; WEBSITE,HB2312 - health professionals; website; time limitation,https://apps.azleg.gov/api/Bill/?billNumber=HB2312&sessionId=128
HB2313,128,2023_2024_Second_Regular,80158,adult incarceration contracts; services; costs,,CONTRERAS P,AGUILAR; AUSTIN; BLATTMAN; CREWS; ORTIZ; SANDOVAL; SCHWIEBERT; SEAMAN; STAHL HAMILTON; SUN; TERECH; VILLEGAS,ADULT INCARCERATION CONTRACTS; COSTS; DOC (SEE ALSO: STATE DEPARTMENT OF CORRECTIONS); SERVICES; STATE DEPARTMENT OF CORRECTIONS (DOC); STATE GOVERNMENT - TITLE 41,HB2313 - adult incarceration contracts; services; costs,https://apps.azleg.gov/api/Bill/?billNumber=HB2313&sessionId=128
HB2314,128,2023_2024_Second_Regular,80159,SNAP; eligible benefits,,CONTRERAS P,AGUILAR; AUSTIN; BLATTMAN; SCHWIEBERT; SEAMAN; STAHL HAMILTON; SUN; VILLEGAS,DRUG TESTING; ELIGIBLE BENEFITS; PROHIBITION; RETROACTIVITY; SNAP (SEE ALSO: SUPPLEMENTAL NUTRITION ASSISTANCE PROGRAM); SUPPLEMENTAL NUTRITION ASSISTANCE PROGRAM (SNAP); TANF (SEE ALSO: TEMPORARY ASSISTANCE FOR NEEDY FAMILIES); TEMPORARY ASSISTANCE FOR NEEDY FAMILIES (TANF); WELFARE - TITLE 46,HB2314 - SNAP; eligible benefits,https://apps.azleg.gov/api/Bill/?billNumber=HB2314&sessionId=128
HB2315,128,2023_2024_Second_Regular,80160,assisted living facilities; ownership; employees,,CONTRERAS P,AUSTIN; SCHWIEBERT; SEAMAN; STAHL HAMILTON; SUN; VILLEGAS,ASSISTED LIVING FACILITIES; EMPLOYEES; EXEMPTION FROM RULEMAKING; HEALTH CARE INSTITUTIONS; LEGAL ACTION; OWNERSHIP; PUBLIC HEALTH AND SAFETY - TITLE 36; REGISTRY CHECK,HB2315 - assisted living facilities; ownership; employees,https://apps.azleg.gov/api/Bill/?billNumber=HB2315&sessionId=128
HB2316,128,2023_2024_Second_Regular,80162,private universities; Arizona teachers academy,,GRESS,CHAPLIK,ARIZONA TEACHERS ACADEMY; BUILDING CODES; CITIES AND TOWNS - TITLE 9; EDUCATION - TITLE 15; EMERGENCY; MOBILE HOMES; PRIVATE UNIVERSITIES; PROPERTY - TITLE 33; RELOCATION; SCHOOL EMPLOYEE TRAINING; STATE GOVERNMENT - TITLE 41,HB2316 - (NOW: mobile home; relocation; building codes),https://apps.azleg.gov/api/Bill/?billNumber=HB2316&sessionId=128
HB2317,128,2023_2024_Second_Regular,80163,continuing care; automated external defibrillators,,GRESS,,ALCOHOL AND DRUG ABUSE; ANNUAL REPORT; AUTOMATED EXTERNAL DEFIBRILLATORS; CONTINUING CARE; HEALTH CARE INSTITUTIONS; IMMUNITY; LEGISLATIVE FINDINGS; LEGISLATIVE INTENT; PUBLIC HEALTH AND SAFETY - TITLE 36; REPEAL; SOBER LIVING HOMES; STRICT COMPLIANCE,HB2317 - (NOW: sober living homes),https://apps.azleg.gov/api/Bill/?billNumber=HB2317&sessionId=128
HB2318,128,2023_2024_Second_Regular,80164,state match fund; rural transportation,,DUNN,,ADOT (SEE ALSO: DEPARTMENT OF TRANSPORTATION); DEPARTMENT OF TRANSPORTATION (ADOT); RURAL TRANSPORTATION; STATE MATCH FUND; TRANSPORTATION - TITLE 28,HB2318 - state match fund; rural transportation,https://apps.azleg.gov/api/Bill/?billNumber=HB2318&sessionId=128
HB2319,128,2023_2024_Second_Regular,80165,appropriation; heritage fund,,TRAVERS,,APPROPRIATION; ARIZONA STATE PARKS HERITAGE FUND; EXEMPTION; HERITAGE FUND; INTENT,HB2319 - appropriation; heritage fund,https://apps.azleg.gov/api/Bill/?billNumber=HB2319&sessionId=128
HB2320,128,2023_2024_Second_Regular,80166,watersheds; beneficial use; instream flows,,TRAVERS,,BENEFICIAL USE; GAME AND FISH - TITLE 17; INSTREAM FLOWS; WATERS - TITLE 45; WATERSHEDS,HB2320 - watersheds; beneficial use; instream flows,https://apps.azleg.gov/api/Bill/?billNumber=HB2320&sessionId=128
HB2321,128,2023_2024_Second_Regular,80167,technical correction; chiropractic,,PINGERELLI,,CHIROPRACTIC CARE; PROFESSIONS AND OCCUPATIONS - TITLE 32; TECHNICAL CORRECTION,HB2321 - technical correction; chiropractic,https://apps.azleg.gov/api/Bill/?billNumber=HB2321&sessionId=128
HB2322,128,2023_2024_Second_Regular,80168,peace officers; discipline; modification,,PAYNE,,DISCIPLINE; LAW ENFORCEMENT MERIT SYSTEM COUNCIL; MODIFICATION; PEACE OFFICERS; STATE GOVERNMENT - TITLE 41,HB2322 - peace officers; discipline; modification,https://apps.azleg.gov/api/Bill/?billNumber=HB2322&sessionId=128
HB2323,128,2023_2024_Second_Regular,80169,DCS; specialty medical evaluations,,PAYNE,,ALTERNATIVE OPINION; CHILD WELFARE; CHILDREN - TITLE 8; DCS (SEE ALSO: DEPARTMENT OF CHILD SAFETY); DEPARTMENT OF CHILD SAFETY (DCS); SPECIALTY MEDICAL EVALUATIONS,HB2323 - DCS; specialty medical evaluations,https://apps.azleg.gov/api/Bill/?billNumber=HB2323&sessionId=128
HB2324,128,2023_2024_Second_Regular,80170,animal cruelty; classification,,PAYNE,BOLICK,ANIMAL CRUELTY; CLASSIFICATION; CRIMINAL CODE - TITLE 13; SENTENCING,HB2324 - animal cruelty; classification,https://apps.azleg.gov/api/Bill/?billNumber=HB2324&sessionId=128
HB2325,128,2023_2024_Second_Regular,80171,backyard fowl; regulation; prohibition,,PAYNE,,BACKYARD FOWL; CITIES AND TOWNS - TITLE 9; COUNTIES - TITLE 11; EXCEPTIONS (S); FENCE LINE (S); MUNICIPAL AND COUNTY ZONING; PROHIBITION; REGULATION; STATE PREEMPTION,HB2325 - backyard fowl; regulation; prohibition,https://apps.azleg.gov/api/Bill/?billNumber=HB2325&sessionId=128
HB2326,128,2023_2024_Second_Regular,80172,peace officer nonlethal device fund,,PAYNE,,ASSESSMENT; COURTS AND CIVIL PROCEEDINGS - TITLE 12; PEACE OFFICER NONLETHAL DEVICE FUND; PEACE OFFICERS; STATE GOVERNMENT - TITLE 41,HB2326 - peace officer nonlethal device fund,https://apps.azleg.gov/api/Bill/?billNumber=HB2326&sessionId=128
HB2327,128,2023_2024_Second_Regular,80173,appropriation; state department of corrections,,PAYNE,,APPROPRIATION; DOC (SEE ALSO: STATE DEPARTMENT OF CORRECTIONS); STATE DEPARTMENT OF CORRECTIONS (DOC),HB2327 - appropriation; state department of corrections,https://apps.azleg.gov/api/Bill/?billNumber=HB2327&sessionId=128
HB2328,128,2023_2024_Second_Regular,80174,mobile food vendors; operation; rules,,PAYNE,,CITIES AND TOWNS - TITLE 9; COUNTIES - TITLE 11; DEPARTMENT OF PUBLIC SAFETY (DPS); DPS (SEE ALSO: DEPARTMENT OF PUBLIC SAFETY); FINGERPRINT CARD; MOBILE FOOD VENDING; MOBILE FOOD VENDORS; OPERATION; PUBLIC HEALTH AND SAFETY - TITLE 36; RULES,HB2328 - mobile food vendors; operation; rules,https://apps.azleg.gov/api/Bill/?billNumber=HB2328&sessionId=128
HB2329,128,2023_2024_Second_Regular,80175,procurement; director; technical correction,,PAYNE,,DIRECTOR; PROCUREMENT; STATE GOVERNMENT - TITLE 41; TECHNICAL CORRECTION,HB2329 - procurement; director; technical correction,https://apps.azleg.gov/api/Bill/?billNumber=HB2329&sessionId=128
HB2330,128,2023_2024_Second_Regular,80176,fire districts; formation; county supervisors,,MARSHALL,,BOARD OF DIRECTORS; BOARD OF SUPERVISORS; COUNTY SUPERVISORS; FIRE DISTRICTS; FORMATION; SPECIAL TAXING DISTRICTS - TITLE 48,HB2330 - fire districts; formation; county supervisors,https://apps.azleg.gov/api/Bill/?billNumber=HB2330&sessionId=128
HB2331,128,2023_2024_Second_Regular,80177,veteran community enhancement special plates,,MARSHALL,HENDRIX,SPECIAL PLATES; TRANSPORTATION - TITLE 28; VETERAN COMMUNITY ENHANCEMENT SPECIAL PLATES,HB2331 - veteran community enhancement special plates,https://apps.azleg.gov/api/Bill/?billNumber=HB2331&sessionId=128
HB2332,128,2023_2024_Second_Regular,80188,traffic; vehicle laws; cities; prohibition,,AGUILAR,AUSTIN; DE LOS SANTOS; GILLETTE; GUTIERREZ; HERNANDEZ L; ORTIZ; SANDOVAL; SEAMAN; STAHL HAMILTON; TSOSIE; VILLEGAS; WILMETH,CITIES; LOCAL ORDINANCES; LOCAL REGULATIONS; PROHIBITION; TRAFFIC; TRANSPORTATION - TITLE 28; VEHICLE LAWS,HB2332 - traffic; vehicle laws; cities; prohibition,https://apps.azleg.gov/api/Bill/?billNumber=HB2332&sessionId=128
HB2333,128,2023_2024_Second_Regular,80189,prohibited agreements; public works contracts,,AGUILAR,AUSTIN; BLATTMAN; CONTRERAS L; DE LOS SANTOS; GUTIERREZ; HERNANDEZ L; ORTIZ; QUIÑONEZ; SANDOVAL; SCHWIEBERT; SEAMAN; STAHL HAMILTON; TERECH; TRAVERS; TSOSIE; VILLEGAS,PROHIBITED AGREEMENTS; PUBLIC BUILDINGS AND IMPROVEMENTS - TITLE 34; PUBLIC UTILITIES AND CARRIERS - TITLE 40; PUBLIC WORKS CONTRACTS,HB2333 - prohibited agreements; public works contracts,https://apps.azleg.gov/api/Bill/?billNumber=HB2333&sessionId=128
HB2334,128,2023_2024_Second_Regular,80190,mobile home parks; operations; purchase,,AGUILAR,AUSTIN; BLATTMAN; CONTRERAS L; DE LOS SANTOS; GUTIERREZ; HERNANDEZ L; HERNANDEZ M; ORTIZ; QUIÑONEZ; SANDOVAL; SCHWIEBERT; SEAMAN; STAHL HAMILTON; TSOSIE; VILLEGAS,ARIZONA MOBILE HOME PARKS RESIDENTIAL LANDLORD AND TENANT ACT; CAPITAL GAINS TAX EXCLUSION; EXEMPTION; HEAT MITIGATION MEASURES; MOBILE HOME PARKS; OFFERS; OPERATIONS; PROPERTY - TITLE 33; PURCHASE; SALE OF MOBILE HOME PARK; TAXATION OF INCOME - TITLE 43,HB2334 - mobile home parks; operations; purchase,https://apps.azleg.gov/api/Bill/?billNumber=HB2334&sessionId=128
HB2335,128,2023_2024_Second_Regular,80191,repeal; imprisonment; abortion; advertising,,STAHL HAMILTON,AGUILAR; AUSTIN; CONTRERAS L; CONTRERAS P; CREWS; DE LOS SANTOS; PESHLAKAI; SEAMAN; VILLEGAS; GABALDÓN; MENDEZ,ABORTION; ADVERTISING; CRIMINAL CODE - TITLE 13; IMPRISONMENT; REPEAL,HB2335 - repeal; imprisonment; abortion; advertising,https://apps.azleg.gov/api/Bill/?billNumber=HB2335&sessionId=128
HB2336,128,2023_2024_Second_Regular,80192,early ballot collection; limitations; repeal,,STAHL HAMILTON,AGUILAR; AUSTIN; CONTRERAS L; CONTRERAS P; CREWS; DE LOS SANTOS; PESHLAKAI; SANDOVAL; TRAVERS; VILLEGAS,EARLY BALLOT COLLECTION; ELECTIONS AND ELECTORS - TITLE 16; LIMITATIONS; REPEAL,HB2336 - early ballot collection; limitations; repeal,https://apps.azleg.gov/api/Bill/?billNumber=HB2336&sessionId=128
HB2337,128,2023_2024_Second_Regular,80193,prisoners; medical treatment; pregnancy; requirements,,STAHL HAMILTON,AGUILAR; AUSTIN; CONTRERAS L; CONTRERAS P; CREWS; DE LOS SANTOS; PESHLAKAI; SANDOVAL; SEAMAN; TRAVERS; VILLEGAS; GABALDÓN; MENDEZ,MEDICAL TREATMENT; NON-LIFE-THREATENING MEDICAL CONDITIONS; PAT SEARCH; PREGNANCY; PRISONERS; PRISONS AND PRISONERS - TITLE 31; REFUSAL OF MEDICAL TREATMENT; REPEAL; REQUIREMENTS; STRIP SEARCH,HB2337 - prisoners; medical treatment; pregnancy; requirements,https://apps.azleg.gov/api/Bill/?billNumber=HB2337&sessionId=128
HB2338,128,2023_2024_Second_Regular,80194,early voting; weekend hours,,STAHL HAMILTON,AGUILAR; AUSTIN; CONTRERAS L; CONTRERAS P; CREWS; DE LOS SANTOS; PESHLAKAI; SANDOVAL; TRAVERS; VILLEGAS,CONDUCT OF ELECTIONS; EARLY VOTING; ELECTIONS AND ELECTORS - TITLE 16; WEEKEND HOURS,HB2338 - early voting; weekend hours,https://apps.azleg.gov/api/Bill/?billNumber=HB2338&sessionId=128
HB2339,128,2023_2024_Second_Regular,80195,campaign finance; corporate recipients; registration,,STAHL HAMILTON,,CAMPAIGN CONTRIBUTIONS AND EXPENSES; CAMPAIGN FINANCE; CIVIL PENALTY; CORPORATE RECIPIENTS; ELECTIONS AND ELECTORS - TITLE 16; REGISTRATION; STATEMENT; VIOLATION,HB2339 - campaign finance; corporate recipients; registration,https://apps.azleg.gov/api/Bill/?billNumber=HB2339&sessionId=128
HB2340,128,2023_2024_Second_Regular,80196,campaign finance; caregiving expenditures,,STAHL HAMILTON,,CAMPAIGN CONTRIBUTIONS AND EXPENSES; CAMPAIGN FINANCE; CAREGIVING EXPENDITURES; ELECTIONS AND ELECTORS - TITLE 16; LEGISLATIVE INTENT,HB2340 - campaign finance; caregiving expenditures,https://apps.azleg.gov/api/Bill/?billNumber=HB2340&sessionId=128
HB2341,128,2023_2024_Second_Regular,80197,independent expenditures; corporations; funding disclosure,,STAHL HAMILTON,,CAMPAIGN CONTRIBUTIONS AND EXPENSES; CORPORATIONS; ELECTIONS AND ELECTORS - TITLE 16; FUNDING DISCLOSURES; INDEPENDENT EXPENDITURES,HB2341 - independent expenditures; corporations; funding disclosure,https://apps.azleg.gov/api/Bill/?billNumber=HB2341&sessionId=128
HB2342,128,2023_2024_Second_Regular,80178,student loan servicers; licensure,,STAHL HAMILTON,SANDOVAL,BANKS AND FINANCIAL INSTITUTIONS - TITLE 6; LICENSURE; REQUIREMENTS FOR ENACTMENT (RFE); RFE (SEE ALSO: REQUIREMENTS FOR ENACTMENT); STUDENT LOAN OMBUDSMAN; STUDENT LOAN SERVICER; STUDENT LOANS; TWO-THIRDS VOTE,HB2342 - student loan servicers; licensure,https://apps.azleg.gov/api/Bill/?billNumber=HB2342&sessionId=128
HB2343,128,2023_2024_Second_Regular,80179,employers; employee salary history; prohibitions,,STAHL HAMILTON,SANDOVAL,CIVIL ACTION; CIVIL PENALTY; EMPLOYEE SALARY HISTORY; EMPLOYERS; EMPLOYMENT PRACTICES; LABOR - TITLE 23; PROHIBITION,HB2343 - employers; employee salary history; prohibitions,https://apps.azleg.gov/api/Bill/?billNumber=HB2343&sessionId=128
HB2344,128,2023_2024_Second_Regular,80180,wage disclosure; employee rights,,STAHL HAMILTON,SANDOVAL,CIVIL ACTION; EMPLOYEE RIGHTS; EMPLOYMENT PRACTICES; LABOR - TITLE 23; SHORT TITLE; STATE GOVERNMENT - TITLE 41; WAGE ANTIDISCRIMINATION ACT; WAGE DISCLOSURE,HB2344 - wage disclosure; employee rights,https://apps.azleg.gov/api/Bill/?billNumber=HB2344&sessionId=128
HB2345,128,2023_2024_Second_Regular,80181,broadband; internet protocol services; commission,,STAHL HAMILTON,SANDOVAL,AUDITS; BROADBAND; COMMISSION; CORPORATION COMMISSION; EVALUATIONS; INTERNET PROTOCOL SERVICES; PUBLIC UTILITIES AND CARRIERS - TITLE 40; REPEAL; REPORT,HB2345 - broadband; internet protocol services; commission,https://apps.azleg.gov/api/Bill/?billNumber=HB2345&sessionId=128
HB2346,128,2023_2024_Second_Regular,80182,call centers; relocation,,STAHL HAMILTON,SANDOVAL,BUSINESS RELOCATION; CALL CENTERS; RELOCATION; TRADE AND COMMERCE - TITLE 44,HB2346 - call centers; relocation,https://apps.azleg.gov/api/Bill/?billNumber=HB2346&sessionId=128
HB2347,128,2023_2024_Second_Regular,80183,TPT; additional rate; online lodging,,STAHL HAMILTON,,ADDITIONAL RATE; FAIRBNB HOUSING ACT; ONLINE LODGING; REQUIREMENTS FOR ENACTMENT (RFE); RFE (SEE ALSO: REQUIREMENTS FOR ENACTMENT); SHORT TITLE; STATE GOVERNMENT - TITLE 41; TAXATION - TITLE 42; TPT (SEE ALSO: TRANSACTION PRIVILEGE TAX); TRANSACTION PRIVILEGE TAX (TPT); TWO-THIRDS VOTE,HB2347 - TPT; additional rate; online lodging,https://apps.azleg.gov/api/Bill/?billNumber=HB2347&sessionId=128
HB2348,128,2023_2024_Second_Regular,80184,student loan services; licensure,,STAHL HAMILTON,AUSTIN; DE LOS SANTOS; GUTIERREZ; SANDOVAL,BANKS AND FINANCIAL INSTITUTIONS - TITLE 6; LICENSURE; REQUIREMENTS FOR ENACTMENT (RFE); RFE (SEE ALSO: REQUIREMENTS FOR ENACTMENT); STUDENT LOAN OMBUDSMAN; STUDENT LOAN SERVICES; STUDENT LOANS; TWO-THIRDS VOTE,HB2348 - student loan services; licensure,https://apps.azleg.gov/api/Bill/?billNumber=HB2348&sessionId=128
HB2349,128,2023_2024_Second_Regular,80185,family and medical leave; coverage,,STAHL HAMILTON,SANDOVAL; VILLEGAS,ANNUAL REPORT; BENEFITS; COVERAGE; EMERGENCY; EMPLOYMENT PRACTICES; FAMILY AND MEDICAL LEAVE; LABOR - TITLE 23; RULEMAKING; SEVERABILITY,HB2349 - family and medical leave; coverage,https://apps.azleg.gov/api/Bill/?billNumber=HB2349&sessionId=128
HB2350,128,2023_2024_Second_Regular,80198,voting centers; board of supervisors,,STAHL HAMILTON,AGUILAR; AUSTIN; CONTRERAS L; CONTRERAS P; CREWS; DE LOS SANTOS; PESHLAKAI; SANDOVAL; SEAMAN; VILLEGAS,BOARD OF SUPERVISORS; CONDUCT OF ELECTIONS; ELECTIONS AND ELECTORS - TITLE 16; VOTING CENTERS,HB2350 - voting centers; board of supervisors,https://apps.azleg.gov/api/Bill/?billNumber=HB2350&sessionId=128
HB2351,128,2023_2024_Second_Regular,80199,election procedures; registrations; campaign finance,,STAHL HAMILTON,,CAMPAIGN FINANCE; ELECTION PROCEDURES; ELECTIONS AND ELECTORS - TITLE 16; EMERGENCY; REGISTRATIONS; REQUIREMENTS FOR ENACTMENT (RFE); RFE (SEE ALSO: REQUIREMENTS FOR ENACTMENT); THREE-FOURTHS VOTE,HB2351 - election procedures; registrations; campaign finance,https://apps.azleg.gov/api/Bill/?billNumber=HB2351&sessionId=128
HB2352,128,2023_2024_Second_Regular,80200,ballot measure amendments,,STAHL HAMILTON,,"BALLOT MEASURE AMENDMENTS; INITIATIVE, REFERENDUM AND RECALL - TITLE 19; LEGISLATIVE INTENT; REPEAL; RIGHT OF INITIATIVE AND REFERENDUM",HB2352 - ballot measure amendments,https://apps.azleg.gov/api/Bill/?billNumber=HB2352&sessionId=128
HB2353,128,2023_2024_Second_Regular,80201,ballot measures; descriptive title; summary,,STAHL HAMILTON,,"BALLOT MEASURES; DESCRIPTIVE TITLE; FORM OF BALLOT; INITIATIVE, REFERENDUM AND RECALL - TITLE 19; SUMMARY",HB2353 - ballot measures; descriptive title; summary,https://apps.azleg.gov/api/Bill/?billNumber=HB2353&sessionId=128
HB2354,128,2023_2024_Second_Regular,80202,election laws; revisions; appropriation,,STAHL HAMILTON,,APPROPRIATION; CRIMINAL CODE - TITLE 13; ELECTION LAWS; ELECTIONS AND ELECTORS - TITLE 16; REVISIONS; SECRETARY OF STATE,HB2354 - election laws; revisions; appropriation,https://apps.azleg.gov/api/Bill/?billNumber=HB2354&sessionId=128
HB2355,128,2023_2024_Second_Regular,80203,subsequent active management area; designation.,,STAHL HAMILTON,AGUILAR; AUSTIN; CONTRERAS P; DE LOS SANTOS; GUTIERREZ; MATHIS; PESHLAKAI; SANDOVAL; TRAVERS; VILLEGAS,DESIGNATION; SUBSEQUENT ACTIVE MANAGEMENT AREA; WATERS - TITLE 45,HB2355 - subsequent active management area; designation.,https://apps.azleg.gov/api/Bill/?billNumber=HB2355&sessionId=128
HB2356,128,2023_2024_Second_Regular,80204,subsequent irrigation; non-expansion areas; procedures,,STAHL HAMILTON,AGUILAR; AUSTIN; CONTRERAS P; DE LOS SANTOS; GUTIERREZ; MATHIS; PESHLAKAI; SANDOVAL; TRAVERS; VILLEGAS,GROUNDWATER CODE; NON-EXPANSION AREA; PROCEDURES; SUBSEQUENT IRRIGATION; WATERS - TITLE 45,HB2356 - subsequent irrigation; non-expansion areas; procedures,https://apps.azleg.gov/api/Bill/?billNumber=HB2356&sessionId=128
HB2357,128,2023_2024_Second_Regular,80205,watershed health; use; survey,,STAHL HAMILTON,AGUILAR; AUSTIN; CONTRERAS P; DE LOS SANTOS; GUTIERREZ; MATHIS; PESHLAKAI; SANDOVAL; TRAVERS; VILLEGAS; GABALDÓN,DELAYED REPEAL; SURVEY; USE; WATERS - TITLE 45; WATERSHED HEALTH,HB2357 - watershed health; use; survey,https://apps.azleg.gov/api/Bill/?billNumber=HB2357&sessionId=128
HB2358,128,2023_2024_Second_Regular,80206,state lands; leases; groundwater use.,,STAHL HAMILTON,AGUILAR; AUSTIN; CONTRERAS P; DE LOS SANTOS; GUTIERREZ; MATHIS; PESHLAKAI; SANDOVAL; TRAVERS; VILLEGAS; GABALDÓN,ANNUAL REPORT; GROUNDWATER USE; LEASES; LEGISLATIVE INTENT; PUBLIC LANDS - TITLE 37; STATE LANDS; STATE LANDS LEASES,HB2358 - state lands; leases; groundwater use.,https://apps.azleg.gov/api/Bill/?billNumber=HB2358&sessionId=128
HB2359,128,2023_2024_Second_Regular,80207,adequate water supply; statewide requirements,,STAHL HAMILTON,AGUILAR; AUSTIN; CONTRERAS P; DE LOS SANTOS; GUTIERREZ; MATHIS; PESHLAKAI; SANDOVAL; TRAVERS; VILLEGAS,ADEQUATE WATER SUPPLY; CITIES AND TOWNS - TITLE 9; COUNTIES - TITLE 11; PROFESSIONS AND OCCUPATIONS - TITLE 32; PROPERTY - TITLE 33; REPEAL; SPECIAL TAXING DISTRICTS - TITLE 48; STATEWIDE REQUIREMENTS; WATERS - TITLE 45,HB2359 - adequate water supply; statewide requirements,https://apps.azleg.gov/api/Bill/?billNumber=HB2359&sessionId=128
HB2360,128,2023_2024_Second_Regular,80214,TPT; services; tuition surcharge,,SANDOVAL,AGUILAR; AUSTIN; CONTRERAS P; CREWS; DE LOS SANTOS; MATHIS; ORTIZ; PESHLAKAI; SCHWIEBERT; SEAMAN; STAHL HAMILTON; VILLEGAS; DIAZ,APPLICABILITY; CONFORMING LEGISLATION; EDUCATION - TITLE 15; REPEAL; REQUIREMENTS FOR ENACTMENT (RFE); RFE (SEE ALSO: REQUIREMENTS FOR ENACTMENT); SERVICES; STATE GOVERNMENT - TITLE 41; STATE REVENUES; TAXATION - TITLE 42; TPT (SEE ALSO: TRANSACTION PRIVILEGE TAX); TRANSACTION PRIVILEGE TAX (TPT); TUITION SURCHARGE; TWO-THIRDS VOTE,HB2360 - TPT; services; tuition surcharge,https://apps.azleg.gov/api/Bill/?billNumber=HB2360&sessionId=128
