bill_id,term,session,title,session_orig,commem
HB2626,2023_2024,2023-RS,Counties and county officers; Oklahoma Counties and County Officers Act of 2023; effective date.,2024-RS,0
HB2627,2023_2024,2023-RS,Counties and county officers; Oklahoma Counties and County Officers Act of 2023; effective date.,2024-RS,0
HB2628,2023_2024,2023-RS,Insurance; Oklahoma Insurance Act of 2023; effective date.,2024-RS,0
HB2629,2023_2024,2023-RS,Insurance; Cemetery Merchandise Trust Act; definitions; minimum funding requirement; effective date.,2024-RS,0
HB2630,2023_2024,2023-RS,Alcoholic beverages; Oklahoma Alcoholic Beverages Act of 2023; effective date.,2024-RS,0
HB2631,2023_2024,2023-RS,Alcoholic beverages; sale of alcoholic beverages; providing that wine and spirits wholesaler are authorized to fill orders non-sequentially.,2024-RS,0
HB2632,2023_2024,2023-RS,Controlled dangerous drugs; creating the Oklahoma Controlled Dangerous Drugs Act of 2023; effective date.,2024-RS,0
HB2633,2023_2024,2023-RS,Corporation Commission; creating the Corporation Commission Modernization Act; effective date.,2024-RS,0
HB2634,2023_2024,2023-RS,Pro-life care; Pro-Life Initiative Act of 2023; effective date.,2024-RS,0
HB2635,2023_2024,2023-RS,Pro-life care; Pro-Life Initiative Act of 2023; effective date.,2024-RS,0
HB2636,2023_2024,2023-RS,Pro-life care; Pro-Life Initiative Act of 2023; effective date.,2024-RS,0
HB2637,2023_2024,2023-RS,Schools; creating the Education Reform Act of 2023; effective date.,2024-RS,0
HB2638,2023_2024,2023-RS,Torts; Oklahoma Tort Reform Act of 2023; effective date.,2024-RS,0
HB2639,2023_2024,2023-RS,Nursing; Nursing Reform Act of 2023; effective date.,2024-RS,0
HB2640,2023_2024,2023-RS,Alcoholic beverages; direct wine shipper's permit; reports; prohibiting shipment of wine to consumers without a permit; penalties; inspection and auditing of records; effective date.,2024-RS,0
HB2641,2023_2024,2023-RS,Revenue and taxation; Oklahoma Business and Consumer Tax Policy Act of 2023; effective date.,2024-RS,0
HB2642,2023_2024,2023-RS,Cremation approval process; Cremation Approval Process Reform Act of 2023; effective date.,2024-RS,0
HB2643,2023_2024,2023-RS,Firearms; making certain action unlawful; providing certain exemptions; prohibiting certain denial; effective date.,2024-RS,0
HB2644,2023_2024,2023-RS,Firearms; prohibited conduct and exceptions; civil action; directing court to award damages and fees; liability provisions allowing for transport or storage of firearms or weapons in vehicles; effective date.,2024-RS,0
HB2645,2023_2024,2023-RS,Firearms; clarifying exemption that authorizes the possession of firearms on certain property; effective date.,2024-RS,0
HB2646,2023_2024,2023-RS,Firearms; clarifying circumstance that requires the display of handgun licenses or valid military identification cards; effective date.,2024-RS,0
HB2647,2023_2024,2023-RS,Firearms; prohibiting the filing of civil actions or special proceedings under certain circumstances; effective date.,2024-RS,0
HB2648,2023_2024,2023-RS,Firearms; expanding scope of state preemption provision to include firearm and ammunition components; effective date.,2024-RS,0
HB2649,2023_2024,2023-RS,Community sentencing; expanding purpose of the Oklahoma Community Sentencing Act; effective date.,2024-RS,0
HB2650,2023_2024,2023-RS,Veterans; creating the Oklahoma Veterans Act of 2023; effective date.,2024-RS,0
HB2651,2023_2024,2023-RS,Firearms; creating the Oklahoma Firearms Act of 2023; effective date.,2024-RS,0
HB2652,2023_2024,2023-RS,Firearms; creating the Oklahoma Firearms Act of 2023; effective date.,2024-RS,0
HB2653,2023_2024,2023-RS,County officers; sheriffs; chief law enforcement officer; effective date.,2024-RS,0
HB2654,2023_2024,2023-RS,Prevention and control of disease; definitions; prohibition of vaccination mandates and discrimination; creation of exceptions; establishing immunity from liability for certain entities from certain actions; effective date.,2024-RS,0
HB2655,2023_2024,2023-RS,Crimes and punishments; Oklahoma Riot Control Prevention Act; removing ability of Governor to restrict certain activities during state of emergency; effective date.,2024-RS,0
HB2656,2023_2024,2023-RS,Public health and safety; director; Oklahoma Department of Emergency Management and Homeland Security; emergency powers of Governor; emergency proclamations; legislative approval; effective date.,2024-RS,0,"cleary S
HB2657,2023_2024,2023-RS,Information privacy; Oklahoma Privacy Act of 2023; supporting agencies; confidential information; management; effective date; emergency.,2024-RS,0
HB2658,2023_2024,2023-RS,Public finance; Oklahoma State and Federal Revenues Control Act of 2023; effective date.,2024-RS,0
HB2659,2023_2024,2023-RS,State government; creating the Central Purchasing Reform Act of 2023; effective date.,2024-RS,0
HB2660,2023_2024,2023-RS,Driver licenses; requiring certain disabled veterans' disability rating be notated on driver licenses or identification cards; effective date.,2024-RS,0
HB2661,2023_2024,2023-RS,Oklahoma Personnel Act; leave benefits; allowing temporary increase of certain accumulation limits and carryover; effective date.,2024-RS,0
HB2662,2023_2024,2023-RS,Veterans; authorizing Oklahoma Veterans Commission to renovate the home at Sulphur to provide specialized care; effective date.,2024-RS,0
HB2663,2023_2024,2023-RS,Higher education; in-state tuition eligibility for certain family members and members of the Armed Forces; deleting time limitation for enrollment; emergency.,2024-RS,0
HB2664,2023_2024,2023-RS,State government; State Use Advisory Council; clarifying language; effective date.,2024-RS,0
HB2665,2023_2024,2023-RS,Revenue and taxation; sales tax; exemptions; veterans; surviving spouse; effective date; emergency.,2024-RS,0
HB2666,2023_2024,2023-RS,Veterans; Veterans Survivor Benefits Act of 2023; effective date.,2024-RS,0
HB2667,2023_2024,2023-RS,Revenue and taxation; Oklahoma State Tax Remittance Technical Amendments Act of 2023; effective date.,2024-RS,0
HB2668,2023_2024,2023-RS,Veterans Traumatic Brain Injury Treatment and Recovery Revolving Fund; Office of Management and Enterprise Services approval; Oklahoma Department of Veterans Affairs; treatment of traumatic brain injuries hyperbaric chambers; reimbursement Veterans Traumatic Brain Injury Treatment and Recovery Revolving Fund; treatment plans; costs of treatment; effective date.,2024-RS,0
HB2669,2023_2024,2023-RS,State government; requiring audit of certain acquisitions; effective date.,2024-RS,0
HB2670,2023_2024,2023-RS,Parental rights; parental involvement; complaint; superintendent; appeal; Board of Education; investigative committee; district attorney; violation; relief; effective date.,2024-RS,0
HB2671,2023_2024,2023-RS,Funerals; creating the Funerals Act of 2023; effective date.,2024-RS,0
HB2672,2023_2024,2023-RS,Schools; graduation requirements; creating an option to modify an existing graduation track; emergency.,2024-RS,0
HB2673,2023_2024,2023-RS,Schools; modifying the minimum salary schedule for certified personnel; modifying allocation to certain districts; emergency.,2024-RS,0
HB2674,2023_2024,2023-RS,Schools; subject matter standards; modifying computer science curriculum requirements; effective date; emergency.,2024-RS,0
HB2675,2023_2024,2023-RS,Schools; creating a task force to study and make recommendations to modernize state graduation requirements; effective date; emergency.,2024-RS,0
HB2676,2023_2024,2023-RS,Schools; State Aid; eliminating term; adding definition for English language learner; assessment; modifying weighted pupil category for calculating; effective date; emergency.,2024-RS,0
HB2677,2023_2024,2023-RS,Schools; State Aid; adding definition for English Language Learner; modifying weighted pupil category for calculating State Aid; effective date; emergency.,2024-RS,0
HB2678,2023_2024,2023-RS,Schools; prohibiting appointment of person who serves on a board of education of a school district supervised by the State Board of Education; effective date.,2024-RS,0
HB2679,2023_2024,2023-RS,Teacher certification; teacher certification pathways pilot program; provider program requirements; annual report; effective date; emergency.,2024-RS,0
HB2680,2023_2024,2023-RS,Schools; creating the Education Act of 2023; effective date.,2024-RS,0
HB2681,2023_2024,2023-RS,Schools; creating the State Education Act; effective date.,2024-RS,0
HB2682,2023_2024,2023-RS,"Elections; prohibiting the contribution, donation, or anything of value for purposes of conducting an election; penalties; effective date.",2024-RS,0
HB2683,2023_2024,2023-RS,Service Oklahoma; creating the Service Oklahoma Reform Act; effective date.,2024-RS,0
HB2684,2023_2024,2023-RS,Motor vehicles; modifying name of section; modifying actions a driver shall take upon approach of certain vehicles; making certain acts unlawful; effective date.,2024-RS,0
HB2685,2023_2024,2023-RS,Elections; election dates; modifying dates for certain elections; effective date.,2024-RS,0
HB2686,2023_2024,2023-RS,Substance abuse services; the Hannah McKenzie Act; opioid substitution treatment programs; federal requirements; requiring observed drug abuse testing; grounds for penalties; effective date; emergency.,2024-RS,0
HB2687,2023_2024,2023-RS,Public retirement systems; Law Enforcement Retirement System; election to participate; members; transfer of contributions and records; credit; effective dates; emergency.,2024-RS,0
HB2688,2023_2024,2023-RS,Retirement; Oklahoma Pension System Reform Act of 2023; effective date.,2024-RS,0
HB2689,2023_2024,2023-RS,Retirement; Oklahoma Pension System Reform Act of 2023; effective date.,2024-RS,0
HB2690,2023_2024,2023-RS,Retirement; Oklahoma Pension System Reform Act of 2023; effective date.,2024-RS,0
HB2691,2023_2024,2023-RS,Retirement; Oklahoma Pension System Reform Act of 2023; effective date.,2024-RS,0
HB2692,2023_2024,2023-RS,Retirement; Oklahoma Pension System Reform Act of 2023; effective date.,2024-RS,0
HB2693,2023_2024,2023-RS,Revenue and taxation; franchise tax; rate reduction; effective date; emergency.,2024-RS,0
HB2694,2023_2024,2023-RS,Revenue and taxation; Oklahoma Income Tax Policy Act of 2023; effective date.,2024-RS,0
HB2695,2023_2024,2023-RS,Revenue and taxation; franchise tax; effective date.,2024-RS,0
HB2696,2023_2024,2023-RS,State government; State Auditor and Inspector; audits; examinations; effective date; emergency.,2024-RS,0
HB2697,2023_2024,2023-RS,Revenue and taxation; income tax; rates; brackets; effective date.,2024-RS,0
HB2698,2023_2024,2023-RS,Revenue and taxation; Oklahoma Standard Deduction Modification Act of 2023; effective date.,2024-RS,0
HB2699,2023_2024,2023-RS,Revenue and taxation; Oklahoma Flat Income Tax Rate Study Act of 2023; effective date.,2024-RS,0
HB2700,2023_2024,2023-RS,Public finance; Incentive Evaluation Commission; terms; schedules; emergency.,2024-RS,0
HB2701,2023_2024,2023-RS,Schools; school nurses; requiring recognition of years of outside nursing experience in determining salary; effective date; emergency.,2024-RS,0
HB2702,2023_2024,2023-RS,Firearms; making handgun licensees exempt from background check when purchasing firearms; codification; effective date.,2024-RS,0
HB2703,2023_2024,2023-RS,Revenue and taxation; Oklahoma Tax Commission; fees; professional organizations; effective date; emergency.,2024-RS,0
HB2704,2023_2024,2023-RS,State government; creating the State Agency Reform Act of 2023; effective date.,2024-RS,0
HB2705,2023_2024,2023-RS,Schools; creating the School Funding Act of 2023; effective date.,2024-RS,0
HB2706,2023_2024,2023-RS,Tourism; Oklahoma Tourism Act of 2023; effective date.,2024-RS,0
HB2707,2023_2024,2023-RS,Revenue and taxation; Oklahoma Income Tax Review and Amendments Act of 2023; effective date.,2024-RS,0
HB2708,2023_2024,2023-RS,Military; creating the Oklahoma Military Funding Act; effective date.,2024-RS,0
HB2709,2023_2024,2023-RS,Public finance; Oklahoma Revenue Savings Act of 2023; effective date.,2024-RS,0
HB2710,2023_2024,2023-RS,"Labor; discharge; misconduct; emergency use of drug, device, or biological product; effective date.",2024-RS,0
HB2711,2023_2024,2023-RS,Mental Health; Mental Health Services for Youth Policy Act of 2023; effective date.,2024-RS,0
HB2712,2023_2024,2023-RS,Schools; creating the Common Education Act of 2023; effective date.,2024-RS,0
HB2713,2023_2024,2023-RS,Schools; creating the State Schools Act of 2023; effective date.,2024-RS,0
HB2714,2023_2024,2023-RS,Children; Oklahoma Children and Juvenile Code Policy Act of 2023; effective date.,2024-RS,0
HB2715,2023_2024,2023-RS,Professions and occupations; creating the Professions and Occupations Modernization Act of 2023; effective date.,2024-RS,0
HB2716,2023_2024,2023-RS,Poor persons; Department of Human Services; report; information; codification; effective date; emergency.,2024-RS,0
HB2717,2023_2024,2023-RS,Poor persons; Family Support Program; eligibility; maximum payment; amount; effective date.,2024-RS,0
HB2718,2023_2024,2023-RS,Higher education; Oklahoma Higher Learning Access Trust Fund; Oklahoma Promise Opportunity Scholarship Act; effective date.,2024-RS,0
HB2719,2023_2024,2023-RS,Animals; Oklahoma Endangered Species Act of 2023; effective date.,2024-RS,0
HB2720,2023_2024,2023-RS,Guardian and ward; powers of guardian; effective date.,2024-RS,0
HB2721,2023_2024,2023-RS,State government; creating the State Agency Oversight Act of 2023; effective date.,2024-RS,0
