bill_number,session,action_date,chamber,action,voteid,order
SF0089,2024-RS,2024-03-06,House,H 2nd Reading:Passed,,18
SF0089,2024-RS,2024-03-05,House,H COW:Passed,,17
SF0089,2024-RS,2024-03-05,House,H Placed on General File,,16
SF0089,2024-RS,2024-03-05,House,H02 - Appropriations:Recommend Do Pass 7-0-0-0-0,-460,15
SF0089,2024-RS,2024-02-29,House,H08 - Transportation:Rerefer to H02 - Appropriations,,14
SF0089,2024-RS,2024-02-29,House,H08 - Transportation:Recommend Do Pass 6-0-0-0-3,-385,13
SF0089,2024-RS,2024-02-28,House,H Introduced and Referred to H08 - Transportation,,12
SF0089,2024-RS,2024-02-28,House,H Received for Introduction,,11
SF0089,2024-RS,2024-02-27,Senate,S 3rd Reading:Passed 25-2-0-0-4,476,10
SF0089,2024-RS,2024-02-26,Senate,S 2nd Reading:Passed,,9
SF0089,2024-RS,2024-02-23,Senate,S COW:Passed,,8
SF0089,2024-RS,2024-02-22,Senate,S Placed on General File,,7
SF0089,2024-RS,2024-02-22,Senate,S02 - Appropriations:Recommend Do Pass 2-0-2-0-1,-281,6
SF0089,2024-RS,2024-02-20,Senate,:Rerefer to S02 - Appropriations,,5
SF0089,2024-RS,2024-02-20,Senate,S07 - Corporations:Recommend Amend and Do Pass 3-1-1-0-0,-195,4
SF0089,2024-RS,2024-02-13,Senate,S Introduced and Referred to S07 - Corporations 28-0-0-0-3,184,3
SF0089,2024-RS,2024-02-12,Senate,S Received for Introduction,,2
SF0089,2024-RS,2024-02-11,LSO,Bill Number Assigned,,1
SF0090,2024-RS,2024-03-15,LSO,Assigned Chapter Number 83,,22
SF0090,2024-RS,2024-03-15,Governor,Governor Signed SEA No. 0064,,21
SF0090,2024-RS,2024-03-08,House,H Speaker Signed SEA No. 0064,,20
SF0090,2024-RS,2024-03-08,Senate,S President Signed SEA No. 0064,,19
SF0090,2024-RS,2024-03-08,LSO,Assigned Number SEA No. 0064,,18
SF0090,2024-RS,2024-03-08,Senate,S Concur:Passed 21-10-0-0-0,627,17
SF0090,2024-RS,2024-03-07,Senate,S Received for Concurrence,,16
SF0090,2024-RS,2024-03-06,House,H 3rd Reading:Passed 44-18-0-0-0,5452,15
SF0090,2024-RS,2024-03-05,House,H 2nd Reading:Passed,,14
SF0090,2024-RS,2024-03-04,House,H COW:Passed,,13
SF0090,2024-RS,2024-03-01,House,H Placed on General File,,12
SF0090,2024-RS,2024-03-01,House,H02 - Appropriations:Recommend Amend and Do Pass 7-0-0-0-0,-398,11
SF0090,2024-RS,2024-02-27,House,H Introduced and Referred to H02 - Appropriations,,10
SF0090,2024-RS,2024-02-19,House,H Received for Introduction,,9
SF0090,2024-RS,2024-02-19,Senate,S 3rd Reading:Passed 27-3-1-0-0,291,8
SF0090,2024-RS,2024-02-16,Senate,S 2nd Reading:Passed,,7
SF0090,2024-RS,2024-02-15,Senate,S COW:Passed,,6
SF0090,2024-RS,2024-02-14,Senate,S Placed on General File,,5
SF0090,2024-RS,2024-02-14,Senate,S02 - Appropriations:Recommend Do Pass 4-0-1-0-0,-52,4
SF0090,2024-RS,2024-02-13,Senate,S Introduced and Referred to S02 - Appropriations 27-4-0-0-0,185,3
SF0090,2024-RS,2024-02-12,Senate,S Received for Introduction,,2
SF0090,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0091,2024-RS,2024-02-16,Senate,S Withdrawn by Sponsor,,3
SF0091,2024-RS,2024-02-12,Senate,S Received for Introduction,,2
SF0091,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0092,2024-RS,2024-02-23,Senate,S COW:S Did not consider for COW,,6
SF0092,2024-RS,2024-02-19,Senate,S Placed on General File,,5
SF0092,2024-RS,2024-02-19,Senate,S01 - Judiciary:Recommend Amend and Do Pass 4-1-0-0-0,-80,4
SF0092,2024-RS,2024-02-14,Senate,S Introduced and Referred to S01 - Judiciary 29-2-0-0-0,201,3
SF0092,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0092,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0093,2024-RS,2024-02-14,Senate,S Failed Introduction 12-19-0-0-0,202,3
SF0093,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0093,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0094,2024-RS,2024-03-05,House,H Did not Consider for Introduction,,11
SF0094,2024-RS,2024-02-28,House,H Received for Introduction,,10
SF0094,2024-RS,2024-02-27,Senate,S 3rd Reading:Passed 21-10-0-0-0,477,9
SF0094,2024-RS,2024-02-26,Senate,S 2nd Reading:Passed,,8
SF0094,2024-RS,2024-02-23,Senate,S COW:Passed,,7
SF0094,2024-RS,2024-02-20,Senate,S Placed on General File,,6
SF0094,2024-RS,2024-02-20,Senate,S03 - Revenue:Recommend Do Pass 5-0-0-0-0,-185,5
SF0094,2024-RS,2024-02-16,Senate,:Refer to S03 - Revenue,,4
SF0094,2024-RS,2024-02-14,Senate,S Introduced and Referred to S01 - Judiciary 28-3-0-0-0,203,3
SF0094,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0094,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0095,2024-RS,2024-02-23,Senate,S COW:S Did not consider for COW,,6
SF0095,2024-RS,2024-02-21,Senate,S Placed on General File,,5
SF0095,2024-RS,2024-02-21,Senate,S04 - Education:Recommend Do Pass 3-2-0-0-0,-228,4
SF0095,2024-RS,2024-02-14,Senate,S Introduced and Referred to S04 - Education 24-7-0-0-0,204,3
SF0095,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0095,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0096,2024-RS,2024-03-15,LSO,Assigned Chapter Number 80,,20
SF0096,2024-RS,2024-03-15,Governor,Governor Signed SEA No. 0039,,19
SF0096,2024-RS,2024-03-07,House,H Speaker Signed SEA No. 0039,,18
SF0096,2024-RS,2024-03-07,Senate,S President Signed SEA No. 0039,,17
SF0096,2024-RS,2024-03-06,LSO,Assigned Number SEA No. 0039,,16
SF0096,2024-RS,2024-03-06,House,H 3rd Reading:Passed 62-0-0-0-0,5445,15
SF0096,2024-RS,2024-03-05,House,H 2nd Reading:Passed,,14
SF0096,2024-RS,2024-03-04,House,H COW:Passed,,13
SF0096,2024-RS,2024-02-29,House,H Placed on General File,,12
SF0096,2024-RS,2024-02-29,House,H08 - Transportation:Recommend Do Pass 9-0-0-0-0,-386,11
SF0096,2024-RS,2024-02-28,House,H Introduced and Referred to H08 - Transportation,,10
SF0096,2024-RS,2024-02-28,House,H Received for Introduction,,9
SF0096,2024-RS,2024-02-27,Senate,S 3rd Reading:Passed 31-0-0-0-0,478,8
SF0096,2024-RS,2024-02-26,Senate,S 2nd Reading:Passed,,7
SF0096,2024-RS,2024-02-23,Senate,S COW:Passed,,6
SF0096,2024-RS,2024-02-21,Senate,S Placed on General File,,5
SF0096,2024-RS,2024-02-21,Senate,S09 - Minerals:Recommend Do Pass 5-0-0-0-0,-213,4
SF0096,2024-RS,2024-02-14,Senate,S Introduced and Referred to S09 - Minerals 31-0-0-0-0,205,3
SF0096,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0096,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0097,2024-RS,2024-03-05,House,H:Died in Committee Returned Bill Pursuant to HR 5-4,,12
SF0097,2024-RS,2024-03-05,House,H No report prior to CoW Cutoff,,11
SF0097,2024-RS,2024-02-29,House,H Introduced and Referred to H09 - Minerals,,10
SF0097,2024-RS,2024-02-28,House,H Received for Introduction,,9
SF0097,2024-RS,2024-02-27,Senate,S 3rd Reading:Passed 31-0-0-0-0,479,8
SF0097,2024-RS,2024-02-26,Senate,S 2nd Reading:Passed,,7
SF0097,2024-RS,2024-02-23,Senate,S COW:Passed,,6
SF0097,2024-RS,2024-02-21,Senate,S Placed on General File,,5
SF0097,2024-RS,2024-02-21,Senate,S07 - Corporations:Recommend Amend and Do Pass 3-1-1-0-0,-211,4
SF0097,2024-RS,2024-02-14,Senate,S Introduced and Referred to S07 - Corporations 29-2-0-0-0,206,3
SF0097,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0097,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0098,2024-RS,2024-03-05,House,H Did not Consider for Introduction,,10
SF0098,2024-RS,2024-02-28,House,H Received for Introduction,,9
SF0098,2024-RS,2024-02-27,Senate,S 3rd Reading:Passed 26-5-0-0-0,480,8
SF0098,2024-RS,2024-02-26,Senate,S 2nd Reading:Passed,,7
SF0098,2024-RS,2024-02-23,Senate,S COW:Passed,,6
SF0098,2024-RS,2024-02-21,Senate,S Placed on General File,,5
SF0098,2024-RS,2024-02-21,Senate,S10 - Labor:Recommend Amend and Do Pass 5-0-0-0-0,-232,4
SF0098,2024-RS,2024-02-16,Senate,S Introduced and Referred to S10 - Labor 27-4-0-0-0,275,3
SF0098,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0098,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0099,2024-RS,2024-03-22,LSO,Assigned Chapter Number 113,,22
SF0099,2024-RS,2024-03-22,Governor,Governor Signed SEA No. 0052,,21
SF0099,2024-RS,2024-03-07,House,H Speaker Signed SEA No. 0052,,20
SF0099,2024-RS,2024-03-07,Senate,S President Signed SEA No. 0052,,19
SF0099,2024-RS,2024-03-07,LSO,Assigned Number SEA No. 0052,,18
SF0099,2024-RS,2024-03-07,Senate,S Concur:Passed 28-2-1-0-0,606,17
SF0099,2024-RS,2024-03-07,Senate,S Received for Concurrence,,16
SF0099,2024-RS,2024-03-06,House,H 3rd Reading:Passed 55-6-1-0-0,5455,15
SF0099,2024-RS,2024-03-05,House,H 2nd Reading:Passed,,14
SF0099,2024-RS,2024-03-04,House,H COW:Passed,,13
SF0099,2024-RS,2024-03-04,House,H Placed on General File,,12
SF0099,2024-RS,2024-03-04,House,H01 - Judiciary:Recommend Amend and Do Pass 7-2-0-0-0,-443,11
SF0099,2024-RS,2024-02-29,House,H Introduced and Referred to H01 - Judiciary,,10
SF0099,2024-RS,2024-02-28,House,H Received for Introduction,,9
SF0099,2024-RS,2024-02-27,Senate,S 3rd Reading:Passed 26-5-0-0-0,493,8
SF0099,2024-RS,2024-02-26,Senate,S 2nd Reading:Passed,,7
SF0099,2024-RS,2024-02-23,Senate,S COW:Passed,,6
SF0099,2024-RS,2024-02-21,Senate,S Placed on General File,,5
SF0099,2024-RS,2024-02-21,Senate,S10 - Labor:Recommend Do Pass 5-0-0-0-0,-230,4
SF0099,2024-RS,2024-02-16,Senate,S Introduced and Referred to S10 - Labor 25-5-1-0-0,283,3
SF0099,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0099,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0100,2024-RS,2024-03-15,LSO,Assigned Chapter Number 73,,20
SF0100,2024-RS,2024-03-15,Governor,Governor Signed SEA No. 0059,,19
SF0100,2024-RS,2024-03-08,House,H Speaker Signed SEA No. 0059,,18
SF0100,2024-RS,2024-03-08,Senate,S President Signed SEA No. 0059,,17
SF0100,2024-RS,2024-03-07,LSO,Assigned Number SEA No. 0059,,16
SF0100,2024-RS,2024-03-07,House,H 3rd Reading:Passed 62-0-0-0-0,5471,15
SF0100,2024-RS,2024-03-06,House,H 2nd Reading:Passed,,14
SF0100,2024-RS,2024-03-05,House,H COW:Passed,,13
SF0100,2024-RS,2024-03-04,House,H Placed on General File,,12
SF0100,2024-RS,2024-03-04,House,H07 - Corporations:Recommend Do Pass 9-0-0-0-0,-446,11
SF0100,2024-RS,2024-02-27,House,H Introduced and Referred to H07 - Corporations,,10
SF0100,2024-RS,2024-02-23,House,H Received for Introduction,,9
SF0100,2024-RS,2024-02-23,Senate,S 3rd Reading:Passed 31-0-0-0-0,445,8
SF0100,2024-RS,2024-02-22,Senate,S 2nd Reading:Passed,,7
SF0100,2024-RS,2024-02-21,Senate,S COW:Passed,,6
SF0100,2024-RS,2024-02-20,Senate,S Placed on General File,,5
SF0100,2024-RS,2024-02-20,Senate,S07 - Corporations:Recommend Amend and Do Pass 4-0-1-0-0,-196,4
SF0100,2024-RS,2024-02-14,Senate,S Introduced and Referred to S07 - Corporations 31-0-0-0-0,207,3
SF0100,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0100,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0101,2024-RS,2024-02-16,Senate,S Failed Introduction 15-16-0-0-0,281,3
SF0101,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0101,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0102,2024-RS,2024-03-05,House,H:Died in Committee Returned Bill Pursuant to HR 5-4,,16
SF0102,2024-RS,2024-03-05,House,H No report prior to CoW Cutoff,,15
SF0102,2024-RS,2024-03-05,,:Recall from Committee failed Pursuant to HR 5-6 27-34-1-0-0,5413,14
SF0102,2024-RS,2024-02-28,House,H Introduced and Referred to H02 - Appropriations,,13
SF0102,2024-RS,2024-02-28,House,H Received for Introduction,,12
SF0102,2024-RS,2024-02-27,Senate,S 3rd Reading:Passed 24-7-0-0-0,481,11
SF0102,2024-RS,2024-02-26,Senate,S 2nd Reading:Passed,,10
SF0102,2024-RS,2024-02-23,Senate,S COW:Passed,,9
SF0102,2024-RS,2024-02-20,Senate,S Placed on General File,,8
SF0102,2024-RS,2024-02-20,Senate,S02 - Appropriations:Recommend Do Pass 5-0-0-0-0,-190,7
SF0102,2024-RS,2024-02-19,Senate,:Rerefer to S02 - Appropriations,,6
SF0102,2024-RS,2024-02-19,Senate,S08 - Transportation:Recommend Amend and Do Pass 5-0-0-0-0,-136,5
SF0102,2024-RS,2024-02-16,Senate,Refer to S08 - Transportation,,4
SF0102,2024-RS,2024-02-16,Senate,S Introduced and Referred to S07 - Corporations 28-3-0-0-0,280,3
SF0102,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0102,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0103,2024-RS,2024-03-15,Governor,Governor Vetoed SEA No. 0030,,19
SF0103,2024-RS,2024-03-06,House,H Speaker Signed SEA No. 0030,,18
SF0103,2024-RS,2024-03-05,Senate,S President Signed SEA No. 0030,,17
SF0103,2024-RS,2024-03-05,LSO,Assigned Number SEA No. 0030,,16
SF0103,2024-RS,2024-03-05,House,H 3rd Reading:Passed 56-6-0-0-0,5422,15
SF0103,2024-RS,2024-03-04,House,H 2nd Reading:Passed,,14
SF0103,2024-RS,2024-03-01,House,H COW:Passed,,13
SF0103,2024-RS,2024-02-29,House,H Placed on General File,,12
SF0103,2024-RS,2024-02-29,House,H05 - Agriculture:Recommend Do Pass 9-0-0-0-0,-382,11
SF0103,2024-RS,2024-02-22,House,H Introduced and Referred to H05 - Agriculture,,10
SF0103,2024-RS,2024-02-21,House,H Received for Introduction,,9
SF0103,2024-RS,2024-02-21,Senate,S 3rd Reading:Passed 28-1-0-0-2,374,8
SF0103,2024-RS,2024-02-20,Senate,S 2nd Reading:Passed,,7
SF0103,2024-RS,2024-02-19,Senate,S COW:Passed,,6
SF0103,2024-RS,2024-02-19,Senate,S Placed on General File,,5
SF0103,2024-RS,2024-02-19,Senate,S05 - Agriculture:Recommend Do Pass 6-0-0-0-0,-119,4
SF0103,2024-RS,2024-02-14,Senate,S Introduced and Referred to S05 - Agriculture 29-1-0-0-1,208,3
SF0103,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0103,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0104,2024-RS,2024-02-16,Senate,S Failed Introduction 8-21-0-0-2,272,3
SF0104,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0104,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0105,2024-RS,2024-03-22,LSO,Assigned Chapter Number 115,,21
SF0105,2024-RS,2024-03-22,Governor,Governor Signed SEA No. 0038,,20
SF0105,2024-RS,2024-03-07,House,H Speaker Signed SEA No. 0038,,19
SF0105,2024-RS,2024-03-07,Senate,S President Signed SEA No. 0038,,18
SF0105,2024-RS,2024-03-06,LSO,Assigned Number SEA No. 0038,,17
SF0105,2024-RS,2024-03-06,House,H 3rd Reading:Passed 61-1-0-0-0,5446,16
SF0105,2024-RS,2024-03-05,House,H 2nd Reading:Passed,,15
SF0105,2024-RS,2024-03-04,House,H COW:Passed,,14
SF0105,2024-RS,2024-03-04,House,H Placed on General File,,13
SF0105,2024-RS,2024-03-04,House,H01 - Judiciary:Recommend Do Pass 8-1-0-0-0,-431,12
SF0105,2024-RS,2024-02-29,House,H Introduced and Referred to H01 - Judiciary,,11
SF0105,2024-RS,2024-02-28,House,H Received for Introduction,,10
SF0105,2024-RS,2024-02-27,Senate,S 3rd Reading:Passed 31-0-0-0-0,482,9
SF0105,2024-RS,2024-02-26,Senate,S 2nd Reading:Passed,,8
SF0105,2024-RS,2024-02-23,Senate,S COW:Passed,,7
SF0105,2024-RS,2024-02-20,Senate,S Placed on General File,,6
SF0105,2024-RS,2024-02-20,Senate,S05 - Agriculture:Recommend Amend and Do Pass 6-0-0-0-0,-153,5
SF0105,2024-RS,2024-02-16,Senate,:Refer to S05 - Agriculture,,4
SF0105,2024-RS,2024-02-14,Senate,S Introduced and Referred to S01 - Judiciary 31-0-0-0-0,209,3
SF0105,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0105,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0106,2024-RS,2024-02-23,Senate,S COW:S Did not consider for COW,,6
SF0106,2024-RS,2024-02-20,Senate,S Placed on General File,,5
SF0106,2024-RS,2024-02-20,Senate,S02 - Appropriations:Recommend Do Pass 5-0-0-0-0,-198,4
SF0106,2024-RS,2024-02-14,Senate,S Introduced and Referred to S02 - Appropriations 21-10-0-0-0,210,3
SF0106,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0106,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0107,2024-RS,2024-03-07,House,H 3rd Reading:Failed 6-56-0-0-0,5477,20
SF0107,2024-RS,2024-03-06,House,H 2nd Reading:Passed,,19
SF0107,2024-RS,2024-03-05,House,H COW:Passed 35-27-0-0-0,5429,18
SF0107,2024-RS,2024-03-05,House,H Placed on General File,,17
SF0107,2024-RS,2024-03-05,House,H02 - Appropriations:Recommend Do Pass 6-1-0-0-0,-462,16
SF0107,2024-RS,2024-03-04,House,H07 - Corporations:Rerefer to H02 - Appropriations,,15
SF0107,2024-RS,2024-03-04,House,H07 - Corporations:Recommend Amend and Do Pass 5-4-0-0-0,-450,14
SF0107,2024-RS,2024-02-29,House,H Introduced and Referred to H07 - Corporations,,13
SF0107,2024-RS,2024-02-28,House,H Received for Introduction,,12
SF0107,2024-RS,2024-02-27,Senate,S 3rd Reading:Passed 17-14-0-0-0,494,11
SF0107,2024-RS,2024-02-26,Senate,S 2nd Reading:Passed,,10
SF0107,2024-RS,2024-02-23,Senate,S COW:Passed,,9
SF0107,2024-RS,2024-02-22,Senate,S Placed on General File,,8
SF0107,2024-RS,2024-02-22,Senate,S02 - Appropriations:Recommend Amend and Do Pass 4-1-0-0-0,-247,7
SF0107,2024-RS,2024-02-21,Senate,:Rerefer to S02 - Appropriations,,6
SF0107,2024-RS,2024-02-21,Senate,S01 - Judiciary:Recommend Do Pass 3-2-0-0-0,-216,5
SF0107,2024-RS,2024-02-16,Senate,:Refer to S01 - Judiciary,,4
SF0107,2024-RS,2024-02-15,Senate,S Introduced and Referred to S03 - Revenue 28-1-2-0-0,222,3
SF0107,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0107,2024-RS,2024-02-12,LSO,Bill Number Assigned,,1
SF0108,2024-RS,2024-02-16,Senate,S Failed Introduction 16-15-0-0-0,282,3
SF0108,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0108,2024-RS,2024-02-13,LSO,Bill Number Assigned,,1
SF0109,2024-RS,2024-03-22,LSO,Assigned Chapter Number 116,,24
SF0109,2024-RS,2024-03-22,Governor,Governor Signed SEA No. 0054,,23
SF0109,2024-RS,2024-03-07,House,H Speaker Signed SEA No. 0054,,22
SF0109,2024-RS,2024-03-07,Senate,S President Signed SEA No. 0054,,21
SF0109,2024-RS,2024-03-07,LSO,Assigned Number SEA No. 0054,,20
SF0109,2024-RS,2024-03-07,Senate,S Concur:Passed 30-0-1-0-0,603,19
SF0109,2024-RS,2024-03-07,Senate,S Received for Concurrence,,18
SF0109,2024-RS,2024-03-06,House,H 3rd Reading:Passed 54-8-0-0-0,5463,17
SF0109,2024-RS,2024-03-05,House,H 2nd Reading:Passed,,16
SF0109,2024-RS,2024-03-04,House,H 2nd Reading:Laid Back,,15
SF0109,2024-RS,2024-03-01,House,H COW:Passed,,14
SF0109,2024-RS,2024-03-01,House,H Placed on General File,,13
SF0109,2024-RS,2024-03-01,House,H06 - Travel:Recommend Amend and Do Pass 8-1-0-0-0,-392,12
SF0109,2024-RS,2024-02-28,House,H Introduced and Referred to H06 - Travel,,11
SF0109,2024-RS,2024-02-28,House,H Received for Introduction,,10
SF0109,2024-RS,2024-02-27,Senate,S 3rd Reading:Passed 31-0-0-0-0,483,9
SF0109,2024-RS,2024-02-26,Senate,S 2nd Reading:Passed,,8
SF0109,2024-RS,2024-02-23,Senate,S COW:Passed,,7
SF0109,2024-RS,2024-02-20,Senate,S Placed on General File,,6
SF0109,2024-RS,2024-02-20,Senate,S05 - Agriculture:Recommend Amend and Do Pass 6-0-0-0-0,-154,5
SF0109,2024-RS,2024-02-16,Senate,:Refer to S05 - Agriculture,,4
SF0109,2024-RS,2024-02-16,Senate,S Introduced and Referred to S01 - Judiciary 29-2-0-0-0,278,3
SF0109,2024-RS,2024-02-13,Senate,S Received for Introduction,,2
SF0109,2024-RS,2024-02-13,LSO,Bill Number Assigned,,1
SF0110,2024-RS,2024-02-27,Senate,S 3rd Reading:Failed 12-19-0-0-0,495,8
SF0110,2024-RS,2024-02-26,Senate,S 2nd Reading:Passed,,7
SF0110,2024-RS,2024-02-23,Senate,S COW:Passed,,6
SF0110,2024-RS,2024-02-19,Senate,S Placed on General File,,5
SF0110,2024-RS,2024-02-19,Senate,S04 - Education:Recommend Amend and Do Pass 5-0-0-0-0,-128,4
SF0110,2024-RS,2024-02-15,Senate,S Introduced and Referred to S04 - Education 23-8-0-0-0,223,3
SF0110,2024-RS,2024-02-14,Senate,S Received for Introduction,,2
SF0110,2024-RS,2024-02-13,LSO,Bill Number Assigned,,1
SF0111,2024-RS,2024-03-05,House,H 3rd Reading:Failed 28-34-0-0-0,5424,15
SF0111,2024-RS,2024-03-04,House,H 2nd Reading:Passed,,14
SF0111,2024-RS,2024-03-01,House,H COW:Passed,,13
SF0111,2024-RS,2024-02-29,House,H Placed on General File,,12
SF0111,2024-RS,2024-02-29,House,H06 - Travel:Recommend Do Pass 9-0-0-0-0,-390,11
SF0111,2024-RS,2024-02-28,House,H Introduced and Referred to H06 - Travel,,10
SF0111,2024-RS,2024-02-28,House,H Received for Introduction,,9
SF0111,2024-RS,2024-02-27,Senate,S 3rd Reading:Passed 28-3-0-0-0,484,8
SF0111,2024-RS,2024-02-26,Senate,S 2nd Reading:Passed,,7
SF0111,2024-RS,2024-02-23,Senate,S COW:Passed,,6
SF0111,2024-RS,2024-02-20,Senate,S Placed on General File,,5
SF0111,2024-RS,2024-02-20,Senate,S06 - Travel:Recommend Amend and Do Pass 5-0-0-0-0,-169,4
SF0111,2024-RS,2024-02-15,Senate,S Introduced and Referred to S06 - Travel 31-0-0-0-0,224,3
SF0111,2024-RS,2024-02-14,Senate,S Received for Introduction,,2
SF0111,2024-RS,2024-02-13,LSO,Bill Number Assigned,,1
SF0112,2024-RS,2024-02-16,Senate,S Withdrawn by Sponsor,,3
SF0112,2024-RS,2024-02-14,Senate,S Received for Introduction,,2
SF0112,2024-RS,2024-02-13,LSO,Bill Number Assigned,,1
SF0113,2024-RS,2024-03-15,LSO,Assigned Chapter Number 78,,23
SF0113,2024-RS,2024-03-15,Governor,Governor Signed SEA No. 0035,,22
SF0113,2024-RS,2024-03-06,House,H Speaker Signed SEA No. 0035,,21
SF0113,2024-RS,2024-03-06,Senate,S President Signed SEA No. 0035,,20
SF0113,2024-RS,2024-03-06,LSO,Assigned Number SEA No. 0035,,19
SF0113,2024-RS,2024-03-06,Senate,S Concur:Passed 22-9-0-0-0,589,18
SF0113,2024-RS,2024-03-05,Senate,S Received for Concurrence,,17
SF0113,2024-RS,2024-03-05,House,H 3rd Reading:Passed 44-18-0-0-0,5423,16
SF0113,2024-RS,2024-03-04,House,H 2nd Reading:Passed,,15
SF0113,2024-RS,2024-03-01,House,H COW:Passed,,14
SF0113,2024-RS,2024-02-29,House,H Placed on General File,,13
SF0113,2024-RS,2024-02-29,House,H08 - Transportation:Recommend Amend and Do Pass 8-1-0-0-0,-388,12
SF0113,2024-RS,2024-02-27,House,H Introduced and Referred to H08 - Transportation,,11
SF0113,2024-RS,2024-02-23,House,H Received for Introduction,,10
SF0113,2024-RS,2024-02-23,Senate,S 3rd Reading:Passed 19-12-0-0-0,446,9
SF0113,2024-RS,2024-02-22,Senate,S 2nd Reading:Passed,,8
