"BillType","BillNumber","Sequence","DateAction","Action","Comment","House","ModDate"
"A",1854,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",1/17/2024 0:00:00
"A",1855,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",12/19/2023 0:00:00
"A",1855,2,6/6/2024 0:00:00,"REP/ACA REF APS",,"A",6/7/2024 0:00:00
"A",1856,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",12/19/2023 0:00:00
"A",1857,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/19/2023 0:00:00
"A",1858,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",1/17/2024 0:00:00
"A",1858,2,11/14/2024 0:00:00,"REP/ACA 2RA",,"A",11/14/2024 0:00:00
"A",1859,1,1/9/2024 0:00:00,"INT 1RA REF AHI",,"A",1/17/2024 0:00:00
"A",1860,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",1/17/2024 0:00:00
"A",1861,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",1/17/2024 0:00:00
"A",1862,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",1/17/2024 0:00:00
"A",1863,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",1/17/2024 0:00:00
"A",1865,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",1/17/2024 0:00:00
"A",1866,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",1/5/2024 0:00:00
"A",1866,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.310.","A",1/22/2024 0:00:00
"A",1867,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",12/19/2023 0:00:00
"A",1869,1,1/9/2024 0:00:00,"INT 1RA REF AFI",,"A",12/19/2023 0:00:00
"A",1870,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",12/19/2023 0:00:00
"A",1871,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",12/19/2023 0:00:00
"A",1872,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",1/17/2024 0:00:00
"A",1873,1,1/9/2024 0:00:00,"INT 1RA REF AFI",,"A",12/19/2023 0:00:00
"A",1874,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/17/2024 0:00:00
"A",1875,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",12/19/2023 0:00:00
"A",1875,2,6/3/2024 0:00:00,"REP 2RA",,"A",6/3/2024 0:00:00
"A",1875,3,10/28/2024 0:00:00,"PA","(75-0-0)","A",10/28/2024 0:00:00
"A",1875,4,12/5/2024 0:00:00,"R/S REF SHH",,"S",12/5/2024 0:00:00
"A",1876,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",1/17/2024 0:00:00
"A",1877,1,1/9/2024 0:00:00,"INT 1RA REF AFI",,"A",1/17/2024 0:00:00
"A",1877,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.247.","A",1/18/2024 0:00:00
"A",1878,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",12/19/2023 0:00:00
"A",1878,2,12/16/2024 0:00:00,"REP REF AAP",,"A",12/16/2024 0:00:00
"A",1879,1,1/9/2024 0:00:00,"INT 1RA REF AST",,"A",1/17/2024 0:00:00
"A",1880,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",12/19/2023 0:00:00
"A",1881,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",12/19/2023 0:00:00
"A",1882,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/19/2023 0:00:00
"A",1883,1,1/9/2024 0:00:00,"INT 1RA REF AST",,"A",1/17/2024 0:00:00
"A",1884,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",12/19/2023 0:00:00
"A",1884,2,9/23/2024 0:00:00,"REP/ACA REF ARP",,"A",9/23/2024 0:00:00
"A",1885,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",1/5/2024 0:00:00
"A",1886,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",1/17/2024 0:00:00
"A",1887,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",1/5/2024 0:00:00
"A",1888,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",1/17/2024 0:00:00
"A",1888,2,5/8/2025 0:00:00,"REP/ACA 2RA",,"A",5/8/2025 0:00:00
"A",1888,3,5/15/2025 0:00:00,"RCM AHE",,"A",5/16/2025 0:00:00
"A",1888,4,6/12/2025 0:00:00,"REP/ACA 2RA",,"A",6/12/2025 0:00:00
"A",1888,5,1/8/2026 0:00:00,"RCM AAP",,"A",1/8/2026 0:00:00
"A",1888,6,1/8/2026 0:00:00,"REP/ACA 2RA",,"A",1/8/2026 0:00:00
"A",1889,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/17/2024 0:00:00
"A",1890,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",1/17/2024 0:00:00
"A",1891,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",12/19/2023 0:00:00
"A",1892,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",1/17/2024 0:00:00
"A",1892,2,3/4/2024 0:00:00,"TRANS AST",,"A",3/4/2024 0:00:00
"A",1892,3,3/4/2024 0:00:00,"REP REF AJU",,"A",3/5/2024 0:00:00
"A",1893,1,1/9/2024 0:00:00,"INT 1RA REF ACF",,"A",1/17/2024 0:00:00
"A",1894,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",1/17/2024 0:00:00
"A",1894,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.224.","A",1/18/2024 0:00:00
"A",1895,1,1/9/2024 0:00:00,"INT 1RA REF AHI",,"A",12/19/2023 0:00:00
"A",1895,2,12/9/2024 0:00:00,"REP REF AAP",,"A",12/9/2024 0:00:00
"A",1896,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",1/17/2024 0:00:00
"A",1896,2,2/22/2024 0:00:00,"REP REF ARP",,"A",2/22/2024 0:00:00
"A",1896,3,5/13/2024 0:00:00,"REP 2RA",,"A",5/13/2024 0:00:00
"A",1898,1,1/9/2024 0:00:00,"INT 1RA REF ACO",,"A",12/19/2023 0:00:00
"A",1899,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",1/17/2024 0:00:00
"A",1899,2,5/13/2024 0:00:00,"REP 2RA",,"A",5/13/2024 0:00:00
"A",1899,3,6/28/2024 0:00:00,"PA","(58-17-1)","A",7/2/2024 0:00:00
"A",1899,4,9/19/2024 0:00:00,"R/S REF SHH",,"S",9/19/2024 0:00:00
"A",1899,5,10/28/2024 0:00:00,"REP/SCA 2RS",,"S",10/28/2024 0:00:00
"A",1899,6,12/5/2024 0:00:00,"RCM SHH",,"S",12/5/2024 0:00:00
"A",1899,7,12/9/2024 0:00:00,"REP/SCA 2RS",,"S",12/9/2024 0:00:00
"A",1899,8,12/19/2024 0:00:00,"SUB FOR","S1981 (2R)","S",12/19/2024 0:00:00
"A",1899,9,12/19/2024 0:00:00,"PS","(30-6)","S",12/19/2024 0:00:00
"A",1899,10,12/19/2024 0:00:00,"R/A 2RAC",,"A",12/19/2024 0:00:00
"A",1899,11,12/19/2024 0:00:00,"PA PBH","(55-15-0)","A",12/19/2024 0:00:00
"A",1899,12,2/3/2025 0:00:00,"APP","P.L.2025, c.17.","G",2/3/2025 0:00:00
"A",1901,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",12/19/2023 0:00:00
"A",1902,1,1/9/2024 0:00:00,"INT 1RA REF AST",,"A",1/17/2024 0:00:00
"A",1903,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",12/20/2023 0:00:00
"A",1904,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",1/17/2024 0:00:00
"A",1905,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",12/20/2023 0:00:00
"A",1906,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",1/17/2024 0:00:00
"A",1907,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",1/5/2024 0:00:00
"A",1908,1,1/9/2024 0:00:00,"INT 1RA REF AFI",,"A",12/20/2023 0:00:00
"A",1909,1,1/9/2024 0:00:00,"INT 1RA REF AFI",,"A",12/20/2023 0:00:00
"A",1910,1,1/9/2024 0:00:00,"INT 1RA REF AFI",,"A",12/20/2023 0:00:00
"A",1911,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",1/5/2024 0:00:00
"A",1912,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",1/5/2024 0:00:00
"A",1912,2,9/19/2024 0:00:00,"REP REF AAP",,"A",9/19/2024 0:00:00
"A",1913,1,1/9/2024 0:00:00,"INT 1RA REF ATG",,"A",12/20/2023 0:00:00
"A",1914,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/20/2023 0:00:00
"A",1915,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",1/17/2024 0:00:00
"A",1916,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/20/2023 0:00:00
"A",1917,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/17/2024 0:00:00
"A",1918,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",1/17/2024 0:00:00
"A",1918,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.263.","A",1/18/2024 0:00:00
"A",1919,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/20/2023 0:00:00
"A",1920,1,1/9/2024 0:00:00,"INT 1RA REF ACF",,"A",1/17/2024 0:00:00
"A",1921,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",12/20/2023 0:00:00
"A",1921,2,9/19/2024 0:00:00,"TRANS AJU",,"A",9/19/2024 0:00:00
"A",1921,3,9/19/2024 0:00:00,"REP REF APS",,"A",9/19/2024 0:00:00
"A",1921,4,1/27/2025 0:00:00,"REP/ACS 2RA",,"A",1/27/2025 0:00:00
"A",1921,5,2/27/2025 0:00:00,"PA","(75-0-0)","A",2/27/2025 0:00:00
"A",1921,6,3/3/2025 0:00:00,"R/S REF SLP",,"S",3/3/2025 0:00:00
"A",1921,7,12/4/2025 0:00:00,"REP 2RS",,"S",12/4/2025 0:00:00
"A",1921,8,1/12/2026 0:00:00,"SUB FOR","S4803","S",1/12/2026 0:00:00
"A",1921,9,1/12/2026 0:00:00,"PS PBH","(39-0)","S",1/12/2026 0:00:00
"A",1921,10,1/20/2026 0:00:00,"APP","P.L.2025, c.342.","G",1/21/2026 0:00:00
"A",1922,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",12/20/2023 0:00:00
"A",1923,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",1/17/2024 0:00:00
"A",1924,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",1/17/2024 0:00:00
"A",1925,1,1/9/2024 0:00:00,"INT 1RA REF ARP",,"A",12/20/2023 0:00:00
"A",1925,2,2/22/2024 0:00:00,"REP/ACA 2RA",,"A",2/22/2024 0:00:00
"A",1925,3,6/28/2024 0:00:00,"AA 2RA","(Wimberly)","A",6/28/2024 0:00:00
"A",1925,4,9/26/2024 0:00:00,"PA","(66-9-0)","A",9/26/2024 0:00:00
"A",1925,5,9/30/2024 0:00:00,"R/S REF SCM",,"S",9/30/2024 0:00:00
"A",1926,1,1/9/2024 0:00:00,"INT 1RA REF ARP",,"A",12/20/2023 0:00:00
"A",1926,2,2/22/2024 0:00:00,"REP REF ALA",,"A",2/22/2024 0:00:00
"A",1927,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",1/17/2024 0:00:00
"A",1927,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.211.","A",1/18/2024 0:00:00
"A",1928,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",1/17/2024 0:00:00
"A",1929,1,1/9/2024 0:00:00,"INT 1RA REF ARP",,"A",12/20/2023 0:00:00
"A",1929,2,1/16/2025 0:00:00,"REP/ACA 2RA",,"A",1/16/2025 0:00:00
"A",1929,3,1/30/2025 0:00:00,"PA","(75-0-0)","A",1/30/2025 0:00:00
"A",1929,4,2/3/2025 0:00:00,"R/S REF SCM",,"S",2/3/2025 0:00:00
"A",1930,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",1/17/2024 0:00:00
"A",1930,2,3/4/2024 0:00:00,"REP REF APS",,"A",3/5/2024 0:00:00
"A",1930,3,9/12/2024 0:00:00,"REP REF AAP",,"A",9/12/2024 0:00:00
"A",1930,4,12/18/2025 0:00:00,"REP 2RA",,"A",12/18/2025 0:00:00
"A",1931,1,1/9/2024 0:00:00,"INT 1RA REF ACO",,"A",1/17/2024 0:00:00
"A",1932,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/20/2023 0:00:00
"A",1933,1,1/9/2024 0:00:00,"INT 1RA REF ATG",,"A",1/17/2024 0:00:00
"A",1933,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.342.","A",1/22/2024 0:00:00
"A",1934,1,1/9/2024 0:00:00,"INT 1RA REF ALA",,"A",1/17/2024 0:00:00
"A",1935,1,1/9/2024 0:00:00,"INT 1RA REF ATR",,"A",1/17/2024 0:00:00
"A",1936,1,1/9/2024 0:00:00,"INT 1RA REF ACF",,"A",1/5/2024 0:00:00
"A",1937,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",1/17/2024 0:00:00
"A",1938,1,1/9/2024 0:00:00,"INT 1RA REF ACO",,"A",1/17/2024 0:00:00
"A",1939,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/20/2023 0:00:00
"A",1939,2,3/4/2024 0:00:00,"REP/ACA REF APS",,"A",3/5/2024 0:00:00
"A",1940,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",1/5/2024 0:00:00
"A",1940,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.234.","A",1/18/2024 0:00:00
"A",1941,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/17/2024 0:00:00
"A",1941,2,6/6/2024 0:00:00,"TRANS AJU",,"A",6/6/2024 0:00:00
"A",1941,3,6/6/2024 0:00:00,"REP REF APS",,"A",6/6/2024 0:00:00
"A",1941,4,9/12/2024 0:00:00,"REP/ACA REF AAP",,"A",9/12/2024 0:00:00
"A",1941,5,12/18/2025 0:00:00,"REP 2RA",,"A",12/18/2025 0:00:00
"A",1942,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",12/20/2023 0:00:00
"A",1943,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",12/20/2023 0:00:00
"A",1944,1,1/9/2024 0:00:00,"INT 1RA REF AHO",,"A",12/20/2023 0:00:00
"A",1945,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/20/2023 0:00:00
"A",1946,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",12/20/2023 0:00:00
"A",1947,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",12/20/2023 0:00:00
"A",1948,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/17/2024 0:00:00
"A",1948,2,12/16/2024 0:00:00,"REP 2RA",,"A",12/16/2024 0:00:00
"A",1948,3,1/30/2025 0:00:00,"PA","(73-0-0)","A",1/30/2025 0:00:00
"A",1948,4,2/3/2025 0:00:00,"R/S SWR 2RS",,"S",2/3/2025 0:00:00
"A",1948,5,6/30/2025 0:00:00,"SUB FOR","S2223","S",6/30/2025 0:00:00
"A",1948,6,6/30/2025 0:00:00,"PS PBH","(39-0)","S",6/30/2025 0:00:00
"A",1948,7,8/4/2025 0:00:00,"APP","P.L.2025, c.120.","G",8/4/2025 0:00:00
"A",1949,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/20/2023 0:00:00
"A",1950,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/17/2024 0:00:00
"A",1951,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/17/2024 0:00:00
"A",1952,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",1/17/2024 0:00:00
"A",1953,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/5/2024 0:00:00
"A",1954,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/20/2023 0:00:00
"A",1955,1,1/9/2024 0:00:00,"INT 1RA REF ALA",,"A",12/20/2023 0:00:00
"A",1956,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",12/20/2023 0:00:00
"A",1957,1,1/9/2024 0:00:00,"INT 1RA REF ACE",,"A",1/17/2024 0:00:00
"A",1958,1,1/9/2024 0:00:00,"INT 1RA REF AFI",,"A",12/20/2023 0:00:00
"A",1959,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/20/2023 0:00:00
"A",1960,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/5/2024 0:00:00
"A",1960,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.297.","A",1/22/2024 0:00:00
"A",1961,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/17/2024 0:00:00
"A",1962,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/5/2024 0:00:00
"A",1962,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.298.","A",1/22/2024 0:00:00
"A",1963,1,1/9/2024 0:00:00,"INT 1RA REF ALA",,"A",12/20/2023 0:00:00
"A",1964,1,1/9/2024 0:00:00,"INT 1RA REF AST",,"A",12/20/2023 0:00:00
"A",1965,1,1/9/2024 0:00:00,"INT 1RA REF ACF",,"A",1/17/2024 0:00:00
"A",1966,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",12/20/2023 0:00:00
"A",1967,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/20/2023 0:00:00
"A",1968,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/20/2023 0:00:00
"A",1969,1,1/9/2024 0:00:00,"INT 1RA REF AHI",,"A",1/17/2024 0:00:00
"A",1970,1,1/9/2024 0:00:00,"INT 1RA REF AEN",,"A",12/20/2023 0:00:00
"A",1970,2,6/24/2024 0:00:00,"TRANS AHU",,"A",6/24/2024 0:00:00
"A",1970,3,6/24/2024 0:00:00,"REP/ACS 2RA",,"A",6/24/2024 0:00:00
"A",1970,4,6/28/2024 0:00:00,"PA","(66-9-2)","A",7/1/2024 0:00:00
"A",1970,5,6/28/2024 0:00:00,"RCON/V","(71-0-0) (Speight)","A",6/28/2024 0:00:00
"A",1970,6,6/28/2024 0:00:00,"SUB BY","S2188 (SCS/1R)","A",6/28/2024 0:00:00
"A",1971,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",1/17/2024 0:00:00
"A",1972,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",1/5/2024 0:00:00
"A",1972,2,1/29/2024 0:00:00,"W",,"A",1/29/2024 0:00:00
"A",1973,1,1/9/2024 0:00:00,"INT 1RA REF ACW",,"A",1/17/2024 0:00:00
"A",1973,2,10/17/2024 0:00:00,"REP/ACA REF AFI",,"A",10/17/2024 0:00:00
"A",1973,3,1/27/2025 0:00:00,"REP/ACA REF AAP",,"A",1/27/2025 0:00:00
"A",1973,4,3/20/2025 0:00:00,"REP/ACA 2RA",,"A",3/20/2025 0:00:00
"A",1973,5,3/24/2025 0:00:00,"PA","(69-0-7)","A",3/24/2025 0:00:00
"A",1973,6,5/12/2025 0:00:00,"R/S REF SHH",,"S",5/12/2025 0:00:00
"A",1974,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/20/2023 0:00:00
"A",1975,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",12/20/2023 0:00:00
"A",1976,1,1/9/2024 0:00:00,"INT 1RA REF ATU",,"A",1/17/2024 0:00:00
"A",1977,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/20/2023 0:00:00
"A",1978,1,1/9/2024 0:00:00,"INT 1RA REF AHO",,"A",12/20/2023 0:00:00
"A",1979,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/20/2023 0:00:00
"A",1980,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",1/17/2024 0:00:00
"A",1981,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/20/2023 0:00:00
"A",1982,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",1/17/2024 0:00:00
"A",1983,1,1/9/2024 0:00:00,"INT 1RA REF ACW",,"A",1/5/2024 0:00:00
"A",1983,2,1/29/2024 0:00:00,"W",,"A",1/29/2024 0:00:00
"A",1984,1,1/9/2024 0:00:00,"INT 1RA REF AHI",,"A",12/20/2023 0:00:00
"A",1985,1,1/9/2024 0:00:00,"INT 1RA REF AOF",,"A",1/17/2024 0:00:00
"A",1986,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",12/20/2023 0:00:00
"A",1987,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",1/17/2024 0:00:00
"A",1987,2,12/12/2024 0:00:00,"REP/ACA REF AAP",,"A",12/12/2024 0:00:00
"A",1988,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/20/2023 0:00:00
"A",1989,1,1/9/2024 0:00:00,"INT 1RA REF ACF",,"A",1/17/2024 0:00:00
"A",1990,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/20/2023 0:00:00
"A",1991,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/20/2023 0:00:00
"A",1992,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",1/17/2024 0:00:00
"A",1992,2,5/20/2024 0:00:00,"REP 2RA",,"A",5/20/2024 0:00:00
"A",1992,3,3/24/2025 0:00:00,"SUB BY","S2236","A",3/24/2025 0:00:00
"A",1993,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/20/2023 0:00:00
"A",1994,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/17/2024 0:00:00
"A",1995,1,1/9/2024 0:00:00,"INT 1RA REF ALA",,"A",12/20/2023 0:00:00
"A",1996,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",12/20/2023 0:00:00
"A",1996,2,12/16/2024 0:00:00,"REP/ACA REF AAP",,"A",12/16/2024 0:00:00
"A",1996,3,5/15/2025 0:00:00,"REP/ACA 2RA",,"A",5/16/2025 0:00:00
"A",1996,4,5/22/2025 0:00:00,"PA","(77-0-0)","A",5/22/2025 0:00:00
"A",1996,5,5/29/2025 0:00:00,"R/S REF SBA",,"S",5/29/2025 0:00:00
"A",1997,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/20/2023 0:00:00
"A",1997,2,9/19/2024 0:00:00,"REP 2RA",,"A",9/19/2024 0:00:00
"A",1997,3,10/28/2024 0:00:00,"PA","(77-0-0)","A",10/28/2024 0:00:00
"A",1997,4,12/5/2024 0:00:00,"R/S REF SED",,"S",12/5/2024 0:00:00
"A",1997,5,6/5/2025 0:00:00,"REP/SCA 2RS",,"S",6/5/2025 0:00:00
"A",1997,6,12/18/2025 0:00:00,"SUB FOR","S2867 (1R)","S",12/18/2025 0:00:00
"A",1997,7,12/18/2025 0:00:00,"PS","(38-0)","S",12/18/2025 0:00:00
"A",1997,8,12/18/2025 0:00:00,"R/A 2RAC",,"A",12/19/2025 0:00:00
"A",1997,9,12/22/2025 0:00:00,"PA PBH","(74-0-0)","A",12/22/2025 0:00:00
"A",1997,10,1/12/2026 0:00:00,"APP","P.L.2025, c.227.","G",1/12/2026 0:00:00
"A",1998,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/20/2023 0:00:00
"A",1999,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/20/2023 0:00:00
"A",2000,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/20/2023 0:00:00
"A",2001,1,1/9/2024 0:00:00,"INT 1RA REF ACO",,"A",1/17/2024 0:00:00
"A",2002,1,1/9/2024 0:00:00,"INT 1RA REF AFI",,"A",12/20/2023 0:00:00
"A",2003,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",1/29/2024 0:00:00
"A",2004,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/20/2023 0:00:00
"A",2005,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",12/20/2023 0:00:00
"A",2006,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/5/2024 0:00:00
"A",2007,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",12/20/2023 0:00:00
"A",2008,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/20/2023 0:00:00
"A",2009,1,1/9/2024 0:00:00,"INT 1RA REF ALA",,"A",12/20/2023 0:00:00
"A",2010,1,1/9/2024 0:00:00,"INT 1RA REF AHI",,"A",12/20/2023 0:00:00
"A",2011,1,1/9/2024 0:00:00,"INT 1RA REF ACO",,"A",12/20/2023 0:00:00
"A",2012,1,1/9/2024 0:00:00,"INT 1RA REF AFI",,"A",12/20/2023 0:00:00
"A",2013,1,1/9/2024 0:00:00,"INT 1RA REF ACW",,"A",1/5/2024 0:00:00
"A",2014,1,1/9/2024 0:00:00,"INT 1RA REF ACW",,"A",1/5/2024 0:00:00
"A",2015,1,1/9/2024 0:00:00,"INT 1RA REF ACW",,"A",1/5/2024 0:00:00
"A",2016,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",12/20/2023 0:00:00
"A",2017,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",12/20/2023 0:00:00
"A",2018,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",1/17/2024 0:00:00
"A",2019,1,1/9/2024 0:00:00,"INT 1RA REF APS",,"A",12/20/2023 0:00:00
"A",2020,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",1/17/2024 0:00:00
"A",2021,1,1/9/2024 0:00:00,"INT 1RA REF AJU",,"A",1/17/2024 0:00:00
"A",2022,1,1/9/2024 0:00:00,"INT 1RA REF AED",,"A",12/20/2023 0:00:00
"A",2023,1,1/9/2024 0:00:00,"INT 1RA REF ASL",,"A",12/20/2023 0:00:00
"A",2027,1,1/9/2024 0:00:00,"INT 1RA REF AHU",,"A",12/20/2023 0:00:00
"A",2027,2,5/16/2024 0:00:00,"REP REF AAP",,"A",5/16/2024 0:00:00
"A",2027,3,6/26/2024 0:00:00,"TRANS ABU",,"A",6/26/2024 0:00:00
"A",2027,4,6/26/2024 0:00:00,"REP 2RA",,"A",6/26/2024 0:00:00
"A",2027,5,6/28/2024 0:00:00,"PA","(77-0-0)","A",7/2/2024 0:00:00
"A",2027,6,6/28/2024 0:00:00,"R/S SWR 2RS",,"S",6/28/2024 0:00:00
"A",2027,7,6/28/2024 0:00:00,"SA 2RS","(39-0) (Ruiz)","S",6/28/2024 0:00:00
"A",2027,8,6/28/2024 0:00:00,"SUB FOR","S2330 (1R)","S",6/28/2024 0:00:00
"A",2027,9,6/28/2024 0:00:00,"PS","(40-0)","S",6/28/2024 0:00:00
"A",2027,10,6/28/2024 0:00:00,"R/A 2RAC",,"A",6/28/2024 0:00:00
"A",2027,11,6/28/2024 0:00:00,"PA PBH","(72-0-0)","A",6/28/2024 0:00:00
"A",2027,12,6/28/2024 0:00:00,"APP","P.L.2024, c.27.","G",6/29/2024 0:00:00
"A",2028,1,1/9/2024 0:00:00,"INT 1RA REF AHE",,"A",12/20/2023 0:00:00
"A",2028,2,1/9/2024 0:00:00,"WITHDRAWN APP","P.L.2023, c.286.","A",1/22/2024 0:00:00
