"bill_id","session","session_type","primary_sponsor","cosponsors","outchamber_sponsors","status","summary","bill_url","LES_sponsor","term","bill_type","SS","commem","state","introduced","action_in_comm","action_beyond_comm","passed_chamber","law"
"AB0538","RS","RS","Sinicki","Shankland; Ohnstad; Neubauer; Haywood; Subeck; Goyke; Conley; Joers; Hong; Stubbs; Cabrera; Doyle; Snodgrass; Shelton; Emerson; Ratcliff; Ortiz-Velez; J. Anderson; Considine; C. Anderson; Moore Omokunde; Palmeri","L. Johnson; Smith; Larson; Hesselbein; Roys; Carpenter; Wirch; Spreitzer; Pfaff","A - Labor and Integrated Employment","An Act to repeal 103.36; to amend 111.322 (2m) (a), 111.322 (2m) (b) and 814.04 (intro.); and to create 103.135 of the statutes;  Relating to: prohibiting an employer from relying on information about a prospective employee's compensation when making employment decisions or inquiring about a prospective employee's compensation and from restricting an employee's right to disclose compensation information, allowing actions in circuit court, and providing a penalty. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab538","sinicki","2023_2024","AB",0,0,"WI",1,1,0,0,0
"AB0539","RS","RS","Sinicki","Shankland; Ohnstad; Neubauer; Subeck; Conley; Hong; Joers; Emerson; Cabrera; Stubbs; Snodgrass; Shelton; Ratcliff; J. Anderson; Considine; C. Anderson; Goyke; Palmeri; Drake","Spreitzer; L. Johnson; Agard; Larson; Hesselbein; Roys; Carpenter; Pfaff","A - Labor and Integrated Employment","An Act to repeal 111.04 (3) and 947.20; to consolidate, renumber and amend 111.04 (1) and (2); to amend 111.06 (1) (c), 111.06 (1) (e) and 111.06 (1) (i); and to create 111.01 of the statutes;  Relating to: eliminating the right-to-work law. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab539","sinicki","2023_2024","AB",0,0,"WI",1,1,0,0,0
"AB0540","RS","RS","Kurtz","Dallman; Dittrich; Duchow; Gundrum; Michalski; Novak; O'Connor; Oldenburg","Marklein; Testin","A - Tabled","An Act to create 20.192 (1) (c) and 238.145 of the statutes;  Relating to:  University of Wisconsin System branch campus redevelopment grants, including a grant to Richland County, and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab540","kurtz","2023_2024","AB",0,0,"WI",1,1,1,0,0
"AB0541","RS","RS","Gustafson","Dittrich; Kitchens; Magnafici; Murphy; Mursau; O'Connor; Rozar; Schmidt; Wichgers","Cabral-Guevara; Ballweg; Bradley; Feyen; Marklein","A - Veto Sustained","An Act to create 440.18 of the statutes;  Relating to: provision of telehealth services by out-of-state health care providers.","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab541","gustafson","2023_2024","AB",0,0,"WI",1,1,1,1,0
"AB0542","RS","RS","Callahan","Spiros; Allen; Armstrong; Brandtjen; Dittrich; Donovan; Edming; Goeben; Green; Michalski; Mursau; Nedweski; O'Connor; Ortiz-Velez; Rettinger; Rodriguez; Schmidt; Steffen; Summerfield","Wanggaard; James; Cabral-Guevara; Feyen; L. Johnson; Quinn","S - Education","An Act to repeal 165.88 (3m) (d); to amend 165.88 (4); and to create 165.88 (3p) of the statutes;  Relating to: grants to schools to acquire proactive firearm detection software and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab542","callahan","2023_2024","AB",0,0,"WI",1,1,1,1,0
"AB0543","RS","RS","Tittl","Allen; Armstrong; Behnke; Brandtjen; Dittrich; Goeben; Michalski; Murphy; Mursau; O'Connor; Rettinger; Rozar; Wichgers","Quinn; Nass; Tomczyk","A - Veto Sustained","An Act to amend 7.41 (2); and to create 7.41 (4m) of the statutes;  Relating to: election observers and providing a penalty.","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab543","tittl","2023_2024","AB",0,0,"WI",1,1,1,1,0
"AB0544","RS","RS","Moses","Rettinger; Donovan; Schutt; O'Connor; Dittrich; Rozar; Gundrum; Mursau; Wichgers; Bodden; Brandtjen","Hutton; Bradley; Wanggaard; James; Felzkowski; Nass","A - Tabled","An Act to renumber and amend 968.02 (3); to amend 968.26 (2) (b), 968.26 (2) (c) and 968.26 (2) (d); and to create 968.02 (3) (b) 2. of the statutes;  Relating to: court-issued criminal complaints if the person's actions were in self-defense.","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab544","moses","2023_2024","AB",0,0,"WI",1,1,1,0,0
"AB0545","RS","RS","Nedweski","August; Murphy; O'Connor; Penterman; Rettinger; Schutt; Vos","Wanggaard; Marklein","A - Veto Sustained","An Act to amend 38.08 (1) (a) 1. (intro.) and 38.08 (1) (a) 1g. (intro.) of the statutes;  Relating to:  technical college district board membership.","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab545","nedweski","2023_2024","AB",0,0,"WI",1,1,1,1,0
"AB0548","RS","RS","Murphy","Doyle; Callahan; Conley; Dittrich; Donovan; O'Connor; Schraa; Vos; Armstrong; Gundrum; Kitchens; Melotik; Rettinger; Steffen; Subeck; Green","Quinn; Felzkowski; Testin","A - Enacted into Law","An Act to create 238.29 of the statutes;  Relating to: requiring the Wisconsin Economic Development Corporation to create the Wisconsin-Ireland Trade Commission. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab548","murphy","2023_2024","AB",0,0,"WI",1,1,1,1,1
"AB0549","RS","RS","Michalski","Dittrich; Maxey; Murphy; Nedweski; O'Connor; Penterman; Petryk; Edming; Green","Stafsholt; Nass","S - Available for Scheduling","An Act to repeal 20.292 (1) (fh); to amend 38.28 (1m) (a) 1.; and to create 20.292 (1) (fg), 20.292 (1) (fh) and 38.35 of the statutes;  Relating to: grants related to technical college manufacturing and truck driving programs and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab549","michalski","2023_2024","AB",0,0,"WI",1,1,1,1,0
"AB0550","RS","RS","Green","Armstrong; Baldeh; Behnke; Dittrich; Edming; Magnafici; Michalski; Murphy; Mursau; Nedweski; O'Connor; Penterman; Petryk","Stafsholt","A - Enacted into Law","An Act to renumber and amend 106.275 (1) (c); to amend 20.445 (1) (cg), 106.275 (title), 106.275 (1) (a), 106.275 (1) (b), 106.275 (2) and 106.275 (3); and to create 106.275 (1) (am) of the statutes;  Relating to: technical education equipment grants, extending the time limit for emergency rule procedures, providing an exemption from emergency rule procedures, and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab550","green","2023_2024","AB",0,0,"WI",1,1,1,1,1
"AB0551","RS","RS","Michalski","Murphy; Behnke; Brandtjen; Dittrich; Goeben; Gundrum; Maxey; O'Connor; Penterman; Rettinger; S. Johnson; Jacobson","Cabral-Guevara; Tomczyk; Spreitzer","S - Universities and Revenue","An Act to amend 36.35 (1); and to create 36.42, 38.43 and 118.129 of the statutes;  Relating to: freedom of speech and of the press in school-sponsored media.","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab551","michalski","2023_2024","AB",0,0,"WI",1,1,1,1,0
"AB0552","RS","RS","Rettinger","Dittrich; O'Connor; Gustafson","Tomczyk; Cabral-Guevara","S - Shared Revenue, Elections and Consumer Protection","An Act to create 757.023 of the statutes;  Relating to: setting a maximum age for serving as a supreme court justice or judge of a court of record. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab552","rettinger","2023_2024","AB",1,0,"WI",1,1,1,1,0
"AB0553","RS","RS","Nedweski","Murphy; Allen; Behnke; Brandtjen; Dittrich; Edming; Goeben; Gundrum; Maxey; Moses; O'Connor; Penterman; Rettinger; Schraa; Tusler","Cabral-Guevara; Tomczyk","S - Universities and Revenue","An Act to amend 36.11 (6) (c) and 38.04 (7m); and to create 36.41, 36.42, 38.34, 38.35 and 39.285 (1) (c) of the statutes;  Relating to: free speech and academic freedom at University of Wisconsin System institutions and technical colleges, due process in disciplinary proceedings at University of Wisconsin System institutions and technical colleges, Wisconsin grant funding allocation, and causes of action against the Board of Regents of the University of Wisconsin System and technical college district boards. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab553","nedweski","2023_2024","AB",1,0,"WI",1,1,1,1,0
"AB0554","RS","RS","Rettinger","Magnafici; Allen; Behnke; Brandtjen; Callahan; Dallman; Dittrich; Goeben; Gundrum; Krug; Maxey; Murphy; Nedweski; O'Connor; Rozar","Wimberger; Wanggaard; Nass","S - Universities and Revenue","An Act to repeal 36.34 (title) and (1) (title) and (a), 38.04 (8) (a), 38.26 (1), 39.15 (1) (c), 39.44 (1) (a) and 39.46 (2) (g); to renumber and amend 36.34 (1) (b); to amend 36.25 (14), 36.25 (14m) (title), 36.25 (14m) (a), 36.25 (14m) (b), 36.25 (14m) (c) 2., 38.04 (8) (title), 38.04 (8) (b), 38.26 (title), 38.26 (2) (a), (b), (c), (d) and (e), 38.27 (1) (a), 39.40 (title), 39.40 (2) (intro.), 39.40 (3) (b) 1., 39.44 (1) (b) and 39.44 (3) (c); to repeal and recreate 39.40 (1) and 39.44 (title); and to create 36.25 (14m) (d), 38.04 (8) (c) and 39.44 (1) (c) of the statutes;  Relating to: race-based higher education programs and requirements. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab554","rettinger","2023_2024","AB",1,0,"WI",1,1,1,1,0
"AB0555","RS","RS","Moses","Sortwell; Armstrong; Behnke; Bodden; Brandtjen; Dittrich; Edming; Goeben; Gundrum; Gustafson; S. Johnson; O'Connor; Ortiz-Velez; Penterman; Rozar; Schmidt; Schutt; Snyder","Quinn; Tomczyk; Spreitzer","A - Agriculture","An Act to create 97.50 of the statutes;  Relating to: labeling a food product as containing lab-grown animal cells, providing an exemption from emergency rule procedures, and providing a penalty. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab555","moses","2023_2024","AB",0,0,"WI",1,1,0,0,0
"AB0556","RS","RS","Macco","Wittke; C. Anderson; Armstrong; Behnke; Conley; Dittrich; Donovan; Edming; Gustafson; Joers; Kitchens; Maxey; Michalski; O'Connor; Ohnstad; Ortiz-Velez; Petryk; Snyder; Wichgers; Sinicki","Testin; Carpenter; Ballweg; Hesselbein; Marklein; Quinn","A - Enacted into Law","An Act to create 971.106 and 971.108 of the statutes;  Relating to: expediting criminal proceedings when a victim or witness is an elder person and preserving the testimony of a crime victim or witness who is an elder person.","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab556","macco","2023_2024","AB",0,0,"WI",1,1,1,1,1
"AB0557","RS","RS","Snyder","Armstrong; Baldeh; Behnke; Billings; Callahan; Conley; Considine; Dittrich; Donovan; Doyle; Goeben; Gustafson; Hong; Joers; Kitchens; Mursau; Novak; O'Connor; Ohnstad; Palmeri; Ratcliff; Rettinger; Rozar; Sapik; Snodgrass; Stubbs; Subeck; Plumer; Sinicki; Clancy; Jacobson","Ballweg; James; Carpenter; Hesselbein; L. Johnson; Larson; Roys; Smith; Spreitzer; Tomczyk","A - Tabled","An Act to amend 48.02 (15), 48.028 (2) (e), 48.028 (2) (f), 48.207 (1) (b), 48.207 (1) (f), 48.33 (4) (intro.), 48.335 (3g) (intro.), 48.335 (3j) (intro.), 48.345 (3) (a) (intro.), 48.345 (3) (a) 1., 48.345 (3) (a) 2., 48.345 (4) (a), 48.355 (4) (b) (intro.), 48.366 (1) (a), 48.371 (1) (intro.), 48.371 (1) (a), 48.371 (3) (intro.), 48.371 (3) (d), 48.371 (5), 48.38 (2) (intro.), 48.38 (3m) (a), 48.38 (4) (f) (intro.), 48.38 (4m) (b), 48.38 (4m) (d), 48.38 (5) (b), 48.38 (5) (bm) 1., 48.38 (5) (e), 48.38 (5m) (b), 48.38 (5m) (c) 1., 48.38 (5m) (e), 48.385 (intro.), 48.40 (1m), 48.427 (3m) (a) 5., 48.43 (5) (b) 1., 48.43 (5) (b) 3., 48.43 (5m), 48.57 (3m) (a) 1. b., 48.57 (3m) (a) 2., 48.57 (3m) (am) (intro.), 48.57 (3m) (am) 1., 48.57 (3m) (am) 1m., 48.57 (3m) (am) 4., 48.57 (3m) (am) 4m., 48.57 (3m) (am) 5., 48.57 (3m) (am) 5m., 48.57 (3m) (am) 6., 48.57 (3m) (ap) 1., 48.57 (3m) (ap) 2., 48.57 (3m) (ap) 3., 48.57 (3m) (b) 2., 48.57 (3m) (cm), 48.57 (3m) (h), 48.57 (3m) (i) 1., 48.57 (3n) (a) 1. b., 48.57 (3n) (a) 2., 48.57 (3n) (am) (intro.), 48.57 (3n) (am) 1., 48.57 (3n) (am) 2., 48.57 (3n) (am) 4., 48.57 (3n) (am) 4m., 48.57 (3n) (am) 5., 48.57 (3n) (am) 5m., 48.57 (3n) (am) 5r., 48.57 (3n) (am) 6. (intro.), 48.57 (3n) (am) 6. c., 48.57 (3n) (am) 6. d., 48.57 (3n) (am) 6. e., 48.57 (3n) (ap) 1., 48.57 (3n) (ap) 2., 48.57 (3n) (ap) 3., 48.57 (3n) (b) 2., 48.57 (3n) (cm), 48.57 (3n) (h), 48.57 (3p) (h) 3. (intro.), 48.57 (3p) (h) 3. b., 48.57 (3p) (h) 4., 48.60 (2) (a), 48.62 (2), 48.64 (1), 48.64 (1m), 48.64 (2), 48.64 (4) (a), 48.64 (4) (c), 48.67 (4) (b), 49.155 (1m) (a) 1m. b., 118.175 (1), 767.57 (1m) (cm), 767.57 (2), 938.02 (15), 938.028 (2) (c), 938.207 (1) (b), 938.207 (1) (f), 938.33 (4) (intro.), 938.335 (3g) (intro.), 938.335 (3j) (intro.), 938.34 (3) (a) (intro.), 938.34 (3) (a) 1., 938.34 (3) (a) 2., 938.355 (4) (am) (intro.), 938.357 (6) (a) (intro.), 938.357 (6) (b), 938.365 (5) (b) (intro.), 938.366 (1) (a), 938.371 (1) (intro.), 938.371 (1) (a), 938.371 (3) (intro.), 938.371 (5), 938.38 (2) (intro.), 938.38 (3m) (a), 938.38 (4) (f) (intro.), 938.38 (4m) (b), 938.38 (4m) (d), 938.38 (5) (b), 938.38 (5) (bm) 1., 938.38 (5) (e), 938.38 (5m) (b), 938.38 (5m) (c) 1., 938.38 (5m) (e) and 938.385 (intro.); and to create 48.02 (12c) and 938.02 (12c) of the statutes;  Relating to: inclusion of like-kin as an option for with whom children may be placed out of their home under certain circumstances and who may receive kinship care payments.","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab557","snyder","2023_2024","AB",0,0,"WI",1,1,1,0,0
"AB0558","RS","RS","Bare","Edming; Novak; Baldeh; C. Anderson; Conley; Joers; Michalski; Palmeri; Subeck; Jacobson","Hesselbein; Carpenter","A - Enacted into Law","An Act to create 84.02 (5) (d) 2. q. of the statutes;  Relating to: identification of the Mount Horeb Veterans Memorial on state highway maps. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab558","bare","2023_2024","AB",0,1,"WI",1,1,1,1,1
"AB0559","RS","RS","Bodden","Kitchens; Armstrong; Behnke; Binsfeld; Brandtjen; Cabrera; Duchow; Goeben; Gustafson; Krug; Michalski; Murphy; Mursau; Ohnstad; Palmeri; Penterman; Rettinger; Schmidt; Wichgers; Edming; Schraa; Sinicki","Wanggaard; Bradley; Nass; Roys; Taylor; Spreitzer","A - Tabled","An Act to renumber 100.52 (6); to amend 100.52 (10) (a) and 100.52 (10) (b); and to create 100.52 (1) (bd), 100.52 (4) (a) 4., 100.52 (4) (a) 5., 100.52 (6) (c), 100.52 (10) (c) and 100.523 of the statutes;  Relating to: caller identification spoofing, granting rule-making authority, and providing a penalty. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab559","bodden","2023_2024","AB",0,0,"WI",1,1,1,0,0
"AB0560","RS","RS","Novak","Brandtjen; Donovan; Kitchens; Michalski; Murphy; Schmidt","James; Ballweg; Marklein","S - Judiciary and Public Safety","An Act to amend 885.60 (2) (d) of the statutes;  Relating to: the use of videoconferencing technology in certain civil actions. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab560","novak","2023_2024","AB",0,0,"WI",1,1,1,1,0
"AB0561","RS","RS","Novak","Plumer; Behnke; Brandtjen; Brooks; Dittrich; Goeben; Gundrum; Kitchens; Magnafici; Mursau; Ortiz-Velez; Spiros; Sinicki","James; Marklein; Ballweg; Carpenter; Feyen","A - Rules","An Act to create 347.02 (8) of the statutes;  Relating to: tinting windows on government-owned vehicles.","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab561","novak","2023_2024","AB",0,0,"WI",1,1,1,0,0
"AB0562","RS","RS","Tranel","Callahan; Edming; Green; Magnafici; Moses; Mursau; Novak; O'Connor; Penterman; Pronschinske; Rozar; VanderMeer","Marklein; Ballweg; Felzkowski; Nass; Tomczyk; Stafsholt; Quinn","A - Tabled","An Act to renumber and amend 15.195 (8); and to create 15.195 (8) (b) of the statutes;  Relating to: adding rural emergency medical services providers to the Emergency Medical Services Board.","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab562","tranel","2023_2024","AB",0,0,"WI",1,1,1,0,0
"AB0563","RS","RS","Tusler","Kurtz; Riemer; Andraca; Drake; Joers; S. Johnson; Kitchens; Mursau; Novak; Donovan; Doyle; Shankland; Steffen; Subeck; Zimmerman; J. Anderson; Clancy","James; Smith; Cowles; Spreitzer","A - Campaigns and Elections","An Act to renumber and amend 7.60 (4) (c) and 8.16 (1); to amend 5.01 (3) (a), 5.35 (6) (b), 5.62 (1) (a), 5.62 (1) (b) 2., 5.62 (2) (b), 5.62 (3), 5.81 (4), 5.84 (1), 5.91 (1), 5.91 (6), 6.80 (2) (am), 7.10 (2), 7.50 (1) (b), 7.50 (1) (c), 7.50 (1) (d), 7.60 (4) (a), 8.50 (3) (b), 8.50 (3) (c) and 10.02 (3) (b) 2.; and to create 5.20, 5.62 (3m), 6.80 (2) (g), 7.60 (4) (c) 3., 7.60 (4) (c) 4., 7.62 and 8.16 (1) (b) of the statutes;  Relating to: top-five primaries and instant runoff voting for the offices of U.S. senator and U.S. representative in Congress. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab563","tusler","2023_2024","AB",0,0,"WI",1,1,0,0,0
"AB0564","RS","RS","Doyle","Shankland; Ohnstad; Sinicki; Joers; Moore Omokunde; Baldeh; Stubbs; Snodgrass; Subeck; Bare; Andraca; Ortiz-Velez; Cabrera; J. Anderson; Palmeri; Jacobson; C. Anderson","Pfaff; Carpenter; Spreitzer; Smith","A - Ways and Means","An Act to amend 71.07 (6e) (b) and 71.07 (6e) (c) 3.; and to create 71.07 (6e) (a) 6. of the statutes;  Relating to: allowing renters to claim the veterans and surviving spouses property tax credit. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab564","doyle","2023_2024","AB",0,0,"WI",1,1,0,0,0
"AB0565","RS","RS","Doyle","Billings; Subeck; Shankland; Conley; Ratcliff; Palmeri; Ortiz-Velez; Joers; Ohnstad; Considine; C. Anderson; Andraca; Clancy; Haywood; Jacobson","Pfaff; Carpenter; Wirch; Roys; Hesselbein; Spreitzer; Agard; Larson","A - State Affairs","An Act  Relating to: authorizing certain full-time positions within the Department of Safety and Professional Services and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab565","doyle","2023_2024","AB",0,0,"WI",1,1,0,0,0
"AB0566","RS","RS","VanderMeer","Magnafici; Allen; Armstrong; Baldeh; Behnke; Brandtjen; Cabrera; Callahan; Dittrich; Edming; Emerson; Green; O'Connor; Ortiz-Velez; Subeck; Sinicki","Ballweg; James; L. Johnson","A - Tabled","An Act to create 51.72 of the statutes;  Relating to: grants for suicide prevention programming. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab566","vandermeer","2023_2024","AB",0,0,"WI",1,1,1,0,0
"AB0567","RS","RS","Tusler","Maxey; Armstrong; Dittrich; Donovan; Kitchens; Michalski; Murphy; O'Connor; Rettinger; Rozar; Schraa; Steffen","Cabral-Guevara","S - Shared Revenue, Elections and Consumer Protection","An Act to repeal 5.85 (5), 5.86 and 7.03 (1) (c); to renumber and amend 7.52 (1) (a); to amend 5.05 (12), 5.056, 5.84 (1), 5.84 (2), 5.85 (1), 5.87 (1), 5.91 (17), 6.15 (4) (a), 6.15 (4) (b), 6.29 (2) (am), 6.55 (2) (cs), 6.56 (3m), 6.79 (2) (dm), 6.86 (1) (b), 6.87 (6), 6.88 (1), 6.88 (2), 7.15 (1) (cm), 7.37 (12), 7.51 (1), 7.52 (2), 7.52 (3) (a), 7.52 (4) (a), 7.52 (9) and 54.25 (2) (c) 1. g.; and to create 5.057, 6.88 (4), 7.15 (16), 7.52 (1) (d) to (h), 7.52 (10), 7.52 (11) and 66.0512 of the statutes;  Relating to: transmitting and canvassing absentee ballots, use of central counting locations, election night reporting, whistleblower protection for municipal clerks, notifications and verifications concerning citizenship status, court determinations of incompetency and ineligibility to vote, and providing a penalty. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/asm/bill/ab567","tusler","2023_2024","AB",0,0,"WI",1,1,1,1,0
