bill_num,ga_num,session,chamber,action_date,action,order,vote_url
HB1115,94th General Assembly,"Regular Session, 2023",House,2023-03-02,Notification that HB1115 is now Act 167,20,
HB1115,94th General Assembly,"Regular Session, 2023",House,2023-02-28,Correctly enrolled and ordered transmitted to the Governor's Office.,19,
HB1115,94th General Assembly,"Regular Session, 2023",House,2023-02-27,TO BE ENROLLED,18,
HB1115,94th General Assembly,"Regular Session, 2023",House,2023-02-27,Returned From  the Senate as passed.,17,
HB1115,94th General Assembly,"Regular Session, 2023",Senate,2023-02-27,Returned to the House as passed.,16,
HB1115,94th General Assembly,"Regular Session, 2023",Senate,2023-02-27,Read the third time and passed.,15,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1115&rcs=313&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1115,94th General Assembly,"Regular Session, 2023",Senate,2023-02-22,"Returned by the Committee, with the recommendation that it Do Pass",14,
HB1115,94th General Assembly,"Regular Session, 2023",Senate,2023-02-14,"Read first time, rules suspended, read second time, referred to PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE - SENATE",13,
HB1115,94th General Assembly,"Regular Session, 2023",Senate,2023-02-14,Received from the House.,12,
HB1115,94th General Assembly,"Regular Session, 2023",House,2023-02-14,Read the third time and passed and ordered transmitted to the Senate.,11,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1115&rcs=216&chamber=House&ddBienniumSession=2023%2F2023R
HB1115,94th General Assembly,"Regular Session, 2023",House,2023-02-09,Returned by the Committee Do Pass,10,
HB1115,94th General Assembly,"Regular Session, 2023",House,2023-02-07,REPORTED CORRECTLY ENGROSSED,9,
HB1115,94th General Assembly,"Regular Session, 2023",House,2023-02-07,Amendment No. 2 read and adopted and the bill ordered engrossed.,8,
HB1115,94th General Assembly,"Regular Session, 2023",House,2023-02-07,Placed on second reading for the purpose of amendment.,7,
HB1115,94th General Assembly,"Regular Session, 2023",House,2023-02-02,REPORTED CORRECTLY ENGROSSED,6,
HB1115,94th General Assembly,"Regular Session, 2023",House,2023-02-02,Amendment No. 1 read and adopted and the bill ordered engrossed.,5,
HB1115,94th General Assembly,"Regular Session, 2023",House,2023-02-02,Placed on second reading for the purpose of amendment.,4,
HB1115,94th General Assembly,"Regular Session, 2023",House,2023-01-11,"Read the first time, rules suspended, read the second time and referred to the Committee on PUBLIC HEALTH, WELFARE AND LABOR COMMITTEE- HOUSE",3,
HB1115,94th General Assembly,"Regular Session, 2023",House,2023-01-11,Filed,2,
HB1116,94th General Assembly,"Regular Session, 2023",House,2023-05-01,Died in House Committee at Sine Die Adjournment,4,
HB1116,94th General Assembly,"Regular Session, 2023",House,2023-01-11,"Read the first time, rules suspended, read the second time and referred to the Committee on REVENUE & TAXATION- HOUSE",3,
HB1116,94th General Assembly,"Regular Session, 2023",House,2023-01-11,Filed,2,
HB1117,94th General Assembly,"Regular Session, 2023",House,2023-04-13,Notification that HB1117 is now Act 797,23,
HB1117,94th General Assembly,"Regular Session, 2023",House,2023-04-10,Correctly enrolled and ordered transmitted to the Governor's Office.,22,
HB1117,94th General Assembly,"Regular Session, 2023",House,2023-04-07,TO BE ENROLLED,21,
HB1117,94th General Assembly,"Regular Session, 2023",House,2023-04-07,Returned From  the Senate as passed.,20,
HB1117,94th General Assembly,"Regular Session, 2023",Senate,2023-04-07,Returned to the House as Passed.,19,
HB1117,94th General Assembly,"Regular Session, 2023",Senate,2023-04-07,EMERGENCY CLAUSE ADOPTED,18,
HB1117,94th General Assembly,"Regular Session, 2023",Senate,2023-04-07,Read the third time and passed.,17,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1117&rcs=1159&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1117,94th General Assembly,"Regular Session, 2023",Senate,2023-04-06,Motion to expunge the Batch Vote and Emergency Clause. Motion Carried.,16,
HB1117,94th General Assembly,"Regular Session, 2023",Senate,2023-04-06,EMERGENCY CLAUSE ADOPTED,15,
HB1117,94th General Assembly,"Regular Session, 2023",Senate,2023-04-06,Read the third time and passed.,14,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1117&rcs=1098&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1117,94th General Assembly,"Regular Session, 2023",Senate,2023-04-06,"Read the first time, rules suspended, read the second time and placed on the calendar.",13,
HB1117,94th General Assembly,"Regular Session, 2023",Senate,2023-04-06,Received from the House.,12,
HB1117,94th General Assembly,"Regular Session, 2023",House,2023-04-06,EMERGENCY CLAUSE ADOPTED,11,
HB1117,94th General Assembly,"Regular Session, 2023",House,2023-04-06,Read the third time and passed and ordered transmitted to the Senate.,10,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1117&rcs=1053&chamber=House&ddBienniumSession=2023%2F2023R
HB1117,94th General Assembly,"Regular Session, 2023",House,2023-04-06,"Considered in the Committee of the Whole, and recommended do pass.",9,
HB1117,94th General Assembly,"Regular Session, 2023",House,2023-04-06,RULES SUSPENDED,8,
HB1117,94th General Assembly,"Regular Session, 2023",House,2023-04-05,REPORTED CORRECTLY ENGROSSED,7,
HB1117,94th General Assembly,"Regular Session, 2023",House,2023-04-05,Amendment No. 1 read and adopted and the bill ordered engrossed.,6,
HB1117,94th General Assembly,"Regular Session, 2023",House,2023-04-05,Placed on second reading for the purpose of amendment.,5,
HB1117,94th General Assembly,"Regular Session, 2023",House,2023-04-04,Returned by the Committee with the recommendation that it do pass as amended 1,4,
HB1117,94th General Assembly,"Regular Session, 2023",House,2023-01-12,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1117,94th General Assembly,"Regular Session, 2023",House,2023-01-12,Filed,2,
HB1118,94th General Assembly,"Regular Session, 2023",House,2023-04-10,Notification that HB1118 is now Act 492,20,
HB1118,94th General Assembly,"Regular Session, 2023",House,2023-04-05,Correctly enrolled and ordered transmitted to the Governor's Office.,19,
HB1118,94th General Assembly,"Regular Session, 2023",House,2023-04-04,TO BE ENROLLED,18,
HB1118,94th General Assembly,"Regular Session, 2023",House,2023-04-04,Returned From  the Senate as passed.,17,
HB1118,94th General Assembly,"Regular Session, 2023",Senate,2023-04-04,Returned to the House as Passed.,16,
HB1118,94th General Assembly,"Regular Session, 2023",Senate,2023-04-04,EMERGENCY CLAUSE ADOPTED,15,
HB1118,94th General Assembly,"Regular Session, 2023",Senate,2023-04-04,Read the third time and passed.,14,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1118&rcs=851&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1118,94th General Assembly,"Regular Session, 2023",Senate,2023-04-03,"Read the first time, rules suspended, read the second time and placed on the calendar.",13,
HB1118,94th General Assembly,"Regular Session, 2023",Senate,2023-04-03,Received from the House.,12,
HB1118,94th General Assembly,"Regular Session, 2023",House,2023-04-03,EMERGENCY CLAUSE ADOPTED,11,
HB1118,94th General Assembly,"Regular Session, 2023",House,2023-04-03,Read the third time and passed and ordered transmitted to the Senate.,10,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1118&rcs=782&chamber=House&ddBienniumSession=2023%2F2023R
HB1118,94th General Assembly,"Regular Session, 2023",House,2023-04-03,"Considered in the Committee of the Whole, and recommended do pass.",9,
HB1118,94th General Assembly,"Regular Session, 2023",House,2023-04-03,RULES SUSPENDED,8,
HB1118,94th General Assembly,"Regular Session, 2023",House,2023-03-30,Returned by the Committee Do Pass,7,
HB1118,94th General Assembly,"Regular Session, 2023",House,2023-03-28,REPORTED CORRECTLY ENGROSSED,6,
HB1118,94th General Assembly,"Regular Session, 2023",House,2023-03-28,Amendment No. 1 read and adopted and the bill ordered engrossed.,5,
HB1118,94th General Assembly,"Regular Session, 2023",House,2023-03-28,Placed on second reading for the purpose of amendment.,4,
HB1118,94th General Assembly,"Regular Session, 2023",House,2023-01-12,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1118,94th General Assembly,"Regular Session, 2023",House,2023-01-12,Filed,2,
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-04-13,Notification that HB1119 is now Act 798,26,
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-04-10,Correctly enrolled and ordered transmitted to the Governor's Office.,25,
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-04-07,TO BE ENROLLED,24,
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-04-07,Returned From  the Senate as passed.,23,
HB1119,94th General Assembly,"Regular Session, 2023",Senate,2023-04-07,Returned to the House as Passed.,22,
HB1119,94th General Assembly,"Regular Session, 2023",Senate,2023-04-07,EMERGENCY CLAUSE ADOPTED,21,
HB1119,94th General Assembly,"Regular Session, 2023",Senate,2023-04-07,Read the third time and passed.,20,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1119&rcs=1160&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1119,94th General Assembly,"Regular Session, 2023",Senate,2023-04-06,Motion to expunge the Batch Vote and Emergency Clause. Motion Carried.,19,
HB1119,94th General Assembly,"Regular Session, 2023",Senate,2023-04-06,EMERGENCY CLAUSE ADOPTED,18,
HB1119,94th General Assembly,"Regular Session, 2023",Senate,2023-04-06,Read the third time and passed.,17,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1119&rcs=1099&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1119,94th General Assembly,"Regular Session, 2023",Senate,2023-04-06,"Read the first time, rules suspended, read the second time and placed on the calendar.",16,
HB1119,94th General Assembly,"Regular Session, 2023",Senate,2023-04-06,Received from the House.,15,
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-04-06,EMERGENCY CLAUSE ADOPTED,14,
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-04-06,Read the third time and passed and ordered transmitted to the Senate.,13,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1119&rcs=1054&chamber=House&ddBienniumSession=2023%2F2023R
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-04-06,"Considered in the Committee of the Whole, and recommended do pass.",12,
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-04-06,RULES SUSPENDED,11,
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-04-05,REPORTED CORRECTLY ENGROSSED,10,
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-04-05,Amendment No. 2 read and adopted and the bill ordered engrossed.,9,
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-04-05,Placed on second reading for the purpose of amendment.,8,
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-04-04,Returned by the Committee with the recommendation that it do pass as amended 2,7,
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-03-28,REPORTED CORRECTLY ENGROSSED,6,
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-03-28,Amendment No. 1 read and adopted and the bill ordered engrossed.,5,
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-03-28,Placed on second reading for the purpose of amendment.,4,
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-01-12,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1119,94th General Assembly,"Regular Session, 2023",House,2023-01-12,Filed,2,
HB1120,94th General Assembly,"Regular Session, 2023",House,2023-04-10,Notification that HB1120 is now Act 493,17,
HB1120,94th General Assembly,"Regular Session, 2023",House,2023-04-05,Correctly enrolled and ordered transmitted to the Governor's Office.,16,
HB1120,94th General Assembly,"Regular Session, 2023",House,2023-04-04,TO BE ENROLLED,15,
HB1120,94th General Assembly,"Regular Session, 2023",House,2023-04-04,Returned From  the Senate as passed.,14,
HB1120,94th General Assembly,"Regular Session, 2023",Senate,2023-04-04,Returned to the House as Passed.,13,
HB1120,94th General Assembly,"Regular Session, 2023",Senate,2023-04-04,EMERGENCY CLAUSE ADOPTED,12,
HB1120,94th General Assembly,"Regular Session, 2023",Senate,2023-04-04,Read the third time and passed.,11,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1120&rcs=852&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1120,94th General Assembly,"Regular Session, 2023",Senate,2023-04-03,"Read the first time, rules suspended, read the second time and placed on the calendar.",10,
HB1120,94th General Assembly,"Regular Session, 2023",Senate,2023-04-03,Received from the House.,9,
HB1120,94th General Assembly,"Regular Session, 2023",House,2023-04-03,EMERGENCY CLAUSE ADOPTED,8,
HB1120,94th General Assembly,"Regular Session, 2023",House,2023-04-03,Read the third time and passed and ordered transmitted to the Senate.,7,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1120&rcs=783&chamber=House&ddBienniumSession=2023%2F2023R
HB1120,94th General Assembly,"Regular Session, 2023",House,2023-04-03,"Considered in the Committee of the Whole, and recommended do pass.",6,
HB1120,94th General Assembly,"Regular Session, 2023",House,2023-04-03,RULES SUSPENDED,5,
HB1120,94th General Assembly,"Regular Session, 2023",House,2023-03-30,Returned by the Committee Do Pass,4,
HB1120,94th General Assembly,"Regular Session, 2023",House,2023-01-12,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE",3,
HB1120,94th General Assembly,"Regular Session, 2023",House,2023-01-12,Filed,2,
HB1121,94th General Assembly,"Regular Session, 2023",House,2023-04-04,Notification that HB1121 is now Act 429,20,
HB1121,94th General Assembly,"Regular Session, 2023",House,2023-03-30,Correctly enrolled and ordered transmitted to the Governor's Office.,19,
HB1121,94th General Assembly,"Regular Session, 2023",House,2023-03-29,TO BE ENROLLED,18,
HB1121,94th General Assembly,"Regular Session, 2023",House,2023-03-29,Returned From  the Senate as passed.,17,
HB1121,94th General Assembly,"Regular Session, 2023",Senate,2023-03-29,Returned to the House as passed.,16,
HB1121,94th General Assembly,"Regular Session, 2023",Senate,2023-03-29,Read the third time and passed.,15,https://www.arkleg.state.ar.us/Bills/Votes?id=HB1121&rcs=667&chamber=Senate&ddBienniumSession=2023%2F2023R
HB1121,94th General Assembly,"Regular Session, 2023",Senate,2023-03-28,"Returned by the Committee, with the recommendation that it Do Pass",14,
HB1121,94th General Assembly,"Regular Session, 2023",Senate,2023-03-13,"Read first time, rules suspended, read second time, referred to INSURANCE & COMMERCE - SENATE",13,
