bill_id,term,session,summary,commem
AB0719,2023_2024,RS,An Act to renumber 66.0901 (6m); and to create 20.935 and 66.0901 (6m) (ag) of the statutes;  Relating to: public contracts with persons engaged in certain boycotts.,0
AB0720,2023_2024,RS,An Act to amend 349.11 (3) (c); and to create 349.11 (12) of the statutes;  Relating to: local authority to modify highway speed restrictions.,0
AB0721,2023_2024,RS,An Act to amend 187.11 of the statutes;  Relating to: specifying Crossroads College as the entity in which the Church of Christ's property vests if the Church of Christ becomes defunct or is dissolved.,0
AB0722,2023_2024,RS,An Act to create 20.933 of the statutes;  Relating to: prohibited considerations in awarding state or local financial assistance.,0
AB0723,2023_2024,RS,"An Act to renumber and amend 59.52 (29) (a), 60.47 (5) and 62.15 (1); to amend 60.47 (2) (a), 60.47 (2) (b), 60.47 (3), 60.47 (4), 60.47 (5) (title), 66.0901 (1) (as), 66.0901 (1m) (a) (intro.), 66.0901 (1m) (b) and 119.04 (1); and to create 59.52 (29) (am), 59.52 (29) (c) 2., 60.47 (1) (am), 60.47 (2m), 60.47 (5) (c), 62.15 (1) (b), 120.12 (5m) and 120.127 of the statutes;  Relating to: local government competitive bidding thresholds and requiring school districts to utilize competitive bidding. (FE)",0
AB0724,2023_2024,RS,"An Act to amend 231.02 (2), 231.03 (13) and 231.08 (8); and to create 231.03 (6) (L) of the statutes;  Relating to: financing the operating costs and certain out-of-state projects of nonprofit institutions and compensation of employees of the Wisconsin Health and Educational Facilities Authority. (FE)",0
AB0725,2023_2024,RS,"An Act to amend 20.905 (1), 138.01 and 401.201 (2) (m); and to create 401.201 (2) (es) of the statutes;  Relating to: central bank digital currency.",0
AB0727,2023_2024,RS,An Act to amend 973.017 (2) (b); and to create 973.017 (8m) of the statutes;  Relating to: considering post-traumatic stress disorder as a mitigating factor in sentencing certain criminal offenders. (FE),0
AB0728,2023_2024,RS,"An Act to renumber 118.07 (5); and to create 118.07 (5) (b), 118.47 and 121.02 (1) (L) 2m. of the statutes;  Relating to: teen dating violence prevention education. (FE)",0
AB0729,2023_2024,RS,An Act to create 48.374 of the statutes;  Relating to: a minor's authority to consent to health care.,0
AB0730,2023_2024,RS,An Act to create 100.75 of the statutes;  Relating to:  the distribution of certain materials to minors.,0
AB0731,2023_2024,RS,"An Act to create 895.437 and 944.27 of the statutes;  Relating to: prohibiting sending unsolicited obscene or sexually explicit images by electronic means, establishing a private civil cause of action for sending unsolicited obscene or sexually explicit images by electronic means, and providing a penalty.",0
AB0732,2023_2024,RS,An Act to create 895.439 of the statutes;  Relating to: establishing a civil cause of action for nonconsensual removal or tampering with a sexually protective device.,0
AB0733,2023_2024,RS,"An Act to amend 11.1101 (figure), 11.1101 (1) (intro.), 11.1101 (1) (a), 11.1101 (2) (intro.), 11.1101 (2) (a), 11.1101 (3), 11.1101 (4), 11.1103 (1) (intro.) and (2) (intro.), 11.1103 (3), 11.1112 and 11.1113 (3) (b); to repeal and recreate 11.1104; and to create 11.1101 (5) and 11.1204 (4) of the statutes;  Relating to: campaign contribution limits.",0
AB0734,2023_2024,RS,"An Act to amend subchapter II (title) of chapter 949 [precedes 949.20], 949.20 (1), 949.20 (3), 949.20 (9), 949.24 (1), 949.24 (3), 949.26 (1) and 949.26 (3); and to create 20.455 (5) (dm), 165.934, 949.20 (2L) and 949.20 (3d) of the statutes;  Relating to: forensic examinations done on a crime victim to gather evidence, modifying administrative rules relating to reimbursement for forensic examinations, and making an appropriation. (FE)",0
AB0735,2023_2024,RS,"An Act to amend 814.04 (intro.); and to create 893.583 and 895.437 of the statutes;  Relating to: creating a civil cause of action for acts of violence related to sex, gender, or sexuality.",0
AB0736,2023_2024,RS,An Act to create 15.197 (22m) and 146.695 of the statutes;  Relating to: establishing a Palliative Care Council. (FE),0
AB0737,2023_2024,RS,An Act to amend 423.201 (1) (intro.) of the statutes;  Relating to: exempting certain sales from the notice and right to cancel provisions of the Wisconsin Consumer Act. (FE),0
AB0738,2023_2024,RS,An Act to amend 196.49 (4); and to create 196.49 (4m) and 196.491 (3) (d) 9. of the statutes;  Relating to: solar and wind energy projects on prime farmland. (FE),0
AB0739,2023_2024,RS,An Act to create 230.338 of the statutes;  Relating to: compensation for certain employees of the Department of Corrections who are transferred to the Department of Health Services. (FE),0
AB0740,2023_2024,RS,"An Act to create 101.122 and 101.19 (1g) (ar) of the statutes;  Relating to: regulating trampoline parks, providing an exemption from emergency rule procedures, and granting rule-making authority. (FE)",0
AB0741,2023_2024,RS,An Act to create 49.168 of the statutes;  Relating to: national reading program grants. (FE),0
AB0742,2023_2024,RS,"An Act to repeal 60.85 (2) (b) 7., 60.85 (5) (e), 66.1105 (2) (f) 1. m., 66.1105 (4) (h) 4., 66.1105 (5) (bf), 66.1105 (5) (bj), 66.1105 (6) (a) 5., 66.1105 (6) (a) 9., 66.1105 (6) (am) 2. c., 66.1105 (6) (am) 2. d., 66.1105 (6) (am) 2. e., 66.1105 (6) (am) 2. f., 66.1105 (6) (dm), 66.1105 (6) (e) 1. e., 66.1105 (7) (ak) 3., 66.1105 (7) (ar), 66.1105 (7) (at), 66.1105 (19), 71.07 (5e), 71.10 (4) (gy), 71.28 (5e), 71.30 (3) (es), 71.47 (5e), 71.49 (1) (es), 77.51 (5m), 77.585 (9), 120.135, 121.91 (4) (h) and 565.28 (2); to renumber and amend 77.54 (14m) and 565.28 (1); to amend 60.85 (2) (c), 60.85 (3) (h) 4., 60.85 (3) (h) 5. a., 60.85 (3) (h) 5. c., 66.1105 (2) (f) 1. (intro.), 66.1105 (2) (f) 1. n., 66.1105 (2) (j), 66.1105 (4) (a), 66.1105 (4) (e), 66.1105 (4) (h) 1., 66.1105 (4) (h) 2., 66.1105 (4e) (b) 1., 66.1105 (5) (c) 1., 66.1105 (5) (ce) 1., 66.1105 (6) (d) 1m., 66.1105 (6) (e) 1. b., 66.1105 (7) (ak) 2., 66.1105 (18) (c) 2., 70.47 (8) (d), 70.48, 71.05 (6) (a) 15., 71.07 (6) (am) 1., 71.07 (6) (am) 2. d., 71.08 (1) (intro.), 71.21 (4) (a), 71.26 (2) (a) 4., 71.34 (1k) (g), 71.45 (2) (a) 10., 77.52 (13), 77.53 (10), 121.07 (6) (a) (intro.), 177.0202 (title), 177.0202 (1) (intro.), 177.0210 (1) (intro.), 177.0607 (4), 177.1505 (4) and 565.27 (2) (b) 3.; and to create 71.07 (6) (am) 1m., 177.01 (7a), 177.01 (7d) (c) 5., 177.01 (13b) (c) 8., 177.01 (14d) (c) 5., 177.01 (16) (e) and 177.0607 (3) (d) of the statutes;  Relating to: eliminating obsolete statutory references regarding property, sales, and income taxes; the uniform unclaimed property act; and lottery games. (FE)",0
AB0743,2023_2024,RS,"An Act to create 20.115 (4) (av) and 93.65 of the statutes;  Relating to: value-added agricultural practices, granting rule-making authority, and making an appropriation. (FE)",0
AB0744,2023_2024,RS,"An Act  Relating to: increasing the number of authorized positions for the Department of Agriculture, Trade and Consumer Protection for regional farmer support and making an appropriation. (FE)",0
AB0745,2023_2024,RS,"An Act to repeal 49.45 (2p), 49.45 (23) and 49.45 (23b); to amend 20.435 (4) (jw), 49.471 (4) (a) 4. b. and 49.686 (3) (d); to create 49.471 (1) (cr), 49.471 (4) (a) 8. and 49.471 (4g) of the statutes; and to affect 2017 Wisconsin Act 370, section 44 (2) and (3);  Relating to: expanding eligibility for the Medical Assistance program and making an appropriation. (FE)",0
AB0746,2023_2024,RS,"An Act to create 49.45 (59m), 49.471 (4m) and 601.59 of the statutes;  Relating to: BadgerCare purchase option, basic plan, state-based insurance exchange, and granting rule-making authority. (FE)",0
AB0747,2023_2024,RS,"An Act to create 15.07 (3) (bm) 7., 15.735, 20.145 (1) (g) 4. and subchapter VI of chapter 601 [precedes 601.78] of the statutes;  Relating to:  creating a Prescription Drug Affordability Review Board, funding for an office of prescription drug affordability, crediting certain amounts to the general program operations account of the office of the commissioner of insurance, granting rulemaking authority, and making an appropriation. (FE)",0
AB0748,2023_2024,RS,"An Act to repeal 49.45 (18) (ag); to renumber and amend 632.895 (6); to amend 49.45 (18) (ac), 609.83 and 632.895 (6) (title); and to create 20.145 (1) (a), 49.45 (18) (b) 8., 255.056 (2g), 450.085 (3), 601.31 (1) (nv), 601.31 (1) (nw), 601.41 (13), 601.415 (14), 601.575, 632.863, 632.864, 632.865 (2m), 632.868, 632.869 and 632.895 (6) (b) of the statutes;  Relating to: health care costs omnibus, granting rule-making authority, making an appropriation, and providing a penalty. (FE)",0
AB0749,2023_2024,RS,"An Act to renumber 5.07; to amend 7.60 (5); and to create 5.07 (2), 7.08 (13) and 13.94 (11) of the statutes;  Relating to: postelection audits by the Legislative Audit Bureau and providing a penalty. (FE)",0
AB0750,2023_2024,RS,An Act to create 20.435 (4) (bu) and 49.79 (7s) of the statutes;  Relating to: payment processing equipment and services for farmers and farmers' markets and making an appropriation. (FE),0
AB0751,2023_2024,RS,An Act  Relating to: the “Something Special from Wisconsin” promotion and making an appropriation. (FE),0
AB0752,2023_2024,RS,An Act to amend 174.055 of the statutes;  Relating to: license fee exemptions for a dog that is a service animal. (FE),0
AB0753,2023_2024,RS,"An Act to create 20.285 (1) (qh), 20.285 (1) (qi), 25.14 (1) (a) 14m., 25.17 (1) (jw), 25.51 and 36.25 (16) of the statutes;  Relating to: creating a medicinal psilocybin treatment fund and a pilot program to study the effects of medicinal psilocybin treatment on patients with post-traumatic stress syndrome at the University of Wisconsin-Madison and making an appropriation. (FE)",0
AB0754,2023_2024,RS,"An Act to repeal 115.341; to renumber 115.34 (1); to amend 20.255 (1) (jg), 20.255 (2) (cm), 20.255 (2) (cn), 115.34 (title), 115.34 (2) and 115.341 (1); and to create 20.255 (2) (cL), 115.34 (1g) and 115.34 (3) to (5) of the statutes;  Relating to: providing state aid to reimburse public and private schools that provide free meals to all pupils for the costs of those meals and making an appropriation. (FE)",0
AB0755,2023_2024,RS,"An Act to renumber and amend 93.49 (3) (a); and to create 20.115 (4) (aw), 93.49 (3) (a) 1. and 93.495 of the statutes;  Relating to: farm to fork grants, farm to school grants, granting rule-making authority, and making an appropriation. (FE)",0
AB0756,2023_2024,RS,An Act to create 20.115 (4) (av) and 93.60 of the statutes;  Relating to: creating a food security grant program and making an appropriation. (FE),0
AB0757,2023_2024,RS,"An Act to create 301.03 (16m), 302.075 and 302.076 of the statutes;  Relating to: climate control in state correctional institutions and county jails and houses of correction and making an appropriation. (FE)",0
AB0758,2023_2024,RS,An Act to amend 118.197 (1) (b) (intro.) of the statutes;  Relating to: an alternative teacher certification program for an initial license to teach.,0
AB0759,2023_2024,RS,An Act to create 20.410 (1) (bp) and 302.092 of the statutes;  Relating to: technology service access by inmates of state correctional institutions and county jails and houses of correction and making an appropriation. (FE),0
AB0760,2023_2024,RS,"An Act to renumber and amend 11.0202 (2) (d), 11.0505 (3), 11.0605 (3) and 11.1001 (3); to amend 11.0102 (2) (a), 11.0102 (2) (b), 11.0505 (1) (a) 1., 11.0505 (1) (a) 2. (intro.), 11.0505 (1) (a) 3., 11.0505 (1) (b) 1., 11.0505 (1) (b) 2., 11.0505 (1) (b) 3., 11.0505 (1) (b) 4., 11.0605 (1) (a) 1., 11.0605 (1) (a) 2. (intro.), 11.0605 (1) (a) 3., 11.0605 (1) (b) 1., 11.0605 (1) (b) 2., 11.0605 (1) (b) 3., 11.0605 (1) (b) 4., 11.1001 (1) (a) 1., 11.1001 (1) (a) 2. (intro.), 11.1001 (1) (a) 3., 11.1001 (1) (b) 1., 11.1001 (1) (b) 2., 11.1001 (1) (b) 3. and 11.1001 (1) (b) 4.; to repeal and recreate 11.1114; and to create 11.0102 (2) (e), 11.0202 (2) (d) 2., 11.0202 (2) (d) 3., 11.0202 (2) (d) 4., 11.0203 (1) (bd), 11.0303 (1) (bd), 11.0403 (1) (bd), 11.0503 (1) (bd), 11.0505 (3) (a), 11.0505 (3) (b), 11.0505 (3) (c), 11.0603 (1) (bd), 11.0605 (3) (a), 11.0605 (3) (b), 11.0605 (3) (c), 11.0703 (1) (bd), 11.0706, 11.0803 (1) (bd), 11.0903 (1) (bd), 11.1001 (3) (a), 11.1001 (3) (b), 11.1001 (3) (c), 11.1305, 13.62 (12t), 19.55 (2) (e), 19.55 (3) (e) 5. and 6., 19.55 (5) and 19.851 (3) of the statutes;  Relating to: recommendations from the Ethics Commission regarding campaign finance, lobbying, open records, and closed sessions. (FE)",0
AB0761,2023_2024,RS,An Act to create 175.36 of the statutes;  Relating to: storage of firearms in retail facility when unattended.,0
AB0762,2023_2024,RS,"An Act to amend 941.29 (1g) (a), 941.291 (1) (b) and 973.123 (1); and to create 941.29 (3m) of the statutes;  Relating to: storage of a firearm in a house in which a resident is prohibited from possessing a firearm and providing a penalty.",0
AB0763,2023_2024,RS,An Act to renumber and amend 175.37 (1); to amend 175.37 (title) and 175.37 (2); and to create 175.37 (1) (b) of the statutes;  Relating to: containers or trigger locks provided at a firearm sale and providing a penalty.,0
AB0764,2023_2024,RS,"An Act to amend 165.83 (2) (d), 175.37 (title) and 175.37 (2); and to create 165.83 (2) (dd), 175.36 and 175.37 (1m) of the statutes;  Relating to: a requirement to report lost or stolen firearms and providing a penalty. (FE)",0
AB0765,2023_2024,RS,An Act to amend 968.02 (4) and 968.07 (3); and to repeal and recreate 948.55 of the statutes;  Relating to: storage of a firearm in residence if child is present and providing a penalty.,0
AB0766,2023_2024,RS,"An Act to amend 40.51 (8), 66.0137 (4) and 120.13 (2) (g); and to create 632.8965 of the statutes;  Relating to: coverage of infertility services under self-insured governmental health plans and health policies and plans offered to state employees, and granting rule-making authority.",0
AB0767,2023_2024,RS,An Act to amend 341.145 (3) of the statutes;  Relating to: personalized registration plate fees for gold star family special registration plates. (FE),0
AB0768,2023_2024,RS,"An Act to amend 62.23 (7a) (a) and 236.02 (5); and to create 60.10 (1) (h), 66.0217 (14) (c) and 66.0813 (7) of the statutes;  Relating to: water and sewerage system connections and annexation of territory and extraterritorial zoning in certain towns. (FE)",0
AB0769,2023_2024,RS,An Act to create 27.01 (7) (c) 13. of the statutes;  Relating to: free state park admission for veterans and gold star families. (FE),0
AB0770,2023_2024,RS,An Act to create 302.074 of the statutes;  Relating to: free feminine hygiene products for inmates of state correctional institutions or county jails or houses of correction. (FE),0
AB0771,2023_2024,RS,An Act to create 302.081 and 302.082 of the statutes;  Relating to: recreational opportunities and structured programming for inmates in state correctional institutions and county jails and houses of correction. (FE),0
AB0772,2023_2024,RS,"An Act to renumber and amend 321.40 (4); to amend 20.465 (2) (a), 71.93 (1) (a) 6., 321.40 (1) (d), 321.40 (2) (e), 321.40 (2) (f), 321.40 (3) (a), 321.40 (3) (b) 1., 321.40 (3) (c) and 321.40 (5) (d); and to create 321.40 (4) (a) 2., 3. and 4. and (b) and 321.40 (6) of the statutes;  Relating to: the tuition grant program for national guard members administered by the Department of Military Affairs. (FE)",0
AB0773,2023_2024,RS,"An Act to repeal 632.865 (2) and 632.865 (5) (e); to renumber 632.865 (4); to amend 40.51 (8), 40.51 (8m), 66.0137 (4), 120.13 (2) (g), 185.983 (1) (intro.), 609.83, 632.861 (4) (a), 632.865 (1) (ae) and 632.865 (6) (c) 3.; and to create 632.861 (1m), 632.861 (3g), 632.861 (3r), 632.861 (4) (e), 632.862, 632.865 (1) (ab) and (ac), 632.865 (1) (an), (aq), and (at), 632.865 (1) (bm), 632.865 (1) (cg) and (cr), 632.865 (2d), 632.865 (2h), 632.865 (2p), 632.865 (2t), 632.865 (4) (b), 632.865 (5d), (5h), (5p) and (5t), 632.865 (6) (bm), 632.865 (6) (c) 3m., 632.865 (6g), 632.865 (6r) and 632.865 (8) of the statutes;  Relating to: regulation of pharmacy benefit managers, fiduciary and disclosure requirements on pharmacy benefit managers, and application of prescription drug payments to health insurance cost-sharing requirements. (FE)",0
AB0774,2023_2024,RS,"An Act to renumber 51.01 (1); to amend 46.28 (1) (b), 49.45 (25) (am) 4., 51.37 (5) (a) and 51.37 (5) (b); and to create 51.01 (1d), 51.01 (8m), 51.37 (5) (bm) and 301.28 (3) of the statutes;  Relating to: active psychosis and mental health treatment for prisoners.",0
AB0775,2023_2024,RS,An Act to create 146.893 of the statutes;  Relating to: medically accurate information.,0
