bill_number,session_year,session_type,action_date,action,order
SB226,2023,RS,2023-03-01,"reported favorably, 1st reading, to Calendar",4
SB226,2023,RS,2023-03-02,"2nd reading, to Rules",5
SB226,2023,RS,2023-03-03,"posted for passage in the Regular Orders of the Day for Tuesday, March 07, 2023",6
SB226,2023,RS,2023-03-07,"3rd reading, passed 30-6",7
SB226,2023,RS,2023-03-07,received in House,8
SB226,2023,RS,2023-03-07,to Committee on Committees (H),9
SB226,2023,RS,2023-03-08,to Natural Resources & Energy (H),10
SB226,2023,RS,2023-03-09,"reported favorably, 1st reading, to Calendar",11
SB226,2023,RS,2023-03-10,"2nd reading, to Rules",12
SB226,2023,RS,2023-03-10,"posted for passage in the Regular Orders of the Day for Monday, March 13, 2023",13
SB226,2023,RS,2023-03-13,"3rd reading, passed 78-20",14
SB226,2023,RS,2023-03-14,received in Senate,15
SB226,2023,RS,2023-03-14,"enrolled, signed by President of the Senate",16
SB226,2023,RS,2023-03-14,"enrolled, signed by Speaker of the House",17
SB226,2023,RS,2023-03-14,delivered to Governor,18
SB226,2023,RS,2023-03-24,Vetoed,19
SB226,2023,RS,2023-03-29,received in Senate,20
SB226,2023,RS,2023-03-29,to Rules (S),21
SB226,2023,RS,2023-03-29,posted for passage for consideration of Governor's veto,22
SB226,2023,RS,2023-03-29,veto overridden,23
SB226,2023,RS,2023-03-29,passed 31 -6,24
SB226,2023,RS,2023-03-29,received in House,25
SB226,2023,RS,2023-03-29,to Rules (H),26
SB226,2023,RS,2023-03-29,taken from Rules,27
SB226,2023,RS,2023-03-29,posted for passage for consideration of Governor's veto,28
SB226,2023,RS,2023-03-29,veto overridden,29
SB226,2023,RS,2023-03-29,passed 79-18,30
SB226,2023,RS,2023-03-29,received in Senate,31
SB226,2023,RS,2023-03-29,"enrolled, signed by President of the Senate",32
SB226,2023,RS,2023-03-29,"enrolled, signed by Speaker of the House",33
SB226,2023,RS,2023-03-29,delivered to Secretary of State  (Acts Ch. 138),34
SB227,2023,RS,2023-02-21,introduced in Senate,1
SB227,2023,RS,2023-02-21,to Committee on Committees (S),2
SB227,2023,RS,2023-02-23,to Judiciary (S),3
SB228,2023,RS,2023-02-21,introduced in Senate,1
SB228,2023,RS,2023-02-21,to Committee on Committees (S),2
SB228,2023,RS,2023-02-23,to Judiciary (S),3
SB228,2023,RS,2023-03-09,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",4
SB228,2023,RS,2023-03-10,"2nd reading, to Rules",5
SB228,2023,RS,2023-03-10,floor amendment (1) filed to Committee Substitute,6
SB228,2023,RS,2023-03-10,"posted for passage in the Regular Orders of the Day for Monday, March 13, 2023",7
SB228,2023,RS,2023-03-13,"3rd reading, passed 33 -0 -3 with Committee Substitute (1) and  Floor Amendment (1)",8
SB228,2023,RS,2023-03-13,received in House,9
SB228,2023,RS,2023-03-13,to Committee on Committees (H),10
SB228,2023,RS,2023-03-14,taken from Committee on Committees (H),11
SB228,2023,RS,2023-03-14,1st reading,12
SB228,2023,RS,2023-03-14,returned to Committee on Committees (H),13
SB228,2023,RS,2023-03-15,taken from Committee on Committees (H),14
SB228,2023,RS,2023-03-15,2nd reading,15
SB228,2023,RS,2023-03-15,returned to Committee on Committees (H),16
SB229,2023,RS,2023-02-21,introduced in Senate,1
SB229,2023,RS,2023-02-21,to Committee on Committees (S),2
SB229,2023,RS,2023-02-23,to Families & Children (S),3
SB229,2023,RS,2023-02-28,"reported favorably, 1st reading, to Calendar",4
SB229,2023,RS,2023-03-01,"2nd reading, to Rules",5
SB229,2023,RS,2023-03-01,"posted for passage in the Regular Orders of the Day for Friday, March 03, 2023",6
SB229,2023,RS,2023-03-03,"3rd reading, passed 34 -0",7
SB229,2023,RS,2023-03-03,received in House,8
SB229,2023,RS,2023-03-03,to Committee on Committees (H),9
SB229,2023,RS,2023-03-10,to Families & Children (H),10
SB229,2023,RS,2023-03-13,taken from Families & Children (H),11
SB229,2023,RS,2023-03-13,1st reading,12
SB229,2023,RS,2023-03-13,returned to Families & Children (H),13
SB229,2023,RS,2023-03-14,"reported favorably, 2nd reading, to Rules with Committee Substitute (1)",14
SB229,2023,RS,2023-03-14,floor amendment (1) filed to Committee Substitute,15
SB229,2023,RS,2023-03-14,"posted for passage in the Regular Orders of the Day for Wednesday, March 15, 2023",16
SB229,2023,RS,2023-03-15,floor amendment (2) filed to Committee Substitute,17
SB229,2023,RS,2023-03-15,"3rd reading, passed 91-6 with Committee Substitute (1) and  Floor Amendment (1)",18
SB229,2023,RS,2023-03-15,received in Senate,19
SB229,2023,RS,2023-03-15,to Rules (S),20
SB229,2023,RS,2023-03-16,posted for passage for concurrence in House Floor Amendments (1) and (2) and Committee Substitute (1),21
SB229,2023,RS,2023-03-16,passed over and retained in the Orders of the Day,22
SB229,2023,RS,2023-03-16,Senate concurred in House Committee Substitute (1) and  Floor Amendment (1),23
SB229,2023,RS,2023-03-16,passed 36-0,24
SB229,2023,RS,2023-03-16,"enrolled, signed by President of the Senate",25
SB229,2023,RS,2023-03-16,"enrolled, signed by Speaker of the House",26
SB229,2023,RS,2023-03-16,delivered to Governor,27
SB229,2023,RS,2023-03-27,signed by Governor  (Acts Ch. 107),28
SB230,2023,RS,2023-02-21,introduced in Senate,1
SB230,2023,RS,2023-02-21,to Committee on Committees (S),2
SB230,2023,RS,2023-02-23,to Agriculture (S),3
SB231,2023,RS,2023-02-21,introduced in Senate,1
SB231,2023,RS,2023-02-21,to Committee on Committees (S),2
SB231,2023,RS,2023-02-23,"to Economic Development, Tourism, & Labor (S)",3
SB231,2023,RS,2023-03-01,"taken from Economic Development, Tourism, & Labor (S)",4
SB231,2023,RS,2023-03-01,1st reading,5
SB231,2023,RS,2023-03-01,"returned to Economic Development, Tourism, & Labor (S)",6
SB231,2023,RS,2023-03-02,"reported favorably, 2nd reading, to Rules as a consent bill",7
SB231,2023,RS,2023-03-03,"posted for passage in the Consent Orders of the Day for Tuesday, March 07, 2023",8
SB231,2023,RS,2023-03-07,"3rd reading, passed 37-0",9
SB231,2023,RS,2023-03-07,received in House,10
SB231,2023,RS,2023-03-07,to Committee on Committees (H),11
SB231,2023,RS,2023-03-09,taken from Committee on Committees (H),12
SB231,2023,RS,2023-03-09,1st reading,13
SB231,2023,RS,2023-03-09,returned to Committee on Committees (H),14
SB231,2023,RS,2023-03-10,taken from Committee on Committees (H),15
SB231,2023,RS,2023-03-10,2nd reading,16
SB231,2023,RS,2023-03-10,returned to Committee on Committees (H),17
SB232,2023,RS,2023-02-21,introduced in Senate,1
SB232,2023,RS,2023-02-21,to Committee on Committees (S),2
SB232,2023,RS,2023-02-23,to State & Local Government (S),3
SB233,2023,RS,2023-02-21,introduced in Senate,1
SB233,2023,RS,2023-02-21,to Committee on Committees (S),2
SB233,2023,RS,2023-02-23,to Judiciary (S),3
SB234,2023,RS,2023-02-21,introduced in Senate,1
SB234,2023,RS,2023-02-21,to Committee on Committees (S),2
SB234,2023,RS,2023-02-23,to Agriculture (S),3
SB235,2023,RS,2023-02-21,introduced in Senate,1
SB235,2023,RS,2023-02-21,to Committee on Committees (S),2
SB235,2023,RS,2023-02-23,to State & Local Government (S),3
SB236,2023,RS,2023-02-21,introduced in Senate,1
SB236,2023,RS,2023-02-21,to Committee on Committees (S),2
SB236,2023,RS,2023-02-23,to Education (S),3
SB237,2023,RS,2023-02-21,introduced in Senate,1
SB237,2023,RS,2023-02-21,to Committee on Committees (S),2
SB237,2023,RS,2023-02-23,to Health Services (S),3
SB238,2023,RS,2023-02-21,introduced in Senate,1
SB238,2023,RS,2023-02-21,to Committee on Committees (S),2
SB238,2023,RS,2023-02-23,to Natural Resources & Energy (S),3
SB239,2023,RS,2023-02-21,introduced in Senate,1
SB239,2023,RS,2023-02-21,to Committee on Committees (S),2
SB239,2023,RS,2023-02-23,to Judiciary (S),3
SB240,2023,RS,2023-02-21,introduced in Senate,1
SB240,2023,RS,2023-02-21,to Committee on Committees (S),2
SB240,2023,RS,2023-02-23,to Banking & Insurance (S),3
SB241,2023,RS,2023-02-21,introduced in Senate,1
SB241,2023,RS,2023-02-21,to Committee on Committees (S),2
SB241,2023,RS,2023-02-23,to State & Local Government (S),3
SB241,2023,RS,2023-03-01,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",4
SB241,2023,RS,2023-03-01,floor amendment (1) filed to Committee Substitute,5
SB241,2023,RS,2023-03-02,"2nd reading, to Rules",6
SB241,2023,RS,2023-03-03,"posted for passage in the Regular Orders of the Day for Tuesday, March 07, 2023",7
SB241,2023,RS,2023-03-07,"3rd reading, passed 34-1 with Committee Substitute (1) and Floor Amendment (1)",8
SB241,2023,RS,2023-03-07,received in House,9
SB241,2023,RS,2023-03-07,to Committee on Committees (H),10
SB241,2023,RS,2023-03-09,taken from Committee on Committees (H),11
SB241,2023,RS,2023-03-09,1st reading,12
SB241,2023,RS,2023-03-09,returned to Committee on Committees (H),13
SB241,2023,RS,2023-03-10,taken from Committee on Committees (H),14
SB241,2023,RS,2023-03-10,2nd reading,15
SB241,2023,RS,2023-03-10,returned to Committee on Committees (H),16
SB241,2023,RS,2023-03-10,to Appropriations & Revenue (H),17
SB241,2023,RS,2023-03-16,"reported favorably, to Rules",18
SB241,2023,RS,2023-03-16,taken from Rules,19
SB241,2023,RS,2023-03-16,placed in the Orders of the Day,20
SB241,2023,RS,2023-03-16,"3rd reading, passed 83-13",21
SB241,2023,RS,2023-03-16,received in Senate,22
SB241,2023,RS,2023-03-16,"enrolled, signed by President of the Senate",23
SB241,2023,RS,2023-03-16,"enrolled, signed by Speaker of the House",24
SB241,2023,RS,2023-03-16,delivered to Governor,25
SB241,2023,RS,2023-03-24,Vetoed,26
SB241,2023,RS,2023-03-29,received in Senate,27
SB241,2023,RS,2023-03-29,to Rules (S),28
SB241,2023,RS,2023-03-29,posted for passage for consideration of Governor's veto,29
SB241,2023,RS,2023-03-29,veto overridden,30
SB241,2023,RS,2023-03-29,passed 36 -1,31
SB241,2023,RS,2023-03-29,received in House,32
SB241,2023,RS,2023-03-29,to Rules (H),33
SB241,2023,RS,2023-03-29,taken from Rules,34
SB241,2023,RS,2023-03-29,posted for passage for consideration of Governor's veto,35
SB241,2023,RS,2023-03-29,veto overridden,36
SB241,2023,RS,2023-03-29,passed 75-17,37
SB241,2023,RS,2023-03-29,received in Senate,38
SB241,2023,RS,2023-03-29,"enrolled, signed by President of the Senate",39
SB241,2023,RS,2023-03-29,"enrolled, signed by Speaker of the House",40
SB241,2023,RS,2023-03-29,delivered to Secretary of State  (Acts Ch. 139),41
SB242,2023,RS,2023-02-21,introduced in Senate,1
SB242,2023,RS,2023-02-21,to Committee on Committees (S),2
SB242,2023,RS,2023-02-23,"to Economic Development, Tourism, & Labor (S)",3
SB242,2023,RS,2023-03-07,floor amendments (1) and (2-title) filed,4
SB243,2023,RS,2023-02-21,introduced in Senate,1
SB243,2023,RS,2023-02-21,to Committee on Committees (S),2
SB243,2023,RS,2023-02-23,to Appropriations & Revenue (S),3
SB244,2023,RS,2023-02-21,introduced in Senate,1
SB244,2023,RS,2023-02-21,to Committee on Committees (S),2
SB244,2023,RS,2023-02-23,to Appropriations & Revenue (S),3
SB245,2023,RS,2023-02-21,introduced in Senate,1
SB245,2023,RS,2023-02-21,to Committee on Committees (S),2
SB245,2023,RS,2023-02-23,to Natural Resources & Energy (S),3
SB246,2023,RS,2023-02-21,introduced in Senate,1
SB246,2023,RS,2023-02-21,to Committee on Committees (S),2
SB246,2023,RS,2023-02-23,to State & Local Government (S),3
SB247,2023,RS,2023-02-21,introduced in Senate,1
SB247,2023,RS,2023-02-21,to Committee on Committees (S),2
SB247,2023,RS,2023-02-23,to Education (S),3
SB247,2023,RS,2023-03-02,"reported favorably, 1st reading, to Consent Calendar",4
SB247,2023,RS,2023-03-03,"2nd reading, to Rules as a consent bill",5
SB247,2023,RS,2023-03-07,floor amendment (1) filed,6
SB247,2023,RS,2023-03-08,"posted for passage in the Regular Orders of the Day for Thursday, March 09, 2023",7
SB247,2023,RS,2023-03-09,"3rd reading, passed 36-0 with Floor Amendment (1)",8
SB247,2023,RS,2023-03-09,received in House,9
SB247,2023,RS,2023-03-09,to Committee on Committees (H),10
SB247,2023,RS,2023-03-10,to Education (H),11
SB247,2023,RS,2023-03-14,"reported favorably, 1st reading, to Calendar",12
SB247,2023,RS,2023-03-15,"2nd reading, to Rules",13
SB247,2023,RS,2023-03-15,floor amendment (1) filed,14
SB247,2023,RS,2023-03-16,taken from Rules,15
SB247,2023,RS,2023-03-16,placed in the Orders of the Day,16
SB247,2023,RS,2023-03-16,"3rd reading, passed 98-0 with Floor Amendment (1)",17
SB247,2023,RS,2023-03-16,received in Senate,18
SB247,2023,RS,2023-03-16,to Rules (S),19
SB247,2023,RS,2023-03-29,posted for passage for concurrence in House Floor Amendment (1),20
SB247,2023,RS,2023-03-29,Senate concurred in House Floor Amendment (1),21
SB247,2023,RS,2023-03-29,passed 37 -0,22
SB247,2023,RS,2023-03-30,"enrolled, signed by President of the Senate",23
SB247,2023,RS,2023-03-30,"enrolled, signed by Speaker of the House",24
SB247,2023,RS,2023-03-30,delivered to Governor,25
SB247,2023,RS,2023-03-31,signed by Governor (Acts Ch. 158),26
SB248,2023,RS,2023-02-21,introduced in Senate,1
SB248,2023,RS,2023-02-21,to Committee on Committees (S),2
SB248,2023,RS,2023-02-23,to State & Local Government (S),3
SB249,2023,RS,2023-02-21,introduced in Senate,1
SB249,2023,RS,2023-02-21,to Committee on Committees (S),2
SB249,2023,RS,2023-02-23,to State & Local Government (S),3
SB250,2023,RS,2023-02-21,introduced in Senate,1
SB250,2023,RS,2023-02-21,to Committee on Committees (S),2
SB250,2023,RS,2023-02-23,to State & Local Government (S),3
SB251,2023,RS,2023-02-21,introduced in Senate,1
SB251,2023,RS,2023-02-21,to Committee on Committees (S),2
SB251,2023,RS,2023-02-23,to Transportation (S),3
SB252,2023,RS,2023-02-21,introduced in Senate,1
SB252,2023,RS,2023-02-21,to Committee on Committees (S),2
SB252,2023,RS,2023-02-23,to Transportation (S),3
SB252,2023,RS,2023-03-08,"reported favorably, 1st reading, to Consent Calendar",4
SB252,2023,RS,2023-03-09,"2nd reading, to Rules as a consent bill",5
SB252,2023,RS,2023-03-09,"posted for passage in the Consent Orders of the Day for Friday, March 10, 2023",6
SB252,2023,RS,2023-03-10,"3rd reading, passed 35 -0",7
SB252,2023,RS,2023-03-13,received in House,8
SB252,2023,RS,2023-03-13,to Committee on Committees (H),9
SB252,2023,RS,2023-03-14,taken from Committee on Committees (H),10
SB252,2023,RS,2023-03-14,1st reading,11
SB252,2023,RS,2023-03-14,returned to Committee on Committees (H),12
SB252,2023,RS,2023-03-15,taken from Committee on Committees (H),13
SB252,2023,RS,2023-03-15,2nd reading,14
SB252,2023,RS,2023-03-15,returned to Committee on Committees (H),15
SB253,2023,RS,2023-02-21,introduced in Senate,1
SB253,2023,RS,2023-02-21,to Committee on Committees (S),2
SB253,2023,RS,2023-02-23,to State & Local Government (S),3
SB254,2023,RS,2023-02-21,introduced in Senate,1
SB254,2023,RS,2023-02-21,to Committee on Committees (S),2
SB254,2023,RS,2023-02-23,to State & Local Government (S),3
SB255,2023,RS,2023-02-21,introduced in Senate,1
SB255,2023,RS,2023-02-21,to Committee on Committees (S),2
SB255,2023,RS,2023-02-23,to Transportation (S),3
SB256,2023,RS,2023-02-21,introduced in Senate,1
SB256,2023,RS,2023-02-21,to Committee on Committees (S),2
SB256,2023,RS,2023-02-23,"to Veterans, Military Affairs, & Public Protection (S)",3
SB257,2023,RS,2023-02-21,introduced in Senate,1
SB257,2023,RS,2023-02-21,to Committee on Committees (S),2
SB257,2023,RS,2023-02-23,"to Economic Development, Tourism, & Labor (S)",3
SB258,2023,RS,2023-02-21,introduced in Senate,1
SB258,2023,RS,2023-02-21,to Committee on Committees (S),2
SB258,2023,RS,2023-02-23,to Judiciary (S),3
SB258,2023,RS,2023-03-09,"reported favorably, 1st reading, to Consent Calendar with Committee Substitute (1)",4
SB258,2023,RS,2023-03-10,"2nd reading, to Rules as a consent bill",5
SB258,2023,RS,2023-03-10,"posted for passage in the Consent Orders of the Day for Monday, March 13, 2023",6
SB258,2023,RS,2023-03-13,"3rd reading, passed 37 -0 with Committee Substitute (1)",7
SB258,2023,RS,2023-03-13,received in House,8
SB258,2023,RS,2023-03-13,to Committee on Committees (H),9
SB259,2023,RS,2023-02-21,introduced in Senate,1
SB259,2023,RS,2023-02-21,to Committee on Committees (S),2
SB259,2023,RS,2023-02-23,to Judiciary (S),3
SB260,2023,RS,2023-02-21,introduced in Senate,1
SB260,2023,RS,2023-02-21,to Committee on Committees (S),2
SB260,2023,RS,2023-02-23,"to Economic Development, Tourism, & Labor (S)",3
SB261,2023,RS,2023-02-21,introduced in Senate,1
SB261,2023,RS,2023-02-21,to Committee on Committees (S),2
SB261,2023,RS,2023-02-23,to Natural Resources & Energy (S),3
SB263,2023,RS,2023-02-21,introduced in Senate,1
SB263,2023,RS,2023-02-21,to Committee on Committees (S),2
SB263,2023,RS,2023-02-23,to Natural Resources & Energy (S),3
SB263,2023,RS,2023-02-24,reassigned to State & Local Government (S),4
SB263,2023,RS,2023-03-08,"reported favorably, 1st reading, to Consent Calendar",5
SB263,2023,RS,2023-03-09,"2nd reading, to Rules as a consent bill",6
SB263,2023,RS,2023-03-09,floor amendment (1) filed,7
SB263,2023,RS,2023-03-09,"posted for passage in the Consent Orders of the Day for Friday, March 10, 2023",8
SB263,2023,RS,2023-03-10,"taken from the Consent Orders of the Day, placed in the Regular Orders of the Day",9
SB263,2023,RS,2023-03-10,"3rd reading, passed 34 -0 with Floor Amendment (1)",10
SB263,2023,RS,2023-03-13,received in House,11
SB263,2023,RS,2023-03-13,to Committee on Committees (H),12
SB263,2023,RS,2023-03-14,taken from Committee on Committees (H),13
SB263,2023,RS,2023-03-14,1st reading,14
SB263,2023,RS,2023-03-14,returned to Committee on Committees (H),15
SB263,2023,RS,2023-03-15,taken from Committee on Committees (H),16
SB263,2023,RS,2023-03-15,2nd reading,17
SB263,2023,RS,2023-03-15,returned to Committee on Committees (H),18
SB263,2023,RS,2023-03-16,to Natural Resources & Energy (H),19
SB263,2023,RS,2023-03-30,"reported favorably, to Rules",20
SB263,2023,RS,2023-03-30,taken from Rules,21
SB263,2023,RS,2023-03-30,placed in the Orders of the Day,22
SB263,2023,RS,2023-03-30,"3rd reading, passed 97-0",23
SB263,2023,RS,2023-03-30,received in Senate,24
SB263,2023,RS,2023-03-30,"enrolled, signed by President of the Senate",25
SB263,2023,RS,2023-03-30,"enrolled, signed by Speaker of the House",26
