bill_number,session_year,session_type,title,sponsors,summary,bill_url
HB591,2024,RS,AN ACT relating to investment firms.,A. Camuel; C. Aull; D. Grossberg; P. Stevenson,"Create a new section of KRS Chapter 381 to define ""investment firm"" and ""single family residence""; prohibit investment firms from entering into contracts to buy single family residences less than 90 days from the date it is listed; require an investment firm to be represented by a licensed real estate broker who is not employed by the investment firm.",https://apps.legislature.ky.gov/record/24rs/HB591.html
HB592,2024,RS,AN ACT relating to motor vehicle dealers.,T. Smith; J. Blanton,"Amends KRS 190.046 to establish that the compensation of a dealer for vehicles with a federal classification of seven or higher by a manufacturer, component manufacturer, or distributor shall not be less than the amount charged to retail customers for nonwarranty work or the dealer acquisition cost of parts or service.",https://apps.legislature.ky.gov/record/24rs/HB592.html
HB593,2024,RS,AN ACT relating to transportation.,J. Blanton,Amend KRS 186.230 and 186.120 to conform to gender-neutral language.,https://apps.legislature.ky.gov/record/24rs/HB593.html
HB594,2024,RS,AN ACT relating to transportation.,J. Blanton,Amend KRS 186.230 and 186.120 to conform to gender-neutral language.,https://apps.legislature.ky.gov/record/24rs/HB594.html
HB595,2024,RS,AN ACT relating to elections and declaring an emergency.,DJ Johnson; K. Bratcher,"Amends KRS 13B.020 to remove the Registry of Election Finance from the list of agencies exempt from conducting administrative hearings pursuant to that chapter; amends KRS 67C.135 to require that county clerks mail voters a notice informing them of their current legislative council district and member upon the completion of reapportionment; amends KRS 116.085 to require that county clerks mail voters a notice informing them of their current district number, state representative, and state senator upon the enactment of a new redistricting plan; amends KRS 121.015 to include in the definition of “campaign committee” that persons receiving contributions and making expenditures in support of a candidate or slate of candidates must be authorized to do so, to define “independent expenditure-only committee,” to include independent expenditure-only committee and federally registered political committee in the definition of “permanent committee,” and to define “reasonable cause”; amends KRS 121.140 to increase the maximum penalty per day for violations, and to require that the registry conduct administrative hearings pursuant to KRS Chapter 13B; amends KRS 121.150 to prohibit independent expenditure-only committees from certain solicitations and contributions regarding religious, charitable, civic, eleemosynary, or other causes or organizations established primarily for the public good, to allow certain campaign committees to make unlimited contributions to an independent expenditure-only committee, or as allowed by federal law to a federally registered political committee with provisions, to allow that campaign funds be used for the repayment of debt in a previous campaign for the same office, to allow independent expenditure-only committees to accept contributions from a corporation, and to make technical corrections; amends KRS 121.160 to make technical corrections; amends KRS 121.170 to allow a committee campaign treasurer to be a registered voter from any state if the chair of the committee is a registered voter in Kentucky, to replace “federally registered out of state permanent committee” with “federally registered political committee,” and to conform to 52 U.S.C. sec 30101(4)(a) and 52 U.S.C. sec. 30118; amends KRS 121.175 to allow members of the General Assembly to use campaign funds for certain legal fees; amends KRS 121.180 to increase the threshold from $3,000 to $5,000 for campaign finance reporting requirements, to change the amount of campaign funds per event or affair that a candidate or slate of candidates can use to purchase admission tickets for or contribute to another candidate or slate of candidates, to establish deadlines by which candidates and slates of candidates shall file the required spending intent form, to establish a penalty for persons who fail to file the required form, and to replace “unauthorized campaign committee” with “independent expenditure-only committee”; amends KRS 121.180 and 121.210 to conform; amends KRS 121.190 to establish additional guidelines for disclaimers in campaign communications; amends KRS 121.230 to establish permissible expenditures for the administrative costs of maintaining a political party headquarters; and amends KRS 121.990 to establish a penalty for persons who fail to comply with requests from the registry for records for audits; EMERGENCY.",https://apps.legislature.ky.gov/record/24rs/HB595.html
HB596,2024,RS,AN ACT relating to annexation.,J. Dixon; J. Bray; M. Meredith,"Creates a new section of KRS 65.210 to 65.300 to make interlocal agreements concerning the sharing of occupational or insurance premium tax revenue between a city and a county terminable only with the consent of both parties; amends KRS 65.250 to conform; creates new sections of KRS Chapter 81A to allow a county subject to occupational tax crediting to have standing to challenge a proposed annexation, to require cities that annex territory in counties subject to occupational tax crediting to remit payments to a county or negotiate with a county for investment in a project associated with the annexation in certain circumstances, to require a city that has conducted an annexation that would be subject to the Act to submit information regarding the annexation to the Department for Local Government, to allow counties to establish designated county industrial districts, to define terms, to prohibit annexation by a city of territory within a district without consent of the county, to provide a method to establish a new district or dissolve an existing district, to require certain uses within a district, to set a maximum number and size of districts within a county, and to provide landowners and cities with standing to bring suit against a county concerning a district; amends KRS 81A.412 to require that a city located in a county subject to occupational tax crediting provide written notice to the county in the case of a voluntary annexation; and amends KRS 81A.420 to require that a city provide written notice to a county of annexation, and to eliminate the election in opposition to annexation but allow a petition to defeat annexation proposal.",https://apps.legislature.ky.gov/record/24rs/HB596.html
HB597,2024,RS,AN ACT relating to cultivated meat.,C. Massaroni,"Create a new section of KRS 217.005 to 217.215, the Kentucky Food, Drug and Cosmetic Act, to define ""cultivated meat""; prohibit the manufacture, sale or distribution of cultivated meat; establish penalties; require the Cabinet for Health and Family Services to take necessary action to stop the sale of food it finds to contain cultivated meat; require the cabinet to promulgate administrative regulations.",https://apps.legislature.ky.gov/record/24rs/HB597.html
HB598,2024,RS,AN ACT relating to sexual offenses against children.,C. Massaroni; J. Calloway; S. Doan; S. Rawlings,"Amend KRS 510.040, 510.070, and 510.110 to provide that rape in the first degree, sodomy in the first degree, and sexual abuse in the first degree shall be capital offenses when the victim is under 12 years old; amend KRS 532.025 to conform.",https://apps.legislature.ky.gov/record/24rs/HB598.html
HB599,2024,RS,AN ACT relating to destructive devices.,E. Callaway,"Repeal and reenact KRS 237.030 to define ""destructive device"" and ""booby trap device""; amend KRS 237.040 and create new section of KRS Chapter 237 to create two degrees of the offense of criminal possession of a destructive device or booby trap device; amend KRS 237.050 to exempt commercially manufactured explosives, exploding targets, and fireworks when used by authorized licensees or in accordance with manufacturer's guidelines; amend KRS 237.990 to define penalties.",https://apps.legislature.ky.gov/record/24rs/HB599.html
HB600,2024,RS,AN ACT relating to elections.,R. Palumbo; B. Chester-Burton; P. Stevenson,"Amend KRS 117.065 to require voting places to have safe and healthy conditions, including functional indoor bathrooms, heat, and air conditioning.",https://apps.legislature.ky.gov/record/24rs/HB600.html
