bill_id,term,session,title,keywords,summary,commem
SB1259,2023_2024,RS1,public officials; home addresses; confidentiality.,"ADOT (SEE ALSO: DEPARTMENT OF TRANSPORTATION); CLASSIFICATION; CONFIDENTIALITY; COUNTIES - TITLE 11; COUNTY ASSESSOR; COUNTY RECORDER; COUNTY TREASURER; CRIMINAL CODE - TITLE 13; DEFINITIONS; DEPARTMENT OF TRANSPORTATION (ADOT); ELECTIONS AND ELECTORS - TITLE 16; EXCEPTION; HOME ADDRESSES; INFORMATION; INTERNET; PERSONAL INFORMATION; PUBLIC OFFICIALS; PUBLIC RECORDS, PRINTING AND NOTICES - TITLE 39; RECORDS CONFIDENTIALITY; REDACTION; TRANSPORTATION - TITLE 28; VIOLATIONS; VOTER REGISTRATION",public officials; home addresses; confidentiality.,0
SB1260,2023_2024,RS1,small businesses; income tax; rate,INCOME TAX; RATE; RATES (H); RETROACTIVITY; SMALL BUSINESS (H); SMALL BUSINESS INCOME TAX; SMALL BUSINESSES; TAX (H); TAX RATE; TAXATION OF INCOME - TITLE 43; TAXES,small businesses; income tax; rate,0
SB1261,2023_2024,RS1,luxury tax; exemption; technical correction,COMMERCE; EXEMPTION; INTERSTATE; LUXURY PRIVILEGE TAX; LUXURY TAX; TAXATION - TITLE 42; TECHNICAL CORRECTION,luxury tax; exemption; technical correction,0
SB1262,2023_2024,RS1,probation; felony violation; rearrest,APPLICABILITY; CALCULATION; CRIMINAL CODE - TITLE 13; EARNED TIME CREDIT; FELONY VIOLATION; MODIFICATION OF SUSPENSION; PERIODS OF PROBATION; PROBATION; REARREST,probation; felony violation; rearrest,0
SB1263,2023_2024,RS1,business personal property; tax exemption,APPLICABILITY; APPRAISAL METHODS; ASSESSED VALUATION; BALLOT; BUDGET; BUDGET INCREASES; BUSINESS PERSONAL PROPERTY; CLASS FOUR PROPERTY; CLASS ONE PROPERTY; CLASS SEVEN PROPERTY; CLASS SIX PROPERTY; CLASS TWO PROPERTY; CONSERVATION EASEMENTS; CONSOLIDATION; DUTY; EDUCATION - TITLE 15; EFFECT; EXEMPT PERSONAL PROPERTY; EXEMPTIONS; LIMITATION; MANUFACTURE; NOTICE; OVERRIDE ELECTIONS; OWNER-OCCUPIED RESIDENCE; PETITION; PRIME CONTRACTING; PROPERTY TAX EXEMPTION (H); PROPERTY TAX EXEMPTIONS; REPEAL; SCHOOL DISTRICT ELECTIONS; TAX EXEMPTION; TAX EXEMPTIONS (H); TAXATION - TITLE 42; UNIFIED SCHOOL DISTRICT; UNORGANIZED TERRITORY,business personal property; tax exemption,0
SB1264,2023_2024,RS1,officials; political action committee prohibition.,CAMPAIGN CONTRIBUTIONS AND EXPENSES; COMMITTEE MEMBERSHIP; ELECTION OFFICERS; ELECTIONS AND ELECTORS - TITLE 16; EXCEPTION; OFFICIALS; POLITICAL ACTION COMMITTEE PROHIBITION; PROHIBITION,officials; political action committee prohibition.,0
SB1265,2023_2024,RS1,voting; elections; tally; prohibition.,ELECTIONS; ELECTIONS AND ELECTORS - TITLE 16; PROHIBITED VOTING METHODS; PROHIBITION; TALLY; VOTING,voting; elections; tally; prohibition.,0
SB1266,2023_2024,RS1,qualified schools; fingerprinting requirements; penalties,APPEALS; ARIZONA EMPOWERMENT SCHOLARSHIP ACCOUNTS; BLACKLIST; COMMUNICATIONS; COMPLAINTS; CURRENT SCHOOL PERSONNEL; DEFINITION; EDUCATION - TITLE 15; EXCEPTION; FINGERPRINT CLEARANCE CARDS; FINGERPRINTING DIVISION; FINGERPRINTING REQUIREMENT; FINGERPRINTS; IMMUNITY; INVESTIGATIONS; LABOR - TITLE 23; PENALTIES; PERSONNEL; POWERS AND DUTIES; PRIVILEGED; QUALIFIED SCHOOLS; RULES; SBE (SEE ALSO: STATE BOARD OF EDUCATION); STATE BOARD OF EDUCATION (SBE); STATE GOVERNMENT - TITLE 41; USE OF EXPIRED CARD,qualified schools; fingerprinting requirements; penalties,0
SB1267,2023_2024,RS1,eligibility; children's health insurance program,CHILDREN'S HEALTH INSURANCE PROGRAM; DEFINITIONS; ELIGIBILITY; INCOME LEVEL; PUBLIC HEALTH AND SAFETY - TITLE 36,eligibility; children's health insurance program,0
SB1268,2023_2024,RS1,annexation; notice; approval,ACCESS TO INFORMATION; ANNEXATION; ANNEXATION OF TERRITORY; APPROVAL; CITIES AND TOWNS - TITLE 9; NOTICE; PETITIONS; PRE-ANNEXATION AGREEMENTS; PROCEDURES; RESTRICTIONS,annexation; notice; approval,0
SB1269,2023_2024,RS1,nurse anesthetists; clinical rotations; appropriation,ADMINISTRATION; AHCCCS (SEE ALSO: ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM); APPROPRIATION; ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM (AHCCCS); CLINICAL ROTATIONS; DEFINITIONS; DELAYED REPEAL; GRANTS; NURSE ANESTHETISTS; PHYSICIAN AND SURGEON IMMUNITY; PROFESSIONS AND OCCUPATIONS - TITLE 32; PUBLIC HEALTH AND SAFETY - TITLE 36; REGISTERED NURSES; SCOPE OF PRACTICE; WORKFORCE DEVELOPMENT,nurse anesthetists; clinical rotations; appropriation,0
SB1270,2023_2024,RS1,open meetings; capacity,CAPACITY; MEETINGS; MINUTES; NOTICE (H); NOTICE OF MEETINGS; OPEN MEETINGS; PUBLIC MEETINGS AND PROCEEDINGS; PUBLIC OFFICERS AND EMPLOYEES - TITLE 38; RECORDINGS; SEATING; TECHNOLOGICAL DEVICES,open meetings; capacity,0
SB1271,2023_2024,RS1,hemp-derived products; regulation,AFFIRMATIVE DEFENSE; AGRICULTURE - TITLE 3; APPLICATIONS; AUTHORIZATION; CORRECTIVE ACTIONS; DEFINITIONS; EXEMPTION FROM RULEMAKING; FEES; FINGERPRINTING REQUIREMENT; HEARING; HEMP-DERIVED; HEMP-DERIVED PRODUCTS; INDUSTRIAL HEMP; INDUSTRIAL HEMP LICENSES; INSPECTION; INTENT; LEGISLATIVE FINDINGS; PURPOSE; RECORDKEEPING; REGULATION; RENEWAL; REVOCATION; RULEMAKING; TRANSPORTATION AND DISTRIBUTION REQUIREMENTS,hemp-derived products; regulation,0
SB1272,2023_2024,RS1,CTEs; in-demand programs; funding,ANNUAL REPORT; ASSOCIATE DEGREES; CAREER TECHNICAL EDUCATION (CTE) (H); CAREER TECHNICAL EDUCATION DISTRICTS; CAREER TECHNICAL EDUCATION DISTRICTS GOVERNING BOARD; CTE (SEE ALSO: CAREER TECHNICAL EDUCATION) (H); CTED (SEE ALSO: CAREER TECHNICAL EDUCATION DISTRICT); DEFINITIONS; EDUCATION - TITLE 15; FUNDING (H); IN-DEMAND PROGRAMS (H); PERFORMANCE AND ACCOUNTABILITY; REPEAL (H); REPORT; REQUIREMENTS,CTEs; in-demand programs; funding,0
SB1273,2023_2024,RS1,early ballot delivery; instruction requirements,BALLOT AFFIDAVIT; BALLOT DELIVERY NOTICE; CONDUCT OF ELECTIONS; EARLY BALLOT DELIVERY; ELECTIONS AND ELECTORS - TITLE 16; FORM; INSTRUCTION REQUIREMENTS; INSTRUCTIONS FOR VOTERS; OVERVOTE NOTICE,early ballot delivery; instruction requirements,0
SB1274,2023_2024,RS1,computer data centers; TPT; refund,COMPUTER DATA CENTERS; LAWS 2021; REFUND; REFUNDS; RETROACTIVITY; TAX REFUNDS; TPT (SEE ALSO: TRANSACTION PRIVILEGE TAX); TRANSACTION PRIVILEGE TAX (TPT),computer data centers; TPT; refund,0
SB1275,2023_2024,RS1,elected officials; office; reporting,APPLICABILITY; ELECTED OFFICIALS; OFFICE; OFFICIAL ACTS; PRESENT IN OFFICE; PUBLIC OFFICERS AND EMPLOYEES - TITLE 38; REPORT; REPORTING; STATE ELECTED OFFICIALS,elected officials; office; reporting,0
SB1276,2023_2024,RS1,assessed valuation; class one property,APPLICABILITY; ASSESSED VALUATION; CLASS ONE PROPERTY; CLASS TWO AND CLASS SIX; DEPRECIATED VALUES OF PERSONAL PROPERTY; PERSONAL PROPERTY; PROPERTY TAX; TAXABLE VALUE; TAXATION - TITLE 42,assessed valuation; class one property,0
SB1277,2023_2024,RS1,unmanned aircraft; photography; loitering prohibited,CLASSIFICATION; CRIMINAL CODE - TITLE 13; LOITERING PROHIBITED; OPERATION OF MODEL OR UNMANNED AIRCRAFT; PHOTOGRAPHY; PRIVATE PLACE; STATE PREEMPTION; UNLAWFUL; UNLAWFUL OPERATION OF MODEL OR UNMANNED AIRCRAFT (H); UNMANNED AIRCRAFT,(NOW: unmanned aircraft; photography; private place),0
SB1278,2023_2024,RS1,housing trust fund; rural areas,ADOH (SEE ALSO: ARIZONA DEPARTMENT OF HOUSING); ANNUAL REPORT; ARIZONA DEPARTMENT OF HOUSING (ADOH); HOUSING TRUST FUND; PURPOSE; RURAL AREAS; STATE GOVERNMENT - TITLE 41,housing trust fund; rural areas,0
SB1279,2023_2024,RS1,STO scholarships; ESAs; tuition; fees,CORPORATE DONATIONS; DEFINITION; DISPLACED STUDENTS; EDUCATION - TITLE 15; EMPOWERMENT SCHOLARSHIP ACCOUNT (ESA); ESA; FUNDS; LOW-INCOME SCHOLARSHIPS; NOTICE; OPERATIONAL REQUIREMENTS; QUALIFIED SCHOOLS; RULES; SCHOOL TUITION ORGANIZATION (STO); SPECIAL PROVISIONS; STO (SEE ALSO: SCHOOL TUITION ORGANIZATION); STO SCHOLARSHIPS; STUDENTS WITH DISABILITIES; TAXATION OF INCOME - TITLE 43,STO scholarships; ESAs; tuition; fees,0
SB1280,2023_2024,RS1,prescriptions; public health emergencies,DEFINITION; DISPENSING REQUIRED; EXCEPTIONS; OFF-LABEL USE; PHARMACISTS; PRESCRIPTIONS; PROFESSIONS AND OCCUPATIONS - TITLE 32; PUBLIC HEALTH; PUBLIC HEALTH EMERGENCIES; PUBLIC HEALTH EMERGENCY,prescriptions; public health emergencies,0
SB1281,2023_2024,RS1,technical correction; dentistry; permit,2022 TAXABLE YEAR; CLAIM APPLICATION; DELAYED REPEAL; DENTIST LICENSING; DENTISTRY; ELIGIBILITY; INCOME TAX; INDIVIDUAL INCOME TAX REBATE; PERMIT; PROFESSIONS AND OCCUPATIONS - TITLE 32; REBATE; REPORT; RESTRICTED PERMIT; STRIKE EVERYTHING AMENDMENT; TECHNICAL CORRECTION,(NOW: income tax; rebate),0
SB1282,2023_2024,RS1,technical correction; midwives,APPROPRIATING MONIES; APPROPRIATION; ARIZONA STATE BOARD OF NURSING; DEFINITION; DEFINITIONS; DELAYED REPEAL; GRANTS; LAWS 2022; LICENSING AND REGULATION OF MIDWIVES; MIDWIVES; NURSE ANESTHETISTS; PUBLIC HEALTH AND SAFETY - TITLE 36; REGISTERED NURSES; STRIKE EVERYTHING AMENDMENT; TECHNICAL CORRECTION,(NOW: nurse anesthetist; appropriation),0
SB1283,2023_2024,RS1,dental board; annual report; website,ANNUAL REPORT; DENTAL BOARD; POSTING; PROFESSIONS AND OCCUPATIONS - TITLE 32; STATE BOARD OF DENTAL EXAMINERS; WEBSITE,dental board; annual report; website,0
SB1284,2023_2024,RS1,technical correction; home health agencies,APPLICABILITY; CRIMINAL CODE - TITLE 13; CRIMINAL RECORDS CHECK; DEFINITION; HEALTH CARE INSTITUTIONS; HOME HEALTH AGENCIES; LICENSURE; LIFETIME PROBATION; MODIFICATION (H); PROBATION (H); PUBLIC HEALTH AND SAFETY - TITLE 36; SEXUAL OFFENSES; STRIKE EVERYTHING AMENDMENT; TECHNICAL CORRECTION; TERMINATION,(NOW: lifetime probation; sexual offenses; termination),0
SB1285,2023_2024,RS1,obstetric services; rural communities; recommendations,DELAYED REPEAL; DEPARTMENT OF HEALTH SERVICES (DHS); DHS (SEE ALSO: DEPARTMENT OF HEALTH SERVICES); GYNECOLOGY SERVICES; HEALTH CARE SERVICES (H); OBSTETRIC SERVICES; RECOMMENDATIONS; REPORT; RURAL COMMUNITIES,obstetric services; rural communities; recommendations,0
SB1286,2023_2024,RS1,telecommunications fund; report; posting,EXEMPTION; POSTING; REPORT; STATE GOVERNMENT - TITLE 41; TELECOMMUNICATIONS FUNCTIONS; TELECOMMUNICATIONS FUND,telecommunications fund; report; posting,0
SB1287,2023_2024,RS1,election returns; canvass; review,CANVASS; CANVASS OF ELECTION; EFFECT OF WANT OF FORM; ELECTION RETURNS; ELECTIONS AND ELECTORS - TITLE 16; OFFICIAL CANVASS; POSTPONEMENTS; PRECINCT RETURNS; REVIEW,election returns; canvass; review,0
SB1288,2023_2024,RS1,long-term care facilities; chaplains,CHAPLAIN PROGRAM; CHAPLAINS; DEFINITION; HEALTH CARE INSTITUTIONS; LONG-TERM CARE FACILITIES; PUBLIC HEALTH AND SAFETY - TITLE 36,long-term care facilities; chaplains,0
SB1289,2023_2024,RS1,employee housing; long-term leases; construction,CONSTRUCTION; DELEGATION; DISCRETIONARY POWERS; EDUCATION - TITLE 15; EMPLOYEE HOUSING; GENERAL POWERS AND DUTIES; IMMUNITY; LONG-TERM LEASES; SCHOOL DISTRICT GOVERNING BOARD,employee housing; long-term leases; construction,0
SB1290,2023_2024,RS1,inmates; documentation; workforce reentry.,DOC (SEE ALSO: STATE DEPARTMENT OF CORRECTIONS); DOCUMENTATION; EFFECTIVE DATE; INMATES; RULES; STATE DEPARTMENT OF CORRECTIONS (DOC); STATE GOVERNMENT - TITLE 41; WORKFORCE AND REENTRY; WORKFORCE REENTRY,inmates; documentation; workforce reentry.,0
SB1291,2023_2024,RS1,guardianship; conservatorship; policies; procedures,"CONSERVATOR; CONSERVATORSHIP; CONTACT ORDERS; CONTEMPT (H); DEFINITIONS; DUTIES OF APPOINTED ATTORNEY (H); FINGERPRINTING; GUARDIANSHIP; MAINTAINING WARD'S RELATIONSHIPS; METHOD OF PAYMENT; NOTICE; NOTICES IN GUARDIANSHIP PROCEEDINGS; OBLIGATIONS (H); ORIGINAL PETITION; POLICIES; POWERS AND DUTIES; PRIORITIES; PROCEDURES; PROTECTION OF PERSONS UNDER DISABILITY AND THEIR PROPERTY; PROTECTIVE ORDER; PROTECTIVE PROCEEDING; PURPOSE (H); RIGHTS (H); SUPPORTED DECISION-MAKING (H); TIME OF GIVING; TRUSTS, ESTATES AND PROTECTIVE PROCEEDINGS - TITLE 14; WHO MAY BE GUARDIAN",(NOW: conservatorship; guardianship; policies; procedures),0
SB1292,2023_2024,RS1,health insurance; essential benefits; requirements,DEFINITIONS; ESSENTIAL BENEFITS; HEALTH CARE INSURANCE; HEALTH CARE INSURERS; HEALTH INSURANCE; INSURANCE; INSURANCE - TITLE 20; LIMITED DURATION INSURANCE; NOTICE; PROHIBITIONS; REPEAL; REQUIREMENTS,health insurance; essential benefits; requirements,0
SB1293,2023_2024,RS1,long-term care; inspections; investigations,COMPLAINTS; CONTRACTOR; DEFINITION; FUND; HEALTH CARE INSTITUTIONS; INSPECTIONS; INVESTIGATIONS; LONG-TERM CARE; LONG-TERM CARE FACILITIES; PUBLIC HEALTH AND SAFETY - TITLE 36; REPORTING REQUIREMENTS; SUSPENSION OR REVOCATION OF LICENSE,long-term care; inspections; investigations,0
SB1294,2023_2024,RS1,sex offender registration; online identifiers,CRIMINAL CODE - TITLE 13; DEFINITIONS; EFFECTIVE DATE; EXCEPTION; IMMUNITY; INTERNET SEX OFFENDER WEBSITE; INVESTIGATION OF RECORDS; ONLINE IDENTIFIERS; REGISTRATION OF SEX OFFENDERS; SEX OFFENDER REGISTRATION,sex offender registration; online identifiers,0
SB1295,2023_2024,RS1,public nuisance; immunity; domestic violence,ABATEMENT; CLASSIFICATION; CRIMINAL CODE - TITLE 13; DOMESTIC VIOLENCE; IMMUNITY; OFFENSES AGAINST PUBLIC ORDER; PUBLIC NUISANCE,public nuisance; immunity; domestic violence,0
SB1296,2023_2024,RS1,voter registration; same day.,ELECTIONS AND ELECTORS - TITLE 16; PROVISIONAL BALLOT; QUALIFYING ELECTIONS; REGISTRATION ON ELECTION DAY; SAME DAY; VOTER REGISTRATION,voter registration; same day.,0
SB1297,2023_2024,RS1,automatic voter registration.,AUTOMATIC VOTER REGISTRATION; DRIVER LICENSE VOTER REGISTRATION; EFFECTIVE DATE; ELECTIONS AND ELECTORS - TITLE 16; QUALIFICATION OF ELECTORS; REGISTRATION OF ELECTORS,automatic voter registration.,0
SB1298,2023_2024,RS1,dental practice; ownership change; notice,DENTAL PRACTICE; NOTICE; OWNERSHIP CHANGE; PATIENT NOTIFICATION; PROFESSIONS AND OCCUPATIONS - TITLE 32; STATE BOARD OF DENTAL EXAMINERS,dental practice; ownership change; notice,0
SB1299,2023_2024,RS1,governor; inauguration expenses; reporting,CONTRIBUTIONS; DONATIONS (H); GOVERNOR; INAUGURATION EXPENSES; POSTING; PROMOTIONAL FUND ACCOUNT (H); REPORTING; STATE GOVERNMENT - TITLE 41,(NOW: inauguration expenses; promotional fund account),0
SB1300,2023_2024,RS1,disruption; educational institution; concealed weapon,CLASSIFICATION; CONCEALED WEAPON; CRIMINAL CODE - TITLE 13; DEFINITIONS; DISRUPTION; EDUCATIONAL INSTITUTION (H); EDUCATIONAL INSTITUTIONS; INTERFERENCE; OFFENSES AGAINST PUBLIC ORDER; VIOLATION,disruption; educational institution; concealed weapon,0
SB1301,2023_2024,RS1,law enforcement investigations; applicability,APPLICABILITY; DELAYED REPEAL; LAW ENFORCEMENT INVESTIGATIONS; LAW ENFORCEMENT MISCONDUCT INVESTIGATIONS; LAW ENFORCEMENT OFFICERS; LAWS 2022; MISCONDUCT INVESTIGATIONS; RETROACTIVE APPLICATION; STRIKE EVERYTHING AMENDMENT; TIME LIMIT,(NOW: misconduct investigations; time limit; applicability),0
SB1302,2023_2024,RS1,dental insurance; medical loss ratio,CONTRACTS; COVERED SERVICE; COVERED SERVICES; DEFINITIONS; DENTAL INSURANCE; DENTISTS; INSURANCE - TITLE 20; MEDICAL LOSS RATIO; RATES; RATING FACTORS; REBATE,dental insurance; medical loss ratio,0
SB1303,2023_2024,RS1,campaign finance; contributions; reporting,CAMPAIGN CONTRIBUTIONS AND EXPENSES; CAMPAIGN FINANCE; CAMPAIGN FINANCE REPORTS; CONTENTS; CONTRIBUTIONS; ELECTIONS AND ELECTORS - TITLE 16; REPORTING,campaign finance; contributions; reporting,0
SB1304,2023_2024,RS1,home arrest; electronic monitoring,APPLICABILITY; CONDITIONS; DEFINITION; DOC (SEE ALSO: STATE DEPARTMENT OF CORRECTIONS) (H); ELECTRONIC MONITORING; ELIGIBILITY; FEES; HOME ARREST; REQUIREMENTS FOR ENACTMENT; REQUIREMENTS FOR ENACTMENT (RFE); REQUIREMENTS FOR ENACTMENT; TWO-THIRDS VOTE; RETROACTIVITY; RFE (SEE ALSO: REQUIREMENTS FOR ENACTMENT); STATE DEPARTMENT OF CORRECTIONS (DOC); STATE GOVERNMENT; STATE GOVERNMENT - TITLE 41; TWO-THIRDS VOTE; VICTIM NOTIFICATION,home arrest; electronic monitoring,0
SB1305,2023_2024,RS1,race; ethnicity; prohibited instruction.,ABUSE PREVENTION; CHILD ASSAULT AWARENESS; CIVIL PENALTY; CURRICULUM; DEFINITIONS; DISCIPLINARY ACTION; EDUCATION - TITLE 15; ETHNICITY; INSTRUCTION; LEGAL ACTION; PROHIBITED INSTRUCTION; RACE; REPEAL,race; ethnicity; prohibited instruction.,0
SB1306,2023_2024,RS1,local groundwater stewardship areas.,ADEQUACY; ADMINISTRATIVE DUTIES; ADWR (SEE ALSO: DEPARTMENT OF WATER RESOURCES); AMUSEMENTS AND SPORTS - TITLE 5; ANNUAL REPORT; AUTHORITY; CITIES AND TOWNS - TITLE 9; COMPREHENSIVE PLAN; CONDITIONS; CONSERVATION PROGRAMS; CONTENTS; COUNCIL HEARINGS; COUNTIES - TITLE 11; DECLARATION OF POLICY; DEPARTMENT HEARINGS; DEPARTMENT OF WATER RESOURCES (ADWR); DESIGNATION; EXEMPTION; EXEMPTIONS; GENERAL PLANS; GROUNDWATER PUMPING; GROUNDWATER RIGHTS; HEARING; IRRIGATED ACREAGE; LIMITATION; LOCAL GROUNDWATER STEWARDSHIP AREAS; LOCAL INITIATION FOR DESIGNATION; LOTTERY FUND; NOTICE; PENALTY; PROCEDURES; REPORT; RESCISSION; REVIEW; RULES; SCOPE; SUBSEQUENT IRRIGATION NON-EXPANSION AREAS; TRANSPORTATION; WATER; WATER MEASURING DEVICES; WATER SUPPLY; WATERS - TITLE 45; WITHDRAWAL PERMITS,local groundwater stewardship areas.,0
SB1307,2023_2024,RS1,constables; salaries,CONSTABLES; COUNTIES - TITLE 11; COUNTY OFFICERS; DEFINITIONS; SALARIES; SALARIES OF CONSTABLES,constables; salaries,0
SB1308,2023_2024,RS1,fireworks; aerial devices; retailers; licensure,ADOPTION OF CODES; AERIAL DEVICES; CONSUMER FIREWORKS REGULATION; DEFINITIONS; EXCEPTION; FEES; FIREWORKS; LICENSURE; OFFICE OF THE STATE FIRE MARSHAL; PERMISSIBLE SALE DAYS; PROHIBITIONS; PUBLIC HEALTH AND SAFETY - TITLE 36; RETAILERS; RULEMAKING EXEMPTION; RULES; SPECIALTY RETAILERS; STATE PREEMPTION,fireworks; aerial devices; retailers; licensure,0
SB1309,2023_2024,RS1,aggravated unlawful flight; law enforcement,AGGRAVATED UNLAWFUL FLIGHT; CLASSIFICATION; LAW ENFORCEMENT; LAW ENFORCEMENT VEHICLE; TRAFFIC LAWS; TRANSPORTATION - TITLE 28; VIOLATION,aggravated unlawful flight; law enforcement,0
SB1310,2023_2024,RS1,agricultural workforce program; apprentices; appropriation,AGRICULTURAL EXTENSION WORK; AGRICULTURAL WORKFORCE PROGRAM; AGRICULTURE - TITLE 3; ANNUAL REPORT; APPRENTICES; APPROPRIATION; COSTS; DEFINITIONS; RULES,agricultural workforce program; apprentices; appropriation,0
SB1311,2023_2024,RS1,antihuman trafficking grant fund; appropriation,ANTIHUMAN TRAFFICKING GRANT FUND; APPROPRIATING MONIES; APPROPRIATION; ARIZONA DEPARTMENT OF HOMELAND SECURITY (AZDOHS); AZDOHS (SEE ALSO: ARIZONA DEPARTMENT OF HOMELAND SECURITY); EXEMPTION; INTENT; PROGRAM ELIGIBILITY; REQUIREMENTS; STATE GOVERNMENT - TITLE 41,antihuman trafficking grant fund; appropriation,0
SB1312,2023_2024,RS1,vehicle mileage; tracking; tax; prohibitions,GENERAL PROVISIONS - TITLE 1; GOVERNMENTAL OPERATIONS; PLANNING; PROHIBITED; PROHIBITION (H); PROHIBITIONS; REDUCTION GOALS; TAX; TRACKING; VEHICLE MILEAGE; VEHICLE MILES OF TRAVEL,vehicle mileage; tracking; tax; prohibitions,0
SB1313,2023_2024,RS1,general plan; transportation; independent study,AUTHORITY; CITIES AND TOWNS - TITLE 9; GENERAL PLAN; GENERAL PLANS; INDEPENDENT STUDY; MUNICIPAL GENERAL PLAN (H); MUNICIPAL GENERAL PLANS; SCOPE; TRANSPORTATION,general plan; transportation; independent study,0
SB1314,2023_2024,RS1,transportation system performance; ADOT,ADOT (SEE ALSO: DEPARTMENT OF TRANSPORTATION); DEFINITIONS; DEPARTMENT OF TRANSPORTATION (ADOT); TRANSPORTATION - TITLE 28; TRANSPORTATION PLANNING; TRANSPORTATION SYSTEM PERFORMANCE; TRANSPORTATION SYSTEM PERFORMANCE FACTORS; WEIGHTS,transportation system performance; ADOT,0
SB1315,2023_2024,RS1,emergency response; students with disabilities,DELEGATION; EDUCATION - TITLE 15; EMERGENCY RESPONSE; GENERAL POWERS AND DUTIES; IMMUNITY; SCHOOL DISTRICT GOVERNING BOARDS; STUDENTS WITH DISABILITIES,emergency response; students with disabilities,0
SB1316,2023_2024,RS1,postsecondary education; residents; financial aid,ABOR (SEE ALSO: ARIZONA BOARD OF REGENTS); ARIZONA BOARD OF REGENTS (ABOR); ARIZONA HIGHER EDUCATION FINANCIAL AID PROGRAM; ARIZONA HIGHER EDUCATION FINANCIAL AID PROGRAM FUND; COUNTIES - TITLE 11; DISTRIBUTION FUND; EDUCATION - TITLE 15; FIFTEEN-DAY RETENTION; FINANCIAL AID; INTEREST; POSTSECONDARY EDUCATION; PROPERTY TAX COLLECTIONS; REQUIREMENTS; REQUIREMENTS FOR ENACTMENT; REQUIREMENTS FOR ENACTMENT (RFE); REQUIREMENTS FOR ENACTMENT; TWO-THIRDS VOTE; RESIDENTS; RFE (SEE ALSO: REQUIREMENTS FOR ENACTMENT); RULES; STATE GOVERNMENT - TITLE 41; TRANSFER; TWO-THIRDS VOTE,postsecondary education; residents; financial aid,0
SB1317,2023_2024,RS1,Arizona online instruction; reporting,ARIZONA ONLINE INSTRUCTION; DEFINITIONS; EDUCATION - TITLE 15; REPORTING; REPORTS; SCHOOL ATTENDANCE,Arizona online instruction; reporting,0
SB1318,2023_2024,RS1,charter school meetings; reporting; audits,ACADEMIC CREDITS; ADMISSIONS REQUIREMENTS; ANNUAL REPORTS; APPLICATION; AUDIT; AUDITS; AUTHORITY TO EXAMINE RECORDS; CHARTER HOLDER GOVERNING BOARD; CHARTER SCHOOL GOVERNING BODY; CHARTER SCHOOL MEETINGS; CHARTER SCHOOL TRANSPARENCY AND ACCOUNTABILITY ACT; CHARTER SCHOOLS; CLASSIFICATION; DEFINITION; DEFINITIONS; EDUCATION - TITLE 15; ENFORCEMENT; EXCEPTIONS; EXEMPTION; EXEMPTIONS; FEE; FUNDS; IMMUNITY; NOTIFICATION; OPEN MEETINGS; PARENTAL CLASSROOM VISITS; POSTING; POWERS AND DUTIES; PROCUREMENT POLICIES; PROCUREMENT PRACTICES; PUBLIC BIDDING REQUIREMENTS; PUBLIC RECORDS; PURPOSE; RENEWAL OF APPLICATION; REPEAL; REPORTING; REPRISAL; REQUIREMENTS; SCHOOL DISTRICT GOVERNING BOARDS; SCHOOL DISTRICTS; SCOPE; STATE GOVERNMENT - TITLE 41; TRANSFER; VIOLATION; VIOLATIONS; WITHDRAWAL,charter school meetings; reporting; audits,0
SB1319,2023_2024,RS1,VLT exemption; veteran amputees,TRANSPORTATION - TITLE 28; VEHICLE LICENSE TAX EXEMPTION; VEHICLE LICENSE TAXES (VLT); VETERAN AMPUTEES; VETERANS; VLT (SEE ALSO: VEHICLE LICENSE TAX); VLT EXEMPTION,VLT exemption; veteran amputees,0
SB1320,2023_2024,RS1,Indian nations; tribes; legislative day,INDIAN NATIONS; INDIAN NATIONS AND TRIBES LEGISLATIVE DAY; LEGISLATIVE DAY; LEGISLATIVE INDIGENOUS PEOPLES CAUCUS; STATE GOVERNMENT - TITLE 41; TRIBES,Indian nations; tribes; legislative day,0
SB1321,2023_2024,RS1,appropriation; Little Colorado River levee.,ADOT (SEE ALSO: DEPARTMENT OF TRANSPORTATION); APPROPRIATING MONIES; APPROPRIATION; BACKYARD FOWL (H); CITIES AND TOWNS - TITLE 9 (H); COUNTIES - TITLE 11 (H); DEPARTMENT OF TRANSPORTATION (ADOT); FOWL (H); LITTLE COLORADO RIVER LEVEE; LITTLE COLORADO RIVER LEVEE AT WINSLOW; PROHIBITION (H); REGULATION (H),(NOW: backyard fowl; regulation; prohibition),0
SB1322,2023_2024,RS1,liquor licenses; prohibition; county island,ALCOHOLIC BEVERAGES - TITLE 4; COUNTY ISLAND; ISSUANCE; LICENSES; LIQUOR LICENSES; PROHIBITION; REVERSION TO STATE; TRANSFER,liquor licenses; prohibition; county island,0
SB1323,2023_2024,RS1,schools; sexually explicit materials; classification,CLASSIFICATION; DEFINITION; EDUCATION - TITLE 15; EXEMPTIONS; PROHIBITION; PUBLIC SCHOOLS; SCHOOLS; SEXUALLY EXPLICIT MATERIALS; VIOLATION,schools; sexually explicit materials; classification,0
